fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['vache', 'bétail', 'bovins', 'Bos taurus', 'bos taurus', 'Bos primigenius taurus', 'bœuf']","['Hausrind', 'Rind', 'Rindvieh', 'Kühe', 'Rinder', 'Bos taurus', 'Ochse']","['скот', 'Bos taurus', 'скоти́на', 'бык', 'кру́пный рога́тый скот', 'домашний бык', 'коро́ва', 'вол']","['cow', 'cattle', 'kine', 'oxen', 'Bos taurus', 'cows', 'moo-cow', 'ox']","['牛', '家牛', '母牛', '公牛', '閹公牛', '犉']","['ganado bovino', 'vaca', 'Bos taurus', 'ganado', 'Bos primigenius taurus', 'toro', 'Bos Taurus', 'ganado vacuno', 'bovino', 'vacas', 'bueyes', 'bovinos', 'vacuno', 'vaquita', 'buey', 'novillo']","['ウシ', '畜牛', 'Bos primigenius taurus', '去勢牛']","['소', 'Bos primigenius taurus', '불럭']","['veised', 'veis', 'härg', 'Härg']","['karja', 'Bos taurus', 'nauta', 'nautakarja', 'lehmä', 'härkä']","['rundvee', 'rund', 'runderen', 'Bos taurus', 'beesten', 'vee', 'Bos primigenius taurus', 'melkkoe', 'os']","['गाय', 'Bos primigenius taurus', 'बैल']","['mucca', 'bestiame bovino', 'vacca', 'bestiame', 'Bos taurus', 'Bos taurus taurus', 'bovini', 'bue', 'Bos primigenius taurus']",cow
"['tasse', 'verre', 'coupe', 'mug', 'chope']","['Tasse', 'Trinkglas', 'Trinkschale', 'Pokal', 'Henkelbecher', 'Becher']","['Стеклянный стакан', 'чашка', 'кру́жка', 'кружка']","['cup', 'standing cup', 'cup with stem', 'drinking glass', 'mug', 'glass']","['杯子', '玻璃容器', '饮料玻璃', '杯', '马克杯', '馬克杯', '嘜', '圆筒形有柄大杯', '大杯', '玻璃杯']","['taza', 'copa', 'vaso', 'taza de pié', 'tazón', 'jarro']","['カップ', 'コップ', 'グラス', 'マグカップ', 'ジョッキ']","['컵', '잔', '유리잔', '머그잔']","['Klaas', 'Tass', 'tass', 'klaas', 'kruus', 'Kruus']","['kuppi', 'juomalasi', 'juomapikari', 'Juomalasi', 'muki', 'Muki', 'lasi']","['kop', 'tas', 'drinkglas', 'bokaal', 'beker op voet', 'bak', 'beker', 'mok', 'glaasje', 'glas']","['कप', 'प्याला', 'गिलास']","['tazza', 'coppa', 'bicchiere', 'boccale', 'mug', 'gotto']",cup
['rideau'],"['Vorhang', 'Gardine', 'Fensterdekoration']","['занавеска', 'што́ра', 'шторы', 'штора', 'занаве́ска', 'портье́ра', 'гарди́на']","['curtain', 'drapery', 'drape', 'mantle', 'pall', 'altar cloth']","['窗帘', '窗簾', '帘子', '簾', '簾子']","['cortina', 'cortinaje', 'cortinas']",['カーテン'],['커튼'],"['eesriie', 'kardin', 'Kardin']","['verho', 'verhot']","['gordijn', 'voorhangsel', 'lijkkleed', 'doek']","['परदा', 'पर्दा']","['tenda', 'drappo', 'drappeggio', 'tappezzeria', 'tendina', 'tendaggio', 'panneggiamento', 'cortina', 'velario']",curtain
"['amortisseur', 'coussin']","['Stoßdämpfer', 'Schlag']","['амортизатор', 'шок']","['shock absorber', 'shock', 'cushion']","['阻尼器', '電休克', '觸電', '电休克', '触电']",['amortiguador'],['ショックアブソーバー'],['완충기'],['amortisaator'],"['iskunvaimennin', 'sähköisku', 'sähköshokki', 'pehmike']","['schokbreker', 'schokdemper', 'schok', 'kussen']",['प्रघात अवशोषक'],"['ammortizzatore', 'scossa']",cushion
"['chien', 'Canis lupus familiaris', 'canis familiaris']","['Hund', 'Wauwau', 'Köter', 'Töle', 'Canis lupus familiaris', 'Haushund']","['собака', 'фруфру', 'Canis lupus familiaris']","['dog', 'Canis familiaris', 'domestic dog', 'Canis lupus familiaris']","['犬', '狗']","['perra', 'can', 'canino', 'perro', 'Canis lupus familiaris', 'Canis familiaris', 'perros', 'canis familiaris', 'perro doméstico']","['イヌ', 'イエイヌ', 'Canis lupus familiaris']","['개', 'Canis lupus familiaris']","['koer', 'Canis lupus familiaris']","['koira', 'Canis lupus familiaris', 'Canis familiaris']","['hond', 'Canis lupus familiaris', 'joekel']","['कुत्ता', 'Canis lupus familiaris']","['cane', 'Canis lupus familiaris', 'Canis familiaris']",dog
"['encadrement de porte', 'porte', 'portière', 'huis']","['Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe']","['две́ри', 'дверь', 'ворота']","['door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe', 'gate']","['门', '戶', '門', '门儿', '門兒', '門扉', '闸门']","['puerta', 'marco de puerta', 'seguro', 'verja', 'barrera', 'portón']","['門', 'ドア', '扉', '戸', '戸口']","['문', '관문', '대문']","['uks', 'värav']","['ovi', 'portti']","['poort', 'portier', 'deur', 'hek', 'toegangshek', 'spoorboom', 'gate', 'overwegboom']","['द्वार', 'दरवाज़ा', 'दर', 'प्रवेश', 'दरवाजा']","['telaio della porta', 'porta', 'portiera', 'uscio', 'sportello', 'cancello', 'barriera']",drain
"['peinture', 'artiste peintre', 'peintre', 'image', 'tableau', 'illustration', 'figure', 'reproduction', 'dessin']","['Abbild', 'Maler', 'Darstellung', 'Gemälde', 'Malerei', 'Abbildung', 'Zeichnung', 'Bild']","['картина', 'образ', 'живопись', 'жи́вопись', 'рисунок', 'рису́нок', 'чертёж', 'схе́ма']","['image', 'picture', 'artist', 'painting', 'painter', 'art of painting', 'drawing', 'map', 'portraiture', 'design', 'illustration', 'figure', 'pattern']","['图画', '绘画', '畫作', '油漆', '繪畫', '画儿', '画', '圖畫', '素描', '图片', '圖片', '绘图']","['pintora', 'imagen', 'pintor', 'pintura', 'pintado', 'lienzo', 'cuadro', 'ilustración', 'figura', 'retrato', 'dibujo', 'croquis', 'esquema']","['絵画', '画像', '画', 'タブロー', '絵画作品', '素描', 'デッサン', '図画', '絵']","['회화', '도화', '그림', '소묘']","['maal', 'maalimine', 'maalikunst', 'joonistus', 'joonistamine']","['kuva', 'maalaustaide', 'maalaus', 'piirros', 'piirustus']","['schilder', 'verven', 'plaatje', 'schilderen', 'kunstschilder', 'afbeelding', 'schilderkunst', 'geschilder', 'schilderij', 'schilderstuk', 'schilderwerk', 'doek', 'tekening', 'tekenkunst']","['चित्रकला', 'रेखाचित्र', 'चित्र']","['pittura', 'pittore', 'raffigurazione', 'immagine', 'dipinto', 'verniciatura', 'quadro', 'disegno', 'figura', 'riproduzione', 'illustrazione']",drawer
"['fringue', 'vêtements', 'habit', 'vêtement', 'habillement', 'habits', 'fringues', 'tenue', 'robe']","['Bekleidung', 'Kleider', 'Gewandung', 'Kleidungsstück', 'Kleidung', 'Kleid']","['одежда', 'предмет одежды', 'костю́м', 'одея́ние', 'платье', 'пла́тье']","['clothes', 'thing', 'things', 'garments', 'garment', 'apparel', 'raiment', 'clothing', 'wearable', 'article of clothing', 'wear', 'habiliment', 'vesture', 'dress', 'frock', 'maxi dress', 'wearing apparel']","['衣服', '服装', '连衣裙', '连身裙', '連身裙', '連衣裙', '女服', '著裝', '着装', '服裝', '女裙衫', '服饰', '衣裳']","['ropa', 'prenda', 'vestuario', 'indumentaria', 'traje', 'vestimenta', 'atavío', 'vestido', 'habiliment']","['衣類', '被服', '服', 'ワンピース', 'ドレス']","['옷', '드레스', '의복', '원피스']","['riietus', 'Riietus', 'kleit', 'Kleit']","['vaatetus', 'vaatteet', 'vaatekappale', 'vaate', 'vaatetavara', 'asu', 'puku', 'leninki', 'mekko', 'vaateparsi']","['kledij', 'kledingstuk', 'kleren', 'kleding', 'goed', 'japon', 'gewaad', 'jurk', 'kleed']","['परिधान', 'dress of japan', 'पोशाक']","['vestiti', 'vestiario', 'abbigliamento', 'indumento', 'vestito', 'abito', 'vestire', 'abiti', 'veste', 'abito da donna', 'toilette']",dress
"['goutte de pluie', 'goutte']","['Regentropfen', 'Tropfen']",['капля'],"['drop', 'raindrop', 'drib', 'driblet']","['水滴', '点滴']","['gota', 'gota de lluvia', 'gota de agua', 'lágrima']",['滴'],['방울'],"['tilk', 'Tilk']","['tippa', 'pisara', 'tilkka']","['druppel', 'regendruppel', 'val', 'afgrond', 'vallen', 'drup', 'parel', 'drop']",['बूंद'],"['goccia di pioggia', 'goccia', 'gocciola', 'lagrima', 'gocciolo', 'lacrima', 'goccio']",drop
"['œuf de poule', 'œuf', 'oeuf']","['Hühnerei', 'Ei']","['куриное яйцо', 'яйцо']","[""hen's egg"", ""chicken's egg"", 'chicken egg', 'egg', 'eggs', 'Eggs as food', 'insect egg']","['蛋', '雞蛋', '蛋类', '卵', '鸡蛋']","['huevo de gallina', 'huevo', 'óvulo']","['鶏卵', '卵']","['알', '달걀']",['muna'],"['muna', 'kananmuna', 'munat']","['ei', 'kippenei']","['अण्डा', 'अंडा']","['uovo', 'uovo di gallina', 'ovo']",egg
"['moteur électrique', 'machine électrique', 'moteur', 'Motor']","['Elektromotor', 'Motor', 'Triebwerk', 'Antrieb']","['электрический двигатель', 'электромото́р', 'электродви́гатель', 'электри́ческий мото́р', 'мотор', 'двигатель', 'дви́гатель', 'мото́р', 'Motor']","['electric motor', 'motor', 'engine']","['马达', '电动机', '電動機', '电摩托', '馬達', '發動機', '发动机', '引擎', '摩托', 'Motor']","['motor eléctrico', 'electromotor', 'motor', 'locomotora', 'motor térmico', 'máquina']","['電動機', 'モーター', 'エンジン', '原動機', '機関', '機械', '発動機', 'Motor']","['전동기', '모터', '엔진', '기관', 'Motor']","['elektrimootor', 'mootor', 'Motor']","['sähkömoottori', 'moottori', 'Motor']","['elektische motor', 'elektromotor', 'motor', 'aandrijving', 'locomotief']","['विद्युत मोटर', 'इंजन', 'मोटर', 'Motor']","['motore elettrico', 'elettromotore', 'motore', 'Motor']",engine
"['yeux', ""globe de l'oeil"", 'œil', 'globe oculaire']","['Augapfel', 'Auge', 'Augen']","['глаз', 'глазное яблоко', 'око']","['eye', 'eyes', 'eyeball', 'eye ball', 'optic', 'oculus']","['眼睛', '眼', '目', '睛球', '睛']","['ojos', 'ojo', 'globo ocular', 'oculus']","['目', '眼球', '眼']",['눈'],"['silm', 'silmamuna']","['silmämuna', 'silmä', 'näkö-', 'näkö']","['oogbol', 'ogen', 'oogappel', 'oog', 'kijker', 'kijkers']","['आँख', 'आंख']","['bulbo oculare', 'occhio', 'occhi']",eye
"['face', 'figure', 'visage']","['Visage', 'Angesicht', 'Antlitz', 'Gesicht']","['лицо', 'обли́чье', 'лик', 'лицо́', 'физионо́мия']","['face', 'human face']","['臉', '脸', '面', '面孔', '人类的脸', '颜']","['rostro', 'cara', 'jeta', 'faz', 'rostro humano']","['顔', '面']",['얼굴'],"['nägu', 'Nägu']","['naama', 'kasvot', 'pärstä']","['tronie', 'smoel', 'aangezicht', 'gelaat', 'gezicht', 'snoet', 'fieselefacie', 'bakkes', 'porem', 'snufferd', 'ponem', 'facie', 'snuit', 'smoelwerk', 'fieselemie', 'aanschijn', 'toetje', 'postzegel', 'toet']","['चेहरा', 'मुखड़ा', 'मुख']","['viso', 'faccia', 'volto']",face
"['ferme', 'exploitation agricole', 'domaine']","['Bauernhof', 'Farm']","['ферма', 'хозя́йство', 'фе́рма']",['farm'],"['农场', '農場']","['granja', 'fundo', 'explotación agrícola', 'finca', 'caserío', 'cortijo', 'heredad', 'estancia', 'hacienda', 'masía']",['農場'],['농장'],"['talu', 'farm']","['maatila', 'tila', 'farmi']","['boerenbedrijf', 'boerderij', 'hoeve', 'hofstede', 'boerenhofstede', 'landbouwbedrijf', 'boerenhofstee', 'hofstee']","['फ़ार्म', 'खेत']","['fattoria', 'tenuta agricola', 'masseria', 'podere', 'allevamento']",farm
"['plumage', 'barbule', 'plume', 'plumée', 'pennage']","['Strahlen', 'Feder', 'Gefieder', 'Federschmuck', 'Federkleid', 'Vogelgefieder']","['перо', 'оперение', 'Оперение', 'опере́ние']","['plume', 'feathers', 'feather', 'plumage', 'barbule']","['羽毛', '鸟类羽毛', '羽', '换羽']","['pluma', 'plumaje', 'barbillas', 'bárbulas']",['羽根'],"['깃', '깃털']","['sulg', 'sulestik', 'Sulestik']","['höyhenet', 'höyhen', 'höyhenpuku', 'höyhenpeite', 'sulka']","['pluim', 'veer', 'pluimage', 'gevederte', 'verenkleed', 'al gezien al gedaan', 'veder']","['पंख', 'पर']","['barbula', 'piumaggio', 'piuma', 'penna', 'piume']",feather
"[""doigt d'honneur"", 'doigt', 'dactyle', 'orteil']","['Stinkefinger', 'Digitus', 'Zeh', 'Finger', 'Fingerchen']","['фак', 'средний палец', 'палец', 'па́лец', 'перст', 'палец руки', 'палец кисти']","['the finger', 'dactyl', 'digit', 'finger']","['手指', '豎中指', '腳趾', '指', '脚趾', '手指腳趾', '指头', '指頭', '手指头', '手指頭']","['peineta', 'corte de manga', 'higa', 'dedo', 'dígito', 'dedos de la mano', 'dedo de la mano']","['ファックサイン', '指', '指趾']","['가운뎃손가락', '손가락', '손발가락', '발가락']","['Keskmise sõrme näitamine', 'sõrmed ja varbad', 'sõrm', 'näpp', 'sõrmed']","['keskisormi', 'Keskisormi', 'varvas', 'sormi', 'näppi']","['middelvinger', 'the finger', 'digit', 'Digit', 'vinger', 'teen', 'cijfer']","['उंगली', 'अंगुली', 'अंगुल', 'अंगुश्त', 'अंगुलि']","['gesto del dito medio alzato', 'gesto del dito medio', 'dito', 'digito', 'dito della mano', 'dita']",finger
['poisson'],"['Fisch', 'Fische']","['рыбы', 'ры́ба']",['fish'],"['魚', '魚兒', '鱼', '鱼儿', '鱼类']","['pescado', 'pez', 'Pisces', 'pisces', 'peces']",['魚類'],"['물고기', '어류', '고기']","['kala', 'kalad']",['kala'],"['vissen', 'vis']","['मछली', 'मच्छी', 'मीन', 'माही', 'मत्स्य']",['pesce'],fish
"['vallée', 'val']","['Tal', 'Senke']","['долина', 'Долина', 'доли́на']","['valley', 'dale', 'vale']","['溪谷', '山谷', '谷地']","['dolina', 'valle', 'val']",['谷'],"['골짜기', '계곡']",['org'],['laakso'],"['dal', 'vallei']","['घाटी - पर्वतों या उत्थित भागों के बीच निचली ज़मीन वाला हिस्सा, लम्बाई में विस्तार वाला', 'घाटी', 'वादी']","['valle', 'vallata', 'conca']",floor
"['diptère', 'Diptera', 'mouche']","['Fliege', 'Zweiflügler']","['му́ха', 'двукрылые', 'двукры́лое']","['fly', 'Diptera']","['蝇', '蠅', '雙翅目', '双翅目', '苍蝇']","['mosca', 'mosco', 'Diptera']","['蠅', 'ハエ', 'ハエ目', '双翅目']",['파리목'],"['Kahetiivalised', 'kahetiivalised']","['kaksisiipiset', 'kaksisiipinen', 'kärpänen']","['vlieg', 'tweevleugeligen']","['डिप्टेरा', 'मक्खी']","['mosca', 'Ditteri', 'Diptera', 'Mosca']",fly
['pied'],"['Fuß', 'Pes']",['стопа'],"['human foot', 'foot', 'pes', 'Pes', 'Foot']","['腳', '脚', '脚部', '足']","['pie', 'pes', 'pata']","['ペス', '足']",['발'],['Labajalg'],"['jalkaterä', 'jalka']","['voet', 'voeten', 'poot', 'pootje']",['पैर'],['piede'],foot
['fourchette'],"['Gabel', 'Pommesgabel']",['вилка'],['fork'],"['叉子', '餐叉', '叉']",['tenedor'],['フォーク'],['포크'],"['kahvel', 'Kahvel']",['haarukka'],"['vork', 'splitsing']","['काँटा', 'कांटा']",['forchetta'],fork
"['volaille', 'Galloanserae']","['Geflügel', 'Galloanserae']","['птицеводство', 'пернатая дичь', 'домашняя птица', 'Galloanserae', 'Galloanseres']","['poultry', 'fowl', 'domestic fowl', 'Galloanserae']","['家禽', '雞雁小綱']","['ave de corral', 'Galloanserae', 'ave']",['キジカモ類'],"['가금', '닭기러기류', '집새']","['sulgloomad', 'kodulinnud', 'kodulind', 'Galloanserae']","['siipikarja', 'riistalintu', 'Galloanserae']","['gevogelte', 'pluimvee', 'Galloanserae', 'hoen', 'huishen', 'hoentje', 'hen', 'kip']","['कुक्कुट', 'पोल्ट्री']","['pollame', 'volatile', 'Galloanserae']",fowl
"['corps humain', 'carrure', 'physiologie humaine', 'ossature', 'forme', 'figure', 'chair', 'silhouette', 'physique', 'Corps humain']","['Humanphysiologie', 'menschlicher Körper', 'Figur', 'Gestalt', 'Bau', 'Statur', 'Form', 'Körperbau']","['человеческое тело', 'физиология человека', 'костя́к', 'телосложе́ние', 'фигу́ра', 'скеле́т', 'физиология человека и животных', 'фо́рма', 'компле́кция']","['human body', 'human physiology', 'build', 'figure', 'soma', 'chassis', 'form', 'anatomy', 'shape', 'frame', 'physique', 'flesh', 'material body', 'physical body', 'bod']","['人体', '体格', '肉体', '体形', '外形', '體型', '體質', '人体生理学', '體格', '体质', '体型', '身材']","['constitución', 'complexión', 'fisiología humana', 'cuerpo humano', 'figura', 'físico', 'osamenta', 'esqueleto', 'forma', 'soma', 'cuerpo', 'carne', 'anatomía']","['人間生理学', '人類生物学', 'ムールヴェードル', '体型']","['인체생리학', '체격', '인간의 몸', '몸매', '인체']","['inimfüsioloogia', 'inimese keha', 'Inimkeha', 'inimkeha']","['ihmisruumis', 'ihmisen fysiologia', 'muoto', 'kuvio', 'fysiikka', 'hahmo', 'figuuri', 'vartalo', 'keho', 'liha', 'ruumiinrakenne', 'runko', 'fyysinen keho', 'sooma', 'rakenne']","['menselijke verrichtingsleer', 'menselijk lichaam', 'skelet', 'geraamte', 'figuur', 'vorm', 'bouw', 'cijfer', 'afbeelding', 'personage', 'vlees']","['बनावट', 'देह', 'मानव कार्यिकी', 'मानव शरीर']","['fisiologia umana', 'corpo umano', 'figura', 'ossatura', 'forma', 'scheletro', 'fisico', 'sagoma', 'carne']",frame
['gant'],['Handschuh'],"['перчатка', 'рукавица', 'перча́тка', 'рукави́ца', 'перчатки']",['glove'],['手套'],['guante'],['手袋'],['장갑'],"['sõrmik', 'Kindad', 'kindad']","['hansikas', 'sormikas', 'hanska', 'käsine']","['handschoen', 'want']","['दस्ताना', 'दस्ताने']",['guanto'],glove
['chèvre'],"['Hausziege', 'Ziege']","['коза', 'коза домашняя', 'домашняя коза']","['goat', 'domestic goat', 'caprine animal']","['山羊', '家山羊', '羊']","['cabra', 'chivo', 'cabrón', 'capra aegagrus hircus', 'ganado cabrío']","['ヤギ', 'Capra aegagrus hircus']","['염소', 'Capra aegagrus hircus']","['kits', 'kodukits', 'Capra aegagrus hircus']","['vuohi', 'vuohieläin']","['geit', 'Capra aegagrus hircus']","['बकरी', 'Capra aegagrus hircus']","['capra', 'capra domestica', 'Capra hircus']",goat
"['lance', 'lance de cavalerie']","['Lanze', 'Spieß', 'Speer', 'Ger', 'Lanzer']","['копьё', 'кавалерийское копьё']","['pike', 'spear', 'lance', 'shaft']","['槍', '骑枪']","['lanza', 'lancero']",['ランス'],"['창', '랜스']","['oda', 'Oda', 'Piik']","['keihäs', 'peitsimies', 'peitsi', 'keihäsmies', 'Peitsi', 'nuoli', 'harppuuna']","['speer', 'lans', 'werpspies', 'spiets', 'spies', 'geer']",['भाला'],"['lancia', 'lancia da giostra', 'lancia da cavalleria', 'Lancia da giostra', 'asta']",gun
"['chevelure', 'pelage', 'cheveux', 'poil']",['Haar'],"['волосы', 'во́лос', 'волоси́нка', 'волоси́на']",['hair'],"['发丝', '髮絲', '毛', '毛髮', '頭髮', '头发', '毛发']","['cabello', 'pelo']",['毛'],"['털', '머리']","['karv', 'karvad']","['karvoitus', 'karva', 'hius', 'jouhi']","['haar', 'kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'kop', 'pruik']",['बाल'],"['pelo', 'peluria', 'capello']",hair
['marteau'],['Hammer'],"['молот', 'молоток']",['hammer'],"['榔头', '锤子', '榔頭', '錘子', '槌']",['martillo'],"['金槌', '槌']",['망치'],"['haamer', 'vasar']",['vasara'],"['vuisthamer', 'hamer', 'vuist']",['हथौड़ा'],['martello'],hammer
"['main', 'patte']",['Hand'],"['рука', 'кисть']","['hand', 'manus', 'mitt', 'paw', 'Manus']","['手', '前足', '前肢骨']","['mano', 'palma', 'zarpa', 'manus', 'pata']",['マヌス'],['손'],['labakäsi'],"['käsi', 'jalka', 'käpälä', 'manus']","['klauw', 'hand', 'poot', 'klauwen', 'klavier', 'fik', 'vlerken', 'kluif', 'tengels', 'knijper', 'klavieren', 'fikken']",['हाथ'],['mano'],hand
"['chapeau', 'Chapeau!', 'couvercle', 'casquette', 'casquette à visière', 'bonnet']","['Hut', 'Kopfbedeckung', 'Chapeau!', 'Kappe', 'Mütze', 'Schirmmütze']","['шляпа', 'шапка', 'ша́пка', 'шля́па', 'головно́й убо́р']","['hat', 'chapeau', 'lid', 'cap', 'visor cap']","['帽子', '棒球帽', '便帽', '鸭舌帽', '太阳帽']","['sombrero', 'Chapó', 'gorra', 'sombrero con visera']","['ハット', 'シャプカ', '縁なし帽子']","['모자', '캡']","['müts', 'kübar', 'nokkmüts', 'Müts', 'Nokkmüts']","['hattu', 'lakki', 'päähine', 'lippalakki']","['hoed', 'Chapeau!', 'pet', 'klak', 'muts']","['टोपी', 'टोप', 'कैप']","['cappello', 'copricapo', 'chapeau', 'berretto', 'cuffietta', 'cuffia', 'berretta']",hat
"['psyché', 'esprit', 'noûs', 'Noûs', 'cerveau', 'tête', 'cervelle', 'encéphale']","['Verstand', 'Nous', 'Psyche', 'Geist', 'Wahrnehmung', 'Hirn', 'Denkapparat', 'Gehirn', 'Denkorgan', 'Haupt', 'Kopf']","['Нус', 'ра́зум', 'психика', 'ум', 'головной мозг', 'голова', 'глава́', 'башка́', 'голова́']","['head', 'brain', 'mind', 'nous', 'psyche', 'Nous', 'encephalon', 'caput']","['头脑', '脑海', '头', '脑袋', '精神', '心智', '心靈', '智性', '心灵', '脑', '大脑', '头部', '頭子', '頭部', '头子', '頭', '腦袋', '首', '頭腦']","['mente', 'psique', 'Mente', 'Nous', 'nous', 'cabeza', 'cerebro', 'encéfalo', 'marote', 'melón', 'testa', 'sesera', 'coco', 'sabiola', 'tarro', 'maceta', 'chola', 'punta']","['心', 'ヌース', '念頭', 'プシュケー', '脳', '頭', '頭部']","['누스', '프시케', '마음', '뇌', '머리']","['nous', 'psüühika', 'Psüühika', 'Nous', 'vaim', 'Vaim', 'peaaju', 'pea']","['Nous', 'Psyyke', 'mieli', 'pää', 'psyyke', 'nous', 'järki', 'älli', 'aivot', 'encephalon', 'lanttu', 'kallo']","['brein', 'verstand', 'psyche', 'Nous', 'geest', 'nous', 'denkvermogen', 'rede', 'hersenen', 'hersens', 'zenuwcentrum', 'kop', 'hoofd', 'baas', 'bazin', 'leider', 'op uw plaatsen, klaar, af!']","['मन', 'मस्तिष्क', 'सिर', 'सर']","['testare', 'pensiero', 'mente', 'cervello', 'Intelletto cosmico', 'psiche', 'nous', 'testa', 'psicologia', 'encefalo', 'cerebro', 'capo', 'capoccia', 'zucca', 'chiorba', 'cranio']",head
"['cœur', 'myocarde', 'cœur humain', 'cavité cardiaque', 'Philia', 'affection', 'philia']","['Herz', 'Philia', 'Affektion', 'Zuneigung']","['сердце', 'сердце человека', 'филия', 'се́рдце', 'привязанность', 'серде́чко']","['heart', 'ticker', 'pump', 'Diaphragmatic surface of heart', 'human heart', 'cardiac chamber', 'affectionateness', 'philia', 'fondness', 'warmheartedness', 'affection', 'tenderness', 'warmness', 'affectio']","['心脏', '心', '心臟', '胸口', '最高形式的爱', '友愛', '愛意', '心形', '爱情', '慈爱', '好感']","['corazón', 'cámara cardíaca', 'corazón humano', 'philia', 'afecto', 'filia', 'simpatía', 'ternura', 'afección', 'afición', 'amor', 'apego', 'afectividad', 'cariño']","['心臓', '心腔', 'ヒトの心臓', 'ハート', '愛着', 'フィリア', '心形']","['심장', '애착', '햅틱', '필리아']","['süda', 'Afektsioon']","['sydän', 'sydänlihas', 'pumppu', 'kiintymys', 'rakkaus', 'mieltymys', 'sydämellisyys', 'lämpö', 'lämminsydämisyys', 'rakastavuus', 'filia', 'hellyys', 'heikkous']","['hart', 'human heart', 'hartkamer', 'lever', 'tikkertje', 'tikker', 'rikketik', 'affectie', 'Philia', 'genegenheid']","['हृदय', 'प्रेम', 'स्नेह', 'कल्ब', 'दिल', 'क़ल्ब']","['cuore', 'cuore umano', 'Superficie diaframmatica', 'superficie diaframmatica del cuore', 'philia', 'affezione', 'affetto', 'attaccamento', 'bene', 'amore']",heart
"['mine terrestre', 'dispositif piège', 'Dispositif piège', 'mine', 'piège', 'trappe']","['Landmine', 'Sprengfalle', 'Mine', 'Falle']","['противопехо́тная ми́на', 'наземная мина', 'назе́мная ми́на', 'ми́на']","['land mine', 'mine', 'ground-emplaced mine', 'booby trap', 'snare', 'hook', 'trap']","['陷阱', '詭雷', '地雷', '圈套']","['mina', 'mina terrestre', 'trampa cazabobos', 'Trampa cazabobos', 'trampa explosiva', 'trampa', 'cepo']","['ブービートラップ', '地雷', '罠']","['부비 트랩', '지뢰']","['Maamiin', 'maamiin', 'miin', 'Püünismiin', 'püünismiin']","['Räjähdeansa', 'maamiina', 'räjähdeansa', 'miina', 'pommiansa', 'ansa']","['mijn', 'boobytrap', 'Boobytrap', 'landmijn', 'val', 'klem', 'zwanenhals']","['लैंड माइन', 'बारूदी बम', 'सुरंग बम', 'बूबी ट्रैप']","['mina', 'mina terrestre', 'Trappola esplosiva', 'trappola']",hook
"['citaro', 'trompe-laquais', 'campurgne', 'guimbarde', 'trompettiste', 'harpe à bouche', 'trompette tsigane', 'hanche-en-ruban', 'trompe de Béarn', 'cornet', 'trompette', 'cornet à pistons', 'corne']","['Drommeter', 'Kornett', 'Trompete', 'Maultrommel', 'Trompeter', 'Drommete']","['варган', 'труба', 'корнет', 'труба́', 'корне́т', 'корне́т-а-писто́н']","['cornet', 'mouth harp', 'trump', 'juice harp', ""Jew's trump"", 'Ozark harp', 'jaw harp', ""Jew's harp"", 'trumpet', 'guimbarde', 'trumpet player', 'trumpeter', 'horn']","['小号', '口弦', '小號', '口簧琴', '喇叭', '短號']","['guimbarda', 'arpa de boca', 'birimbao', 'trompe', 'guimbarde', 'trompeta', 'corneta', 'trompetista']","['口琴', 'トランペット', 'コルネット', '喇叭']","['트럼펫', '코넷']","['kornet', 'parmupill', 'trompet', 'Kornet']","['munniharppu', 'torvi', 'kornetti', 'vaskitorvi', 'trumpetti', 'vaskipuhallin']","['trompet', 'trompetist', 'cornet', 'mondharp', 'kornet', 'cornet à pistons']","['तुरही', 'भोंपू', 'भोपा']","['scacciapensieri', 'tromba', 'corno da caccia', 'tromba militare', 'armonica', 'cornetta', 'corno']",horn
"['cheval', 'equus caballus']","['Gaul', 'Pferd', 'Ross', 'Hauspferd']","['лошадь', 'домашняя лошадь']","['horse', 'Equus caballus']","['馬', '马']","['caballo', 'Equus ferus caballus', 'yegua', 'equinos']","['ウマ', 'Equus caballus']",['말'],['hobune'],"['hevonen', 'Equus caballus']","['paard', 'peerd', 'viervoeter', 'ros']",['घोड़ा'],"['cavallo', 'Equus ferus caballus', 'Equus caballus']",horse
