fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['voiture', 'bagnole', 'automobile', 'auto', 'char', 'vélo', 'bicyclette', 'petite reine', 'vélocipède', 'charrette', 'charrette à bras', 'voiture à bras', 'voiturette']","['Auto', 'Wagen', 'Automobil', 'Pkw', 'Personenwagen', 'Kraftfahrzeug', 'PKW', 'Personenkraftwagen', 'Kraftwagen', 'Fahrrad', 'Rad', 'Veloziped', 'Velo', 'Drahtesel', 'Karren', 'Karre', 'Handwagen', 'Ochsenwagen', 'Handkarren']","['автомобиль', 'маши́на', 'мото́р', 'авто́', 'та́чка', 'автомоби́ль', 'автомаши́на', 'велосипед', 'велосипе́д', 'ве́лик', 'повозка', 'теле́жка', 'ручна́я теле́жка']","['car', 'automobile', 'machine', 'auto', 'motorcar', 'motor car', 'cycle', 'bicycle', 'bike', 'wheel', 'cart', 'handcart', 'go-cart', 'pushcart', 'ox-drawn cart']","['汽车', '車', '车', '汽車', '机动车', '機動車', '单车', '單車', '自行車', '脚踏车', '鐵馬', '自行车', '铁马', '自由車', '腳踏車', '自由车', '手拉車', '手車', '手推車', '手车', '手推车', '搬運車', '手拉车']","['carro', 'coche', 'automóvil', 'auto', 'vehículo', 'máquina', 'turismo', 'bicicleta', 'bici', 'bicicletas', 'carreta', 'carretón de mano', 'carretilla']","['自動車', '車', '四輪車', '乗用車', '自転車', 'チャリ', 'チャリンコ', 'ハンドカート', '荷車', '手車']","['자동차', '사륜차', '승용차', '차', '승용자동차', '自轉車', '자전거', '수레']","['auto', 'automobiil', 'masin', 'jalgratas', 'ratas', 'kaarik']","['auto', 'henkilöauto', 'automobiili', 'moottoriajoneuvo', 'ajoneuvo', 'polkupyörä', 'pyörä', 'velosipedi', 'fillari', 'käsikärryt', 'työntökärry', 'Kärry', 'käsikärry', 'työntökärryt', 'kärryt', 'rattaat']","['kar', 'auto', 'automobiel', 'wagen', 'motorrijtuig', 'fiets', 'velo', 'rijwiel', 'stalen ros', 'handkar', 'ossenwagen', 'handwagen', 'skelter', 'trapauto']","['गाड़ी', 'कार', 'मोटरकार', 'ऑटोमोबाइल', 'मोटर', 'मोटरवाहन', 'मोटर-गाड़ी', 'मोटरगाड़ी', 'वाहन', 'सायकिल', 'साइकल', 'पैरगाड़ी', 'साइकिल']","['autoveicolo', 'auto', 'autovettura', 'automobile', 'macchina', 'vettura', 'bicicletta', 'bici', 'ciclo', 'bike', 'carretto', 'barroccino', 'baroccino']",cart
"['véhicule ferroviaire', 'automotrice', 'autorail', 'automotrice tractrice', 'véhicule ferroviaire remorqué', 'véhicule automoteur', 'voiture', 'carrosse', 'équipage', 'voiture à cheval']","['Waggon', 'Eisenbahnwagen', 'Kabine', 'Triebwagen', 'Verbrennungstriebwagen', 'Equipage', 'Kutsche', 'Wagen']","['железнодорожное транспортное средство', 'ваго́н', 'автомотриса', 'каби́на', 'вагон', 'карета', 'теле́га', 'каре́та', 'экипа́ж', 'пово́зка']","['railroad car', 'railway carriage', 'carriage', 'car', 'railcar', 'railway car', 'motor coach', 'rig', 'equipage']","['吊艙', '吊舱', '鐵路車輛', '動力分散式', '火車車廂', '火车车厢', '轨道巴士', '车卡', '铁路车辆', '車卡', '有轨车', '自动道车', '马车', '馬車', '車廂', '四轮马车']","['vagón', 'vehículo ferroviario', 'Automotor', 'automotor', 'material remolcado', 'vagón de ferrocarril', 'Coche automotor', 'coche', 'tren', 'carruaje', 'carroza', 'carruaje de lujo', 'coche de caballos']","['気動車', '鉄道車輛', '自走客車', '馬車', 'キャリッジ']","['철도 차량', '동차', '궤도차', '마차']","['raudteesõiduk', 'mootorvagun', 'vagun', 'Vagun', 'Mootorvagun', 'tõld', 'Tõld']","['rautatieajoneuvo', 'moottorivaunu', 'junanvaunu', 'rautatievaunu', 'Moottorivaunu', 'vaunu', 'junavaunu', 'hissikori', 'kiskoauto', 'raidevaunu', 'ekipaasi', 'Valjakkovaunu', 'kärryt', 'valjakkovaunu', 'vaunut', 'rattaat']","['wagon', 'spoorwagen', 'spoorvoertuig', 'rijtuig', 'motorrijtuig', 'railvoertuig', 'motorwagen', 'spoorrijtuig', 'treinwagon', 'koets', 'break', 'brik', 'janplezier']",['गाड़ी'],"['veicolo su rotaia', 'vagone', 'automotrice', 'carrozza', 'cabina', 'bisarca', 'carro merci']",carriage
"['minou', 'chat', 'chat domestique']","['Hauskatze', 'Katze', 'Mietzekatze', 'Mietze', 'Stubentiger']","['кошка', 'кот']","['pussy', 'domestic cat', 'kitty-cat', 'cat', 'pussycat', 'kitty', 'puss', 'true cat', 'house cat']","['貓', '猫', '家貓']","['gato', 'gata', 'gato doméstico', 'Felis silvestris catus', 'felis silvestris catus']","['猫', 'ネコ', 'Felis silvestris catus']","['고양이', 'Felis silvestris catus']",['kass'],"['mirri', 'kissa', 'kesykissa', 'kisu', 'katti', 'kissaeläin']","['kat', 'huiskat']","['बिल्ली', 'Felis silvestris catus']","['micio', 'gatto', 'gatto domestico', 'micino', 'Felis silvestris catus']",cat
['fromage'],['Käse'],"['сыр', 'творо́г', 'тво́рог']","['cheese', 'YAMSHD']","['干酪', '奶酪', '乳酪', '芝士', '乾酪', '起司', '吉士', '酪', '起士']",['queso'],"['チーズ', '酪', '乾酪']","['건락', '치즈']","['juust', 'sõir']",['juusto'],['kaas'],"['चीज़', 'पनीर']","['formaggio', 'cacio']",cheese
"['appareil volant', 'aéronef', 'avion', 'aéroplane', 'coffre', 'malle']","['Luftfahrzeug', 'Flugzeug', 'Flieger', 'Maschine', 'Truhe', 'Koffer']","['летательный аппарат', 'возду́шное су́дно', 'лета́тельный аппара́т', 'воздушное судно', 'самолёт', 'аэроплан', 'аэропла́н', 'сундук', 'я́щик', 'Сундук', 'сунду́к']","['aeroplane', 'aircraft', 'airplane', 'fixed-wing aircraft', 'plane', 'chest']","['航空器', '飛機', '飞机', '飛龍機', '飛行機', '飞行机', '飞龙机', '固定翼飛機', '箱', '箱子']","['aeronave', 'avión', 'aeroplano', 'Avión', 'baúl', 'arcón', 'arca', 'cofre']","['航空機', '飛行機', '櫃']","['항공기', '비행기', '궤', '불교 용어 목록', '불교 용어 목록/구']","['õhusõiduk', 'Õhusõiduk', 'lennuk', 'aeroplaan', 'Kirst', 'kirst']","['ilma-alus', 'lentokone', 'kone', 'Arkku', 'arkku', 'kirstu']","['kist', 'toestel', 'vliegtuig', 'vliegmachine', 'luchtvaartuig', 'zij is bewusteloos']","['वायुयान', 'हवाई जहाज़', 'वायु-यान', 'हवाई जहाज', 'विमान', 'संदूक़', 'सन्दूक़']","['velivolo', 'aeromobile', 'apparecchio aereo', 'aeroplano', 'areoplano', 'aereo', 'apparecchio', 'baule', 'cassapanca', 'cassa', 'cofano']",chest
['menton'],['Kinn'],['подбородок'],"['chin', 'mentum']","['颔', '下巴頦', '下巴颏', '下巴', '頷', '颏', '下颚']","['barbilla', 'mentón', 'pera', 'barba']","['顎', 'おとがい']","['턱', '아래턱']","['lõug', 'Lõug']","['leuka', 'leukakyhmy', 'mentum']","['kin', 'kinnebak']","['ठोड़ी', 'ठुड्डी', 'चिबुक']","['mento', 'bazza']",chin
['église'],"['Kirche', 'Kirchengebäude']","['церковь', 'це́рковь', 'костёл', 'христианский храм', 'це́рква', 'ки́рха']","['church', 'church building']","['教會', '教会', '教堂', '礼拜堂']",['iglesia'],"['教会', '教会堂', '聖堂']","['교회', '성당', '교회당', '례배당', '예배당']",['kirik'],"['kirkko', 'kirkkorakennus']","['kerk', 'kerkgebouw', 'godshuis']","['चर्च', 'कलीसा', 'गिरजाघर', 'गिरजा', 'कलीसिया', 'गिर्जा', 'गिर्जाघर']",['chiesa'],church
"['cercle', 'rond']",['Kreis'],"['окружность', 'окру́жность', 'круг']",['circle'],"['圈子', '圆', '圓', '圆圈', '圓圈', '圓形', '圆形', '椭圆形']","['círculo', 'circunferencia']","['円', '丸']","['원', '동그라미']","['ringjoon', 'ring']",['ympyrä'],"['kring', 'cirkel']","['वृत्त', 'चक्र']","['cerchio', 'circonferenza', 'circolo']",circle
"['horloge', 'pendule', 'bracelet-montre', 'montre', 'montre-bracelet']","['Uhr', 'Armbanduhr', 'Taschenuhr oder Armbanduhr']","['часы', 'часы́', 'наручные часы', 'наручные или карманные часы', 'Переносные часы', 'нару́чные часы́']","['clock', 'watch', 'wrist watch', 'wristwatch', 'ticker']","['鐘錶', '时钟', '钟', '鐘', '時鐘', '钟表', '錶', '手錶', '手表', '表', '怀表']","['reloj', 'reloj de pulsera', 'peluco', 'reloj pulsera']","['時計', '腕時計', '懐中時計', 'リストウォッチ', 'ウオッチ']","['시계', '시간팔찌', '휴대용 시계', '손목 시계', '워치']","['kell', 'käekell']","['kello', 'rannekello', 'taskukello']","['uurwerk', 'klok', 'horloge', 'teller', 'klokken', 'kilometerteller', 'polshorloge', 'klokje']","['घड़ी', 'घडी', 'वॉच']","['orologio', 'oriolo', 'orologio da polso', 'orologio da tasca', 'cipolla']",clock
['nuage'],"['Wolke', 'Gewölk']","['облако', 'облака', 'о́блако', 'ту́ча']",['cloud'],"['雲', '云']","['nube', 'nubes']",['雲'],['구름'],"['pilv', 'Pilv']",['pilvi'],['wolk'],"['अभ्र', 'बादल', 'मेघ']","['nube', 'nuvola', 'nembo']",cloud
"['veste', 'paletot', 'pardessus', 'manteau']","['Jacke', 'Mantel']","['жаке́т', 'куртка', 'ку́ртка', 'пиджа́к', 'пальто', 'пальто́']","['jacket', 'coat']","['夾克', '上衣', '夹克', '短上衣', '外衣', '大衣', '外套']","['casaca', 'saco', 'abrigo', 'chaqueta', 'chamarra', 'cazadora', 'chumpa', 'jacket', 'campera', 'chompa']","['コート', 'ジャケット', '外套']","['재킷', '코트', '외투']","['jakk', 'mantel']","['takki', 'pusakka', 'pikkutakki']","['jas', 'jack', 'mantel', 'overjas']","['जैकेट', 'कोट']","['cappotto', 'mantello', 'giacca', 'casacca', 'giacchetta', 'giubba', 'soprabito', 'paltò', 'paletot']",coat
['arrestation'],['Festnahme'],"['заключение под стражу', 'задержа́ние', 'аре́ст', 'Арест личности']","['taking into custody', 'arrest', 'collar', 'catch', 'apprehension', 'pinch']","['逮捕', '捕捉']","['arresto', 'detención']","['捕捉', '逮捕']",['체포'],['Vahistamine'],"['pidätys', 'pidättäminen', 'kiinniotto', 'vangitseminen', 'saada kiinni']","['aanhouding', 'grijpen', 'vastgrijpen', 'arrestatie', 'arrest', 'stilstand']",['गिरफ़्तारी'],"['arresto', 'fermo']",collar
['crête'],['Gebirgskamm'],"['го́рная цепь', 'кряж', 'го́рный хребе́т']","['ridge', 'ridgeline']",['山脊'],"['cresta', 'ridgeline']",['尾根'],['능선'],"['seljandik', 'Seljak', 'seljak']","['harja', 'vuorenharja', 'selänne', 'selkä', 'harjanne', 'harju']","['kam', 'bergkam', 'heuvelrug', 'heuvelkam']","['कटक', 'चोटी']","['crinale', 'Cresta', 'cresta', 'catena', 'dorsale', 'cordigliera']",comb
"['vache', 'bétail', 'bovins', 'Bos taurus', 'bos taurus', 'Bos primigenius taurus']","['Hausrind', 'Rind', 'Rindvieh', 'Kühe', 'Rinder', 'Bos taurus']","['скот', 'Bos taurus', 'скоти́на', 'бык', 'кру́пный рога́тый скот', 'домашний бык', 'коро́ва']","['cow', 'cattle', 'kine', 'oxen', 'Bos taurus', 'cows']","['牛', '家牛']","['ganado bovino', 'vaca', 'Bos taurus', 'ganado', 'Bos primigenius taurus', 'toro', 'Bos Taurus', 'ganado vacuno', 'bovino', 'vacas', 'bueyes', 'bovinos', 'vacuno']","['牛', 'ウシ', '畜牛', 'Bos primigenius taurus']","['소', 'Bos primigenius taurus']","['veised', 'veis']","['karja', 'Bos taurus', 'nauta', 'nautakarja']","['rundvee', 'rund', 'runderen', 'Bos taurus', 'beesten', 'vee', 'Bos primigenius taurus']","['गाय', 'Bos primigenius taurus']","['mucca', 'bestiame bovino', 'vacca', 'bestiame', 'Bos taurus', 'Bos taurus taurus', 'bovini', 'bue', 'Bos primigenius taurus']",cow
"['chevelure', 'pelage', 'cheveux', 'poil', 'pâté', 'bloc', 'îlot urbain', 'tasse', 'verre', 'coupe', 'tête', 'écrou']","['Haar', 'Block', 'Häuserblock', 'Tasse', 'Trinkglas', 'Trinkschale', 'Pokal', 'Haupt', 'Kopf', 'Mutter', 'Schraubenmutter']","['волосы', 'во́лос', 'волоси́нка', 'волоси́на', 'квартал', 'Стеклянный стакан', 'чашка', 'голова', 'глава́', 'башка́', 'голова́', 'гайка']","['hair', 'block', 'city block', 'cup', 'standing cup', 'cup with stem', 'drinking glass', 'head', 'caput', 'nut']","['发丝', '髮絲', '毛', '毛髮', '頭髮', '头发', '毛发', '街區', '街区', '杯子', '玻璃容器', '饮料玻璃', '杯', '脑袋', '头部', '頭子', '頭部', '头子', '頭', '腦袋', '首', '头', '头脑', '頭腦', '螺母']","['cabello', 'pelo', 'manzana', 'manzana urbana', 'cuadra', 'taza', 'copa', 'vaso', 'taza de pié', 'mente', 'cabeza', 'marote', 'melón', 'testa', 'sesera', 'coco', 'sabiola', 'tarro', 'maceta', 'chola', 'punta', 'tuerca']","['毛', '街区', 'カップ', 'コップ', 'グラス', '頭', '頭部', 'ナット']","['털', '머리', '가곽', '컵', '잔', '유리잔', '암나사']","['karv', 'karvad', 'kvartal', 'Klaas', 'Tass', 'tass', 'klaas', 'pea', 'mutter', 'Mutter']","['karvoitus', 'karva', 'hius', 'jouhi', 'kortteli', 'kaupunkikortteli', 'korttelinväli', 'kuppi', 'juomalasi', 'juomapikari', 'Juomalasi', 'pää', 'lanttu', 'kallo', 'mutteri', 'Mutteri']","['kop', 'haar', 'kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'pruik', 'huizenblok', 'blok', 'woningblok', 'woonblok', 'bouwblok', 'tas', 'drinkglas', 'bokaal', 'beker op voet', 'bak', 'beker', 'baas', 'bazin', 'leider', 'op uw plaatsen, klaar, af!', 'moer', 'Moer', 'teelbal', 'zot', 'zottin', 'gekkin', 'gek', 'bal']","['बाल', 'कप', 'प्याला', 'गिलास', 'सिर', 'सर']","['pelo', 'peluria', 'capello', 'isolato', 'isola pedonale', 'tazza', 'coppa', 'bicchiere', 'testa', 'capo', 'capoccia', 'zucca', 'chiorba', 'cranio', 'dado']",cup
['rideau'],"['Vorhang', 'Gardine', 'Fensterdekoration']","['занавеска', 'што́ра', 'шторы', 'штора', 'занаве́ска', 'портье́ра', 'гарди́на']","['curtain', 'drapery', 'drape', 'mantle', 'pall', 'altar cloth']","['窗帘', '窗簾', '帘子', '簾', '簾子']","['cortina', 'cortinaje', 'cortinas']",['カーテン'],['커튼'],"['eesriie', 'kardin', 'Kardin']","['verho', 'verhot']","['gordijn', 'voorhangsel', 'lijkkleed', 'doek']","['परदा', 'पर्दा']","['tenda', 'drappo', 'drappeggio', 'tappezzeria', 'tendina', 'tendaggio', 'panneggiamento', 'cortina', 'velario']",curtain
"['amortisseur', 'coussin']","['Stoßdämpfer', 'Schlag']","['амортизатор', 'шок']","['shock absorber', 'shock', 'cushion']","['阻尼器', '電休克', '觸電', '电休克', '触电']",['amortiguador'],['ショックアブソーバー'],['완충기'],['amortisaator'],"['iskunvaimennin', 'sähköisku', 'sähköshokki', 'pehmike']","['schokbreker', 'schokdemper', 'schok', 'kussen']",['प्रघात अवशोषक'],"['ammortizzatore', 'scossa']",cushion
"['chien', 'Canis lupus familiaris', 'canis familiaris']","['Hund', 'Wauwau', 'Köter', 'Töle', 'Canis lupus familiaris', 'Haushund']","['собака', 'фруфру', 'Canis lupus familiaris']","['dog', 'Canis familiaris', 'domestic dog', 'Canis lupus familiaris']","['犬', '狗']","['perra', 'can', 'canino', 'perro', 'Canis lupus familiaris', 'Canis familiaris', 'perros', 'canis familiaris', 'perro doméstico']","['犬', 'イヌ', 'イエイヌ', 'Canis lupus familiaris']","['개', 'Canis lupus familiaris']","['koer', 'Canis lupus familiaris']","['koira', 'Canis lupus familiaris', 'Canis familiaris']","['hond', 'Canis lupus familiaris', 'joekel']","['कुत्ता', 'Canis lupus familiaris']","['cane', 'Canis lupus familiaris', 'Canis familiaris']",dog
"['encadrement de porte', 'porte', 'portière', 'huis', 'interface', 'port']","['Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe', 'Schnittstelle']","['две́ри', 'дверь', 'ворота', 'интерфейс']","['door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe', 'gate', 'interface', 'port']","['戶', '門', '门', '门儿', '門兒', '門扉', '闸门', '介面', '接口电路', '端口']","['puerta', 'marco de puerta', 'seguro', 'verja', 'barrera', 'portón', 'interfaz', 'interficie']","['門', 'ドア', '扉', '戸', '戸口', 'インタフェース']","['문', '관문', '대문', '인터페이스']","['uks', 'värav', 'Liides', 'liides']","['ovi', 'portti', 'rajapinta', 'liittymä']","['poort', 'portier', 'deur', 'hek', 'toegangshek', 'spoorboom', 'gate', 'overwegboom', 'interface']","['द्वार', 'दरवाज़ा', 'दर', 'प्रवेश', 'दरवाजा', 'इंटरफ़ेस']","['telaio della porta', 'porta', 'portiera', 'uscio', 'sportello', 'cancello', 'barriera', 'interfaccia']",door
"['encadrement de porte', 'porte', 'portière', 'huis']","['Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe']","['две́ри', 'дверь']","['door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe']","['戶', '門', '门', '门儿', '門兒', '門扉']","['puerta', 'marco de puerta', 'seguro']","['門', 'ドア', '扉', '戸', '戸口']",['문'],['uks'],['ovi'],"['deur', 'poort', 'portier']","['द्वार', 'दरवाज़ा', 'दर', 'प्रवेश', 'दरवाजा']","['telaio della porta', 'porta', 'portiera', 'uscio', 'sportello']",drain
"['peinture', 'artiste peintre', 'peintre', 'image', 'tableau', 'rendu', 'rendu graphique', 'traduction', 'version', 'corps humain', 'carrure', 'physiologie humaine', 'ossature', 'forme', 'figure', 'chair', 'silhouette', 'physique', 'Corps humain', 'fonction', 'application', 'fonction monovaluée', 'illustration', 'reproduction', 'dessin', 'icône']","['Abbild', 'Maler', 'Darstellung', 'Gemälde', 'Malerei', 'Rendern', 'Bildsynthese', 'Übersetzung', 'Kompilieren', 'Humanphysiologie', 'menschlicher Körper', 'Figur', 'Gestalt', 'Bau', 'Statur', 'Form', 'Körperbau', 'Funktion', 'Abbildung', 'Zeichnung', 'Bild']","['картина', 'образ', 'живопись', 'жи́вопись', 'перевод', 'человеческое тело', 'физиология человека', 'костя́к', 'телосложе́ние', 'фигу́ра', 'скеле́т', 'физиология человека и животных', 'фо́рма', 'компле́кция', 'отображение', 'математическая функция', 'однозначная функция', 'функция', 'рисунок', 'рису́нок', 'чертёж', 'схе́ма', 'изображение']","['image', 'picture', 'artist', 'painting', 'painter', 'art of painting', 'translation', 'version', 'compilation', 'interlingual rendition', 'rendering', 'translated work', 'human body', 'human physiology', 'build', 'figure', 'soma', 'chassis', 'form', 'anatomy', 'shape', 'frame', 'physique', 'flesh', 'material body', 'physical body', 'bod', 'function', 'map', 'mapping', 'single-valued function', 'mathematical function', 'drawing', 'portraiture', 'design', 'illustration', 'pattern', 'ikon', 'icon', 'fig']","['绘画', '畫作', '油漆', '繪畫', '画儿', '图画', '画', '翻譯', '翻译', '人体', '体格', '肉体', '体形', '外形', '體型', '體質', '人体生理学', '體格', '体质', '体型', '身材', '函数', '映射', '圖畫', '素描', '图片', '圖片', '绘图', '图像']","['pintora', 'imagen', 'pintor', 'pintura', 'pintado', 'lienzo', 'cuadro', 'renderización', 'traducción', 'confección', 'renderizado', 'compilación', 'interpretación', 'constitución', 'complexión', 'fisiología humana', 'cuerpo humano', 'figura', 'físico', 'osamenta', 'esqueleto', 'forma', 'soma', 'cuerpo', 'carne', 'anatomía', 'función matemática', 'aplicación', 'función', 'mapa', 'función monovaluada', 'correspondencia unívoca', 'correspondencia', 'ilustración', 'retrato', 'dibujo', 'croquis', 'esquema', 'foto', 'fotografía']","['絵画', '画像', '画', 'タブロー', '絵画作品', '翻訳', '翻訳作品', '人間生理学', '人体', '人類生物学', 'ムールヴェードル', '体型', '一価関数', '関数', '写像', '素描', 'デッサン', '図画', '絵', '静止画']","['회화', '번역', '번역물', '인체생리학', '체격', '인간의 몸', '몸매', '인체', '일가함수', '맵핑', '함수', '도화', '그림', '소묘', '영상', '모습']","['maal', 'maalimine', 'maalikunst', 'tõlkimine', 'tõlge', 'inimfüsioloogia', 'inimese keha', 'Inimkeha', 'inimkeha', 'funktsioon', 'joonistus', 'joonistamine', 'pilt']","['kuva', 'maalaustaide', 'maalaus', 'käännös', 'kääntäminen', 'ihmisruumis', 'ihmisen fysiologia', 'muoto', 'kuvio', 'fysiikka', 'hahmo', 'figuuri', 'vartalo', 'keho', 'liha', 'ruumiinrakenne', 'runko', 'fyysinen keho', 'sooma', 'rakenne', 'funktio', 'matemaattinen funktio', 'kuvaus', 'yksiarvoinen funktio', 'piirros', 'piirustus', 'kaaviokuva', 'kaavio']","['afbeelding', 'schilder', 'verven', 'plaatje', 'schilderen', 'kunstschilder', 'schilderkunst', 'geschilder', 'schilderij', 'schilderstuk', 'schilderwerk', 'doek', 'vertaling', 'weergave', 'vertalen', 'menselijke verrichtingsleer', 'menselijk lichaam', 'skelet', 'geraamte', 'figuur', 'vorm', 'bouw', 'cijfer', 'personage', 'vlees', 'functie', 'wiskundige functie', 'enkelwaardige functie', 'tekening', 'tekenkunst', 'prent', 'illustratie', 'portret']","['चित्रकला', 'अनुवाद', 'रेंडर', 'बनावट', 'देह', 'मानव कार्यिकी', 'मानव शरीर', 'फलन', 'प्रतिचित्रण', 'रेखाचित्र', 'चित्र', 'प्रतिबिम्ब']","['pittura', 'pittore', 'raffigurazione', 'immagine', 'dipinto', 'verniciatura', 'quadro', 'resa grafica', 'rendering', 'traduzione', 'compilazione', 'versione', 'fisiologia umana', 'corpo umano', 'figura', 'ossatura', 'forma', 'scheletro', 'fisico', 'sagoma', 'carne', 'funzione', 'funzione matematica', 'mappa', 'disegno', 'riproduzione', 'illustrazione']",drawer
"['fringue', 'vêtements', 'habit', 'vêtement', 'habillement', 'habits', 'fringues', 'tenue', 'robe', 'atours']","['Bekleidung', 'Kleider', 'Gewandung', 'Kleidungsstück', 'Kleidung', 'Kleid']","['одежда', 'предмет одежды', 'костю́м', 'одея́ние', 'платье', 'пла́тье', 'наряд']","['clothes', 'thing', 'things', 'garments', 'garment', 'apparel', 'raiment', 'clothing', 'wearable', 'article of clothing', 'wear', 'habiliment', 'vesture', 'dress', 'frock', 'maxi dress', 'attire', 'garb', 'wearing apparel']","['衣服', '服装', '连衣裙', '连身裙', '連身裙', '連衣裙', '女服', '著裝', '着装', '服裝', '女裙衫', '打扮', '衣着', '穿衣', '服饰', '衣裳']","['ropa', 'prenda', 'vestuario', 'indumentaria', 'traje', 'vestimenta', 'atavío', 'vestido', 'habiliment', 'veste', 'atuendo']","['衣類', '被服', '服', 'ワンピース', 'ドレス', '衣装']","['옷', '드레스', '의복', '원피스', '복장']","['riietus', 'Riietus', 'kleit', 'Kleit']","['vaatetus', 'vaatteet', 'vaatekappale', 'vaate', 'vaatetavara', 'asu', 'puku', 'leninki', 'mekko', 'vaateparsi']","['kledij', 'kledingstuk', 'kleren', 'kleding', 'goed', 'japon', 'gewaad', 'jurk', 'kleed', 'als de kat van huis is, dansen de muizen op tafel', 'gelegenheidskleding', 'uitdossing', 'uitmonstering', 'dos', 'dracht']","['परिधान', 'dress of japan', 'पोशाक']","['vestiti', 'vestiario', 'abbigliamento', 'indumento', 'vestito', 'abito', 'vestire', 'abiti', 'veste', 'abito da donna', 'toilette']",dress
"['goutte de pluie', 'goutte']","['Regentropfen', 'Tropfen']",['капля'],"['drop', 'raindrop', 'drib', 'driblet']","['水滴', '点滴']","['gota', 'gota de lluvia', 'gota de agua', 'lágrima']",['滴'],['방울'],"['tilk', 'Tilk']","['tippa', 'pisara', 'tilkka']","['druppel', 'regendruppel', 'val', 'afgrond', 'vallen', 'drup', 'parel', 'drop']",['बूंद'],"['goccia di pioggia', 'goccia', 'gocciola', 'lagrima', 'gocciolo', 'lacrima', 'goccio']",drop
"['OMS', 'Organisation mondiale de la santé', 'oreille', 'oreilles', 'poignée', 'manche', 'levier', 'barre de manœuvre', 'tirette', 'manette', 'mancheron', 'anse', 'châsse']","['Weltgesundheitsorganisation', 'WHO', 'Ohren', 'Ohr', 'Henkel', 'Griff', 'Schaft', 'Stiel']","['Всемирная организация здравоохранения', 'ухо', 'у́ши', 'у́хо', 'рукоятка', 'ру́чка', 'рукоя́ть', 'рукоя́тка', 'топори́ще', 'черено́к']","['World Health Organization', 'WHO', 'W.H.O.', 'ear', 'ears', 'handle', 'grip', 'hold', 'handgrip']","['世界卫生组织', '世界衛生組織', '耳', '耳朵', '柄', '把手', '把柄', '手柄']","['Organización Mundial de la Salud', 'OMS', 'World Health Organization', 'oído', 'orejas', 'oreja', 'asa', 'mango', 'tirador', 'manija', 'manilla', 'tomadero', 'cogedero', 'manejar', 'asidero', 'empuñadura', 'asimiento', 'agarradera']","['世界保健機関', '耳', '取っ手', 'ハンドル']","['세계 보건 기구', '세계보건기구', '귀', '손잡이']","['Maailma Terviseorganisatsioon', 'kõrv', 'käepide', 'Käepide']","['Maailman terveysjärjestö', 'WHO', 'korva', 'ote', 'kahva', 'kädensija', 'otin', 'sanka', 'ripa']","['oor', 'Wereldgezondheidsorganisatie', 'wat', 'WGO', 'tofu', 'wie', 'oren', 'gehoororgaan', 'handvat', 'heft', 'hengsel', 'handgreep', 'handel', 'kruk']","['विश्व स्वास्थ्य संगठन', 'कान', 'दस्ता', 'हत्था']","['OMS', 'Organizzazione Mondiale della Sanità', 'Organizzazione mondiale della sanità', 'O.M.S.', 'orecchio', 'oreia', 'orecchie', 'orecchia', 'manico', 'impugnatura', 'presa', 'ansa', 'maniglia', 'manopola']",ear
