fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['denier', 'argent', 'pied', 'jambe', 'jambes', 'membre inférieur humain', 'transport en commun']","['Kohle', 'Knete', 'Zahlungsmittel', 'Schotter', 'Moneten', 'Geld', 'Zaster', 'Fuß', 'Pes', 'Bein', 'Beine', 'menschliches Bein', 'Öffentlicher Verkehr', 'Durchreise']","['деньги', 'стопа', 'нога', 'нога человека', 'Нога человека', 'общественный транспорт', 'перево́зка', 'транзи́т']","['money', 'human foot', 'foot', 'pes', 'Pes', 'Foot', 'pin', 'leg', 'legs', 'human leg', 'public transport', 'transportation', 'transportation system', 'transit']","['金錢', '钱', '金钱', '貨幣', '货币', '腳', '脚', '脚部', '腿', '人腿', '人類腿部']","['dinero', 'divisa', 'pie', 'pes', 'pata', 'pierna', 'piernas', 'miembro inferior', 'miembro inferior humano', 'transporte público', 'transporte', 'tránsito', 'sistema de transporte']","['足', '金銭', 'お金', '貨幣', 'ペス', '脚', '公共交通機関']","['돈', '발', '다리', '사람의 다리', '대중교통']","['raha', 'Labajalg', 'ühisveondus', 'ühistransport']","['raha', 'jalkaterä', 'jalka', 'sääri', 'julkinen liikenne', 'kuljetus', 'kuljetusjärjestelmä', 'kuljetuskalusto']","['geld', 'poen', 'ping', 'pingping', 'centen', 'pegulanten', 'duiten', 'pecunia', 'voet', 'voeten', 'poot', 'pootje', 'benen', 'stelt', 'been', 'menselijke been', 'onderdanen', 'onderdaan', 'openbaar vervoer', 'doortocht']","['पैसे', 'पैसा', 'मुद्रा', 'पैर', 'पाया', 'पांव']","['soldi', 'moneta', 'danaro', 'denaro', 'soldo', 'piede', 'gambe', 'gamba', 'arto inferiore umano', 'arto inferiore', 'trasporto pubblico', 'transito', 'spostamento', 'passaggio', 'movimento', 'sistema di trasporto', 'trasporto']",foot
"['or', 'denier', 'argent', 'métal', 'vendredi', 'monnaie métallique', 'espèces', 'monnaie', 'liquide', 'argent liquide', 'comptant', 'espèce']","['Gold', 'Kohle', 'Knete', 'Zahlungsmittel', 'Schotter', 'Moneten', 'Geld', 'Zaster', 'Metall', 'Metalle', 'Freitag', 'Hartgeld', 'Münzgeld', 'Bargeld', 'Metallgeld', 'Bares', 'Cash']","['золото', 'деньги', 'металл', 'металлы', 'пятница', 'пя́тница', 'наличные', 'нали́чные де́ньги', 'де́ньги', 'нали́чные', 'нали́чка', 'наличные деньги', 'кэш', 'нал']","['gold', 'Au', 'money', 'metal', 'metallic element', 'Friday', 'Fri', 'coinage', 'hard cash', 'cash', 'hard currency']","['黃金', '黄金', '金子', '金錢', '钱', '金钱', '貨幣', '货币', '金属', '金属元素', '金屬', '星期五', '礼拜五', '禮拜五', '周五', '現金', '現錢', '现款', '现钱', '現款', '现金', '硬通货']","['oro', 'dinero', 'divisa', 'metal', 'metales', 'elemento metálico', 'viernes', 'vie', 'moneda', 'efectivo', 'en efectivo', 'dinero en efectivo', 'dinero en metálico', 'dinero efectivo', 'metálico']","['金', '金銭', 'お金', '貨幣', '金属', '金曜日', '金曜', 'キャッシュ', '現金']","['금', '돈', '금속', '금요일', '현찰', '현금', '캐시']","['kuld', 'raha', 'metall', 'metallid', 'reede', 'sularaha', 'Sularaha']","['kulta', 'Au', 'raha', 'metallit', 'metalli', 'metalliaines', 'perjantai', 'pe', 'käteinen', 'käteisraha', 'kova raha']","['goud', 'geld', 'poen', 'ping', 'pingping', 'centen', 'pegulanten', 'duiten', 'pecunia', 'metaal', 'vrijdag', 'vr', 'contant geld', 'cash', 'geldstuk', 'contanten', 'chartaal geld', 'baar', 'kasgeld']","['सोना', 'पैसे', 'पैसा', 'मुद्रा', 'धातु', 'शुक्रवार', 'जुमा', 'जुम्मा', 'शुक्र', 'रोकड़', 'कैश', 'नक़द', 'भंजाना']","['oro', 'soldi', 'moneta', 'danaro', 'denaro', 'soldo', 'metallo', 'venerdì', 'contanti', 'contante', 'denaro contante', 'liquidi', 'denaro liquido', 'liquido', 'denaro in contante', 'cash', 'bancomat']",gold
"['encadrement de porte', 'porte', 'portière', 'huis']","['Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe']","['две́ри', 'дверь', 'ворота']","['door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe', 'gate']","['戶', '門', '门', '门儿', '門兒', '門扉', '闸门']","['puerta', 'marco de puerta', 'seguro', 'verja', 'barrera', 'portón']","['扉', '門', 'ドア', '戸', '戸口']","['문', '관문', '대문']","['uks', 'värav']","['ovi', 'portti']","['poort', 'portier', 'deur', 'hek', 'toegangshek', 'spoorboom', 'gate', 'overwegboom']","['द्वार', 'दरवाज़ा', 'दर', 'प्रवेश', 'दरवाजा']","['telaio della porta', 'porta', 'portiera', 'uscio', 'sportello', 'cancello', 'barriera']",door
"['neige', 'couche de neige', 'chute de neige']","['Schneedecke', 'Schneefall', 'Schnee']","['снегопад', 'снег']","['snow cover', 'snow', 'snowfall', 'snow mantle']","['下雪', '降雪']","['nevada', 'capa de nieve', 'nieve', 'nevar']","['雪', '降雪', 'ゆき']",['눈'],['lumi'],"['lumi', 'lumisade']","['sneeuw', 'sneeuwlaag', 'sneeuwval', 'sneeuwwit', 'sneeuwen']","['हिम', 'हिमपात', 'बर्फ़']","['nevicata', 'caduta di neve', 'neve']",snow
"['cheval', 'equus caballus']","['Gaul', 'Pferd', 'Ross', 'Hauspferd']","['лошадь', 'домашняя лошадь']","['horse', 'Equus caballus']",['马'],"['caballo', 'Equus ferus caballus', 'yegua', 'equinos']","['馬', 'ウマ', 'Equus caballus']",['말'],['hobune'],"['hevonen', 'Equus caballus']","['paard', 'peerd', 'viervoeter', 'ros']",['घोड़ा'],"['cavallo', 'Equus ferus caballus', 'Equus caballus']",horse
['deux'],"['zwei', 'Zwei']","['двойка', 'дво́йка', 'две', 'два', 'дво́е']","['two', 'deuce', 'II']","['貳', '贰', '两', '兩']",['dos'],"['二', '二つ']","['둘', '이', '두']","['kaks', 'Kaks']","['kakkonen', 'kaksi', 'II']",['twee'],"['द्वि', 'दुई', 'दो']",['due'],two
"['dix', 'dizaine', 'décennie']","['zehn', 'Zehn']","['десять', 'де́сять', 'де́сятеро']","['ten', 'decade', 'tenner', 'X']",['拾'],"['diez', 'decena', 'década']",['十'],"['열', '십']",['kümme'],"['kymmenen', 'kymppi', 'dekadi', 'kybä', 'X', 'kypä']","['tien', 'tientje']","['दस', 'दश', 'दह']",['dieci'],ten
"['psyché', 'esprit', 'noûs', 'Noûs', 'cerveau', 'tête', 'chef', 'leader']","['Verstand', 'Nous', 'Psyche', 'Geist', 'Wahrnehmung', 'Haupt', 'Kopf', 'Führer', 'Leiter']","['Нус', 'ра́зум', 'психика', 'ум', 'голова', 'глава́', 'башка́', 'голова́']","['head', 'brain', 'mind', 'nous', 'psyche', 'Nous', 'caput', 'chief', 'boss', 'director', 'leader', 'top dog']","['头脑', '脑海', '头', '脑袋', '精神', '心智', '心靈', '智性', '心灵', '头部', '頭子', '頭部', '头子', '腦袋', '首', '頭腦', '领袖', '首领', '首脑']","['mente', 'psique', 'Mente', 'Nous', 'nous', 'cabeza', 'cerebro', 'marote', 'melón', 'testa', 'sesera', 'coco', 'sabiola', 'tarro', 'maceta', 'chola', 'punta', 'líder', 'jefe', 'responsable']","['頭', '心', 'ヌース', '念頭', 'プシュケー', '頭部', 'リーダー', '指導者']","['누스', '프시케', '마음', '머리']","['nous', 'psüühika', 'Psüühika', 'Nous', 'vaim', 'Vaim', 'pea']","['Nous', 'Psyyke', 'mieli', 'pää', 'psyyke', 'nous', 'järki', 'älli', 'lanttu', 'kallo', 'pomo', 'päällikkö', 'johtaja']","['brein', 'verstand', 'psyche', 'Nous', 'geest', 'nous', 'denkvermogen', 'rede', 'kop', 'hoofd', 'baas', 'bazin', 'leider', 'op uw plaatsen, klaar, af!', 'chef', 'directeur', 'schoolhoofd', 'rector', 'ouwe', 'bestuurder']","['मन', 'सिर', 'सर']","['testare', 'pensiero', 'mente', 'cervello', 'Intelletto cosmico', 'psiche', 'nous', 'testa', 'psicologia', 'capo', 'capoccia', 'zucca', 'chiorba', 'cranio', 'principale', 'leader', 'direttore', 'comandante', 'responsabile']",head
"['commerce', 'magasin', 'boutique']","['Einzelhandelsgeschäft', 'Geschäft', 'Laden']","['лавка', 'магазин', 'бути́к', 'магази́н', 'ла́вка']","['boutique', 'store', 'retail outlet', 'shop']","['商店', '鋪子', '铺子', '店铺', '店鋪']","['tienda', 'comercio', 'negocio', 'establecimiento', 'almacén']","['店', '商店', '販売店', '売店', '店鋪', 'ストア', 'ショップ']","['가게', '판매점', '상점']","['pood', 'kauplus']","['myymälä', 'kauppa']","['winkel', 'magazijn', 'nering', 'shop', 'atelier', 'zaak', 'werkplaats']","['दुकान', 'दूकान']","['negozio', 'magazzino', 'esercizio', 'spaccio', 'bottega', 'fondo commerciale', 'locale']",shop
"['route', 'itinéraire', 'chemin', 'rue']","['Strasse', 'Straße', 'Wegstrecke', 'Weg', 'Pfad', 'Route']","['дорога', 'курс', 'маршру́т', 'доро́га', 'тра́сса', 'путь', 'улица']","['road', 'route', 'street']","['沿路', '马路', '道路', '路徑', '馬路', '路径', '路', '航线', '路線', '线', '航線', '道', '路线', '線', '公路']","['carretera', 'calle', 'camino', 'itinerario', 'ruta', 'rua']","['通り', '道', '道路', '路線', '通路', '道筋', 'ルート']","['도로', '경로', '길', '로선', '노선']","['maantee', 'tee', 'marsruut', 'teekond']","['tie', 'maantie', 'reitti', 'katu']","['baan', 'straat', 'weg', 'traject', 'route', 'kasseiweg', 'straatweg', 'steenweg']","['राह', 'रोड', 'रास्ता', 'सड़क', 'मार्ग', 'पथ']","['strada', 'itinerario', 'percorso', 'via di comunicazione', 'via', 'strada di città', 'strada urbana']",street
"['yeux', ""globe de l'oeil"", 'œil', 'globe oculaire', 'catégorie', 'classe', 'famille', 'groupe', 'titre']","['Augapfel', 'Auge', 'Augen', 'Klasse', 'Kategorie']","['глаз', 'глазное яблоко', 'око', 'класс', 'разря́д', 'катего́рия']","['eye', 'eyes', 'eyeball', 'eye ball', 'optic', 'oculus', 'family', 'category', 'class', 'title']","['眼睛', '眼', '睛球', '睛', '范畴', '類別', '範疇', '类', '类别', '類', '分类', '種類', '种类', '分類', '标题']","['ojos', 'ojo', 'globo ocular', 'oculus', 'clase', 'categoría', 'familia', 'título']","['目', '眼球', '眼', '部門', '範疇', '分類', '種類', 'クラス', 'カテゴリ', '種別', '等級']","['눈', '분류', '종류', '클래스', '등급', '범주']","['silm', 'silmamuna', 'klass', 'rühm', 'kategooria']","['silmämuna', 'silmä', 'näkö-', 'näkö', 'Luokka', 'luokka', 'kategoria', 'ryhmä', 'otsikko']","['oogbol', 'ogen', 'oogappel', 'oog', 'kijker', 'kijkers', 'klasse', 'categorie', 'klas', 'laag']","['आँख', 'आंख', 'श्रेणी', 'वर्ग']","['bulbo oculare', 'occhio', 'occhi', 'classe', 'categoria', 'ceto', 'genere', 'famiglia', 'ordine', 'titolo']",eye
"['plaine', 'champ', 'discipline', 'branche', 'domaine', 'sujet']","['Ebene', 'Acker', 'Feld', 'Anbaufläche', 'Ackergrund', 'landwirtschaftliche Nutzfläche', 'Ackerland', 'Weide', 'Esch', 'Flur', 'Weideland', 'Trade', 'Disziplin']","['равнина', 'равни́на', 'поле', 'по́ле', 'па́стбище', 'дисципли́на', 'предме́т']","['plain', 'champaign', 'field', 'acre', 'subject', 'discipline', 'study', 'subject area', 'subject field', 'field of study', 'bailiwick']","['平野', '平原', '田', '英畝', '英亩', '田野', '旱田', '野外', '科目', '学科', '學科', '主题', '题目', '领域']","['llanura', 'planicie', 'llano', 'campo', 'campaña', 'llanuras', 'planada', 'plana', 'labrantío', 'sembradío', 'terreno', 'cátedra', 'campo de estudio', 'disciplina', 'materia', 'ramo', 'area de jurisdicción', 'área de estudio', 'ámbito', 'área temática', 'área', 'tema', 'estudio']","['フィールド', '平野', '平地', '畑', '耕地', '学科']","['평야', '평지', '밭', '학과']","['tasandik', 'põld', 'nurm', 'väli']","['tasanko', 'tasamaa', 'aukea', 'lakeus', 'pelto', 'vainio', 'laidun', 'aine', 'oppiaine', 'tutkimusalue', 'tutkimusala', 'tieteenala', 'erikoisala', 'ala']","['vlakte', 'laagvlakte', 'vlak', 'veld', 'akkerland', 'land', 'akker', 'landbouwgrond', 'wei', 'weide', 'weiland', 'discipline', 'branche', 'gebied', 'sfeer', 'domein', 'terrein']","['मैदान', 'क्षेत्र', 'खेत', 'विषय']","['pianura', 'campo', 'campagna', 'disciplina', 'materia', 'ambito', 'ramo']",field
"['localité', 'emplacement', 'position', 'lieu', 'position géographique', 'localisation', 'situation', 'endroit', 'zone', 'point', 'place']","['geographische Lage', 'Platz', 'Standort', 'Ort', 'Lage', 'Stelle']","['географическое местоположение', 'ме́сто', 'положе́ние', 'местоположе́ние', 'пози́ция', 'географическое положение', 'местонахожде́ние', 'расположе́ние', 'место']","['locus', 'locale', 'location', 'locality', 'geographic location', 'place', 'situation', 'topographic point', 'spot', 'position']","['地理位置', '地点', '地點', '地方', '场所', '位置']","['escena', 'vecindad', 'escenario', 'hábitat', 'suburbio', 'área', 'lugar', 'territorio', 'ambiente', 'ubicación', 'posición', 'localización geográfica', 'sitio', 'paraje', 'zona', 'punto', 'puesto']","['場所', '位置', '地方', '地点', '立地']","['위치', '지점', '지리적 위치', '장소', '곳']","['asukoht', 'geograafiline asend', 'ruum', 'koht', 'paik']","['sijainti', 'paikka', 'pikkupaikka', 'seutu', 'kohta', 'topografinen sijainti']","['locatie', 'plaats', 'geografische locatie', 'plek', 'oord', 'standplaats']","['अवस्थिति', 'स्थान']","['luogo', 'posizione', 'ubicazione', 'posto', 'zona', 'area']",site
"['danse', 'danser']","['Tanz', 'Tanzen']","['танец', 'пляс', 'та́нец', 'пля́ска']","['dance', 'dancing', 'saltation', 'terpsichore']","['舞蹈', '跳舞']","['danza', 'baile']","['ダンス', '踊り', '舞踊']","['춤', '댄스']",['tants'],"['tanssi', 'tanssiminen']","['dans', 'dansen']","['नृत्य', 'नाच']","['danza', 'ballo', 'ballare', 'danzare']",dance
"['langue', 'langage', 'langage humain', 'mot', 'langage parlé', 'langue parlée', 'parole', 'déclaration']","['Zunge', 'Sprache', 'menschliche Sprache', 'Einzelsprache', 'Wort', 'gesprochene Sprache', 'Sprechen', 'Gesprochene Sprache']","['язык', 'язы́к', 'речь', 'слово', 'устная речь', 'говорение']","['language', 'human language', 'linguistic communication', 'word', 'spoken language', 'speech', 'oral communication', 'spoken communication', 'voice communication', 'speech communication', 'statement']","['語言', '语言', '言语', '言語', '话', '話', '詞', '词', '單詞', '单词', '字词', '口語', '口语', '說話']","['lengua', 'idioma', 'lenguaje', 'comunicación lingüística', 'palabra', 'vocablo', 'lengua hablada', 'habla', 'lenguaje oral', 'comunicación oral', 'comunicación verbal', 'lenguaje verbal', 'afirmación', 'declaración']","['言葉', '言語', '個別言語', '単語', '語', '口語', '音声', '音声言語', '口頭言語']","['언어', '말', '개개의 언어', '낱말', '말하기', '랑그와 파롤', '구어']","['keel', 'sõna', 'Kõne', 'Suuline keel', 'suuline keel', 'kõne']","['kieli', 'kielellinen kommunikaatio', 'sana', 'puhe', 'puhekieli', 'ääniviestintä', 'puheviestintä', 'puhuttu kieli', 'puhuminen', 'suullinen viestintä', 'lausunto']","['taal', 'spraak', 'tong', 'woord', 'spreektaal', 'gesproken taal', 'uitspraak', 'pronkkamer', 'dictum']","['ज़बान', 'भाषा', 'ज़ुबान', 'भासा', 'लिसान', 'भाष', 'वाणी', 'भाखा', 'बोली', 'शब्द', 'बात', 'vani', 'बोलना']","['lingua', 'linguaggio', 'idioma', 'parola', 'termine', 'suono', 'vocabolo', 'lingua parlata', 'parlare', 'parlata', 'frase', 'attestazione', 'enunciato', 'dichiarazione', 'asserzione']",word
"['paire', 'couple', 'poire']","['Paar', 'geordnetes Paar']","['пара', 'па́ра', 'упорядоченная пара']","['pair', 'brace', 'ordered pair', 'pear']","['雙', '一對', '有序对', '双', '對', '对', '一对']","['par', 'par ordenado', 'pera']","['ペア', '一組', '順序対', '対', '一対']","['켤레', '순서쌍', '한쌍', '페어']","['Järjestatud paar', 'järjestatud paar', 'paar']","['järjestetty pari', 'pari', 'päärynä']","['koppel', 'tweetal', 'paar', 'duo']","['क्रमित युग्म', 'जोड़ा']","['coppia', 'coppia ordinata', 'paio', 'pera']",pair
"['lumière', 'source lumineuse', 'lumière visible']","['Lichtquelle', 'Licht']","['свет', 'Свет', 'ви́димый свет']","['light', 'light source', 'visible light', 'visible radiation']","['可見光', '可见光']","['fuente luminosa', 'luz', 'luz visible', 'radiación visible']","['光', '可視光', '可視光線']","['가시광선', '빛']",['valgus'],"['valo', 'näkyvä valo', 'näkyvä säteily']","['licht', 'lichtbron']",['प्रकाश'],"['luce', 'sorgente luminosa', 'radiazione visibile', 'luce visibile']",light
['nord'],['Norden'],"['север', 'Север']","['northward', 'N', 'north', 'due north']",['北方'],['norte'],['北'],['북쪽'],['põhi'],"['pohjoinen', 'suoraan pohjoiseen', 'N']","['noord', 'noorden']","['उत्तर', 'उत्तर दिशा']","['nord', 'settentrione', 'mezzanotte', 'tramontana']",north
"['moteur', 'Motor', 'machinerie', 'mécanisme', 'parc de machines', 'machines', 'Machinery', 'instrument']","['Motor', 'Triebwerk', 'Antrieb', 'Maschinenanlage', 'Maschinerie', 'Machinery', 'maschinelle Ausrüstung', 'mechanisches Gerät']","['мотор', 'двигатель', 'дви́гатель', 'мото́р', 'Motor', 'машины и оборудование', 'обору́дование', 'маши́ны', 'машина']","['motor', 'engine', 'machinery', 'mechanism', 'Machinery', 'mechanical device', 'instrument']","['马达', '馬達', '發動機', '发动机', '引擎', '摩托', '电动机', '電動機', 'Motor', '机器', '机械', '机械装置', '仪器', '仪表']","['motor', 'locomotora', 'motor térmico', 'máquina', 'maquinaria', 'Machinery', 'máquinas', 'instrumento']","['機械', 'モーター', 'エンジン', '原動機', '機関', '発動機', 'Motor']","['모터', '엔진', '기관', 'Motor']","['mootor', 'Motor', 'masinad', 'mehhanismid']","['moottori', 'Motor', 'koneisto', 'kone', 'koneet', 'laite']","['motor', 'aandrijving', 'locomotief', 'elektromotor', 'machine', 'mechanisme', 'machinery', 'machinepark', 'mechanisch apparaat', 'machinerie', 'instrument']","['इंजन', 'मोटर', 'Motor', 'मशीनरी']","['motore', 'Motor', 'macchinario', 'Machinery', 'apparato', 'congegno', 'strumento', 'apparecchio']",machine
"['temps', 'heure', 'intervalle']","['Zeit', 'Stunde', 'Intervall', 'Zeitfenster', 'Fenster']","['время', 'час', 'промежуток', 'интервал', 'промежу́ток', 'интерва́л']","['time', 'hour', 'hr', 'window', 'interval', 'time interval']","['时间', '小时', '钟头', '点', '钟点', '小時', '鐘點', '點齊', '點', '鐘頭', '间隙', '間隙', '間隔', '间隔', '时间间隔']","['tiempo', 'hora', 'h', 'intervalo']","['時間', '時', '間隔']","['시간', '시', '간격']","['aeg', 'tund', 'vahemik']","['aika', 'tunti', 'h', 'aikaväli', 'kesto', 'väliaika']","['tijd', 'uur', 'stonde', 'h', 'interval']","['काल', 'समय', 'घंटा']","['tempo', 'data', 'ora', 'intervallo', 'finestra temporale']",time
"['net', 'bénéfice', 'gain', 'revenu net', 'profit', 'lucre', 'Profit', 'bénéfice net', 'résultat net', 'revenus', 'rendement', 'retour']","['Nettoeinkommen', 'Netto', 'Jahresüberschuss', 'Verdienst', 'Profit', 'Lohn', 'Nettogewinn', 'Einkommen', 'Reingewinn', 'Gewinn', 'Ertrag', 'Rendite', 'Gewinnen', 'Zugewinnen']","['Чистая прибыль', 'прибыль', 'чистая прибыль', 'дохо́д', 'Бухгалтерская прибыль', 'чи́стый дохо́д', 'за́работок', 'Нетто', 'нетто', 'чи́стая при́быль', 'при́быль', 'profit', 'доход', 'приобрете́ние', 'получе́ние']","['profit', 'lucre', 'profits', 'net', 'earnings', 'net income', 'net profit', 'yield', 'proceeds', 'return', 'take', 'takings', 'payoff', 'issue', 'gain']","['净利', '纯利', '纯利润', '利润', '净收入', '純利', '收益', '淨利', '收入', '盈餘', '所得', '赢利', '增财', '盈余', '获益']","['ganancia', 'beneficio', 'ingreso neto', 'lucro', 'ingresos netos', 'net', 'ganancia neta', 'beneficio neto', 'beneficios', 'ganancias', 'productividad', 'rendimiento', 'rédito', 'ingresos', 'ganancia económica']","['利益', '純利益', '収入', '純利', '所得', '稼ぎ', 'グロス']","['순이익', '이익']","['Netosissetulek', 'Kasum', 'kasvik', 'intress']","['nettoansio', 'Netto', 'netto', 'pätäkkä', 'nettovoitto', 'Tilikauden voitto', 'nettotulos', 'nettotulo', 'ansiot', 'tulos', 'voitto', 'liikevoitto', 'mammona', 'tuotto', 'ansiotulot', 'myyntitulot', 'voittaminen']","['winst', 'verdiensten', 'inkomsten', 'netto-inkomen', 'ontvangsten', 'merites', 'opbrengst', 'Nettowinst', 'gewin', 'netto', 'nettowinst', 'profijt', 'baten', 'winstcijfer', 'baat', 'winstcijfers', 'emissie']","['निवल आय', 'लाभ']","['guadagno', 'utile netto', 'reditto netto', 'profitto', 'netto', 'provento', 'reddito netto', 'rendimento', 'utile', 'lucro', 'ricavato', 'ricavo', 'frutto', 'profitto lordo', 'proventi', 'rendita', 'yield', 'incasso']",benefit
"['localité', 'emplacement', 'position', 'lieu', 'position géographique', 'localisation', 'situation', 'emploi', 'place', 'fonction', 'endroit', 'zone', 'point', 'niveau']","['geographische Lage', 'Platz', 'Standort', 'Ort', 'Lage', 'Posten', 'Stelle']","['географическое местоположение', 'ме́сто', 'положе́ние', 'местоположе́ние', 'пози́ция', 'географическое положение', 'местонахожде́ние', 'расположе́ние', 'пост', 'до́лжность', 'место']","['locus', 'locale', 'location', 'locality', 'geographic location', 'position', 'place', 'spot', 'post', 'situation', 'berth', 'office', 'billet', 'rank', 'topographic point', 'level', 'grade', 'tier']","['地理位置', '地点', '地點', '地方', '场所', '場所', '排列', '地位', '军衔', '等级', '分等']","['escena', 'vecindad', 'escenario', 'hábitat', 'suburbio', 'área', 'lugar', 'territorio', 'ambiente', 'ubicación', 'posición', 'localización geográfica', 'empleo', 'puesto', 'oficina', 'cargo', 'nivel', 'estatus', 'categoría', 'standing', 'antigüedad', 'jerarquía', 'rango', 'sitio', 'paraje', 'zona', 'punto', 'grado']","['位置', '地方', '地点', '場所', '立地']","['위치', '지점', '지리적 위치', '장소', '곳']","['asukoht', 'geograafiline asend', 'ruum', 'koht', 'paik']","['sijainti', 'paikka', 'virka', 'asema', 'työpaikka', 'toimi', 'pikkupaikka', 'seutu', 'kohta', 'topografinen sijainti', 'taso', 'kerros', 'arvo']","['locatie', 'plaats', 'geografische locatie', 'standplaats', 'rang', 'plek', 'oord']","['अवस्थिति', 'स्थान']","['luogo', 'posizione', 'ubicazione', 'posto', 'incarico', 'carica', 'titolo', 'grado', 'zona', 'area', 'livello']",position
['ministère'],['Ministerium'],"['министерство', 'министе́рство']",['ministry'],"['部', '部门']","['ministerio', 'cartera', 'consejería']",['省'],"['성', '부', '부처']",['ministeerium'],['ministeriö'],"['ministerie', 'departement']",['मंत्रालय'],"['ministero', 'ministero statale', 'dicastero']",province
"['camaraderie', 'amitié', 'ami', 'amie']","['Kameradschaft', 'Freundschaft', 'Freund', 'Freundin']",['дружба'],"['camaraderie', 'comradeship', 'comradery', 'chumminess', 'comradeliness', 'friendship', 'friendly relationship', 'friend']","['友情', '友爱', '友谊', '朋友']","['camaradería', 'amistad', 'relación amistosa', 'amigo', 'amiga', 'camarada']","['友人', '友情', '交際', '友達']",['우정'],['sõprus'],"['ystävyys', 'ystävyyssuhde', 'ystävä']","['kameraadschap', 'vriendschap', 'vriendschapsband', 'vriendschappelijkheid', 'vriendschapsbanden', 'maat', 'gabber', 'vriend', 'compagnon', 'makker', 'kameraad', 'amice', 'vriendin', 'gezel', 'vrind', 'kornuit', 'deelgenoot', 'kompaan']",['मित्रता'],"['cameratismo', 'amicizia', 'amistà', 'amico']",friend
"['noir', 'couleur', 'teinte', 'teint']","['Farbe', 'Schwarz', 'Teint', 'Gesichtsfarbe']","['чёрный', 'цвет']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors']","['黑色', '颜色', '顏色', '烏黑色', '乌', '乌黑色', '烏', '詳細顏色列表']","['negra', 'color', 'tez', 'negro', 'coloración', 'colorido']","['色', '黒', 'くろ', 'ワインの色']","['검정', '검은색', '색깔', '색']","['must', 'värv', 'värvus', 'Värvuste loendid']","['väri', 'musta', 'väritys']","['gelaatskleur', 'teint', 'zwart', 'kleur', 'kleurtje']","['रंग', 'काला']","['colore', 'carnagione', 'nero', 'colorazione']",color
"['catégorie', 'classe', 'famille', 'groupe', 'type', 'sorte', 'acabit', 'genre', 'forme']","['Klasse', 'Kategorie', 'Sorte', 'Art']","['класс', 'разря́д', 'катего́рия', 'тип', 'разнообра́зие', 'вид', 'разнови́дность', 'род', 'сорт']","['family', 'category', 'class', 'kind', 'sort', 'form', 'variety']","['范畴', '類別', '範疇', '类', '类别', '類', '分类', '种类', '分類']","['clase', 'categoría', 'familia', 'tipo', 'forma', 'género', 'especie']","['種類', '部門', '範疇', '分類', 'クラス', 'カテゴリ', '種別', '等級']","['분류', '종류', '클래스', '등급', '범주']","['klass', 'rühm', 'kategooria', 'sort', 'tõug', 'liik']","['Luokka', 'luokka', 'kategoria', 'ryhmä', 'moninaisuus', 'laji', 'laatu', 'tyyppi', '-lainen', 'monimuotoisuus', 'valikoima']","['klasse', 'categorie', 'klas', 'laag', 'soort', 'type', 'ras', 'genre', 'aard']","['श्रेणी', 'वर्ग', 'प्रकार', 'तरह']","['classe', 'categoria', 'ceto', 'genere', 'famiglia', 'ordine', 'tipo', 'modello', 'sorta', 'qualità', 'carattere', 'natura', 'specie', 'fatta', 'forma', 'razza']",kind
"['académie', 'université', 'école', 'collège']","['Uni', 'Universität', 'Akademie', 'Schule']","['университет', 'школа', 'шко́ла', 'учи́лище']","['school', 'university', 'academy']","['大學', '大学', '学堂', '學堂', '學校']","['universidad', 'academia', 'escuela', 'colegio', 'centro docente', 'instituto']","['学校', '大学', '学び舎']","['대학교', '학교']","['ülikool', 'kool']","['yliopisto', 'koulu']","['universiteit', 'academie', 'school']","['विश्वविद्यालय', 'विद्यालय', 'स्कूल', 'पाठशाला', 'मद्रसा']","['università', 'accademia', 'scuola', 'istituto']",school
"['modèle', 'schéma', 'structure', 'construction']","['Modell', 'Struktur']","['модель', 'структу́ра', 'структура']","['model', 'construction', 'structure']","['結構', '结构', '组织']","['modelo', 'maqueta', 'estructura', 'construcción']","['構造', '構成']","['구조', '구성']","['mudel', 'struktuur']","['malli', 'rakenne', 'rakennelma']","['model', 'structuur', 'bouwwerk']",['संरचना'],"['modello', 'struttura', 'costruzione']",structure
"['liaison', 'relation humaine', 'relation', 'lien', 'alliance']","['Beziehung', 'Verbindung', 'zwischenmenschliche Beziehung']",['межличностные отношения'],"['relationship', 'human relationship', 'interpersonal relationship', 'relation', 'bond', 'alliance']","['人際關係', '关系', '联系']","['relación', 'vínculo', 'relación interpersonal']","['結びつき', '人間関係']",['인간 관계'],['Inimsuhted'],"['yhteys', 'side', 'ihmissuhde', 'suhde', 'relaatio']","['verhouding', 'binding', 'verwantschap', 'band', 'relatie', 'betrekking', 'connectie', 'contact', 'verbond']",['अंतर्वैयक्तिक संबंध'],"['legame', 'vincolo', 'relazione interpersonale', 'relazione', 'nesso', 'rapporto']",tie
