fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['minou', 'chat', 'chat domestique']","['Hauskatze', 'Katze', 'Mietzekatze', 'Mietze', 'Stubentiger']","['кошка', 'кот']","['pussy', 'domestic cat', 'kitty-cat', 'cat', 'pussycat', 'kitty', 'puss', 'true cat', 'house cat']","['貓', '家貓']","['gato', 'gata', 'gato doméstico', 'Felis silvestris catus', 'felis silvestris catus']","['猫', 'ネコ', 'Felis silvestris catus']","['고양이', 'Felis silvestris catus']",['kass'],"['mirri', 'kissa', 'kesykissa', 'kisu', 'katti', 'kissaeläin']","['kat', 'huiskat']","['बिल्ली', 'Felis silvestris catus']","['micio', 'gatto', 'gatto domestico', 'micino', 'Felis silvestris catus']",cat
['fromage'],['Käse'],"['сыр', 'творо́г', 'тво́рог']","['cheese', 'YAMSHD']","['干酪', '奶酪', '乳酪', '芝士', '乾酪', '起司', '吉士', '酪', '起士']",['queso'],"['チーズ', '酪', '乾酪']","['건락', '치즈']","['juust', 'sõir']",['juusto'],['kaas'],"['चीज़', 'पनीर']","['formaggio', 'cacio']",cheese
"['coffre', 'malle']","['Truhe', 'Koffer']","['сундук', 'я́щик', 'Сундук', 'сунду́к']",['chest'],"['箱', '箱子']","['baúl', 'arcón', 'arca', 'cofre']",['櫃'],"['궤', '불교 용어 목록', '불교 용어 목록/구']","['Kirst', 'kirst']","['Arkku', 'arkku', 'kirstu']",['kist'],"['संदूक़', 'सन्दूक़']","['baule', 'cassapanca', 'cassa', 'cofano']",chest
"['menton', 'mâchoire']","['Kinn', 'Kiefer']","['подбородок', 'челюсть']","['chin', 'mentum', 'jaw']","['颔', '下巴頦', '下巴颏', '下巴', '頷', '颏', '下颚', '颌', '口部', '颚']","['barbilla', 'mentón', 'pera', 'barba', 'mandíbula', 'mandíbulas', 'quijada']","['顎', 'おとがい']","['턱', '아래턱']","['lõug', 'Lõug']","['leuka', 'leukakyhmy', 'mentum', 'leuat', 'leukaperä']","['kin', 'kinnebak', 'kaak', 'kakement']","['ठोड़ी', 'ठुड्डी', 'चिबुक', 'जबड़ा']","['mento', 'bazza', 'fauci', 'mascella', 'mandibola', 'mascelle', 'ganascia']",chin
['église'],"['Kirche', 'Kirchengebäude']","['церковь', 'це́рковь', 'костёл', 'христианский храм', 'це́рква', 'ки́рха']","['church', 'church building']","['教會', '教堂', '礼拜堂']",['iglesia'],"['教会', '教会堂', '聖堂']","['교회', '성당', '교회당', '례배당', '예배당']",['kirik'],"['kirkko', 'kirkkorakennus']","['kerk', 'kerkgebouw', 'godshuis']","['चर्च', 'कलीसा', 'गिरजाघर', 'गिरजा', 'कलीसिया', 'गिर्जा', 'गिर्जाघर']",['chiesa'],church
"['cercle', 'rond']",['Kreis'],"['окружность', 'окру́жность', 'круг']",['circle'],"['圈子', '圆', '圓', '圆圈', '圓圈', '圓形', '圆形', '椭圆形']","['círculo', 'circunferencia']","['円', '丸']","['원', '동그라미']","['ringjoon', 'ring']",['ympyrä'],"['kring', 'cirkel']","['वृत्त', 'चक्र']","['cerchio', 'circonferenza', 'circolo']",circle
"['horloge', 'pendule', 'bracelet-montre', 'montre', 'montre-bracelet']","['Uhr', 'Armbanduhr', 'Taschenuhr oder Armbanduhr']","['часы', 'часы́', 'наручные часы', 'наручные или карманные часы', 'Переносные часы', 'нару́чные часы́']","['clock', 'watch', 'wrist watch', 'wristwatch', 'ticker']","['鐘錶', '时钟', '钟', '鐘', '時鐘', '钟表', '錶', '手錶', '手表', '表', '怀表']","['reloj', 'reloj de pulsera', 'peluco', 'reloj pulsera']","['時計', '腕時計', '懐中時計', 'リストウォッチ', 'ウオッチ']","['시계', '시간팔찌', '휴대용 시계', '손목 시계', '워치']","['kell', 'käekell']","['kello', 'rannekello', 'taskukello']","['uurwerk', 'klok', 'horloge', 'teller', 'klokken', 'kilometerteller', 'polshorloge', 'klokje']","['घड़ी', 'घडी', 'वॉच']","['orologio', 'oriolo', 'orologio da polso', 'orologio da tasca', 'cipolla']",clock
['nuage'],"['Wolke', 'Gewölk']","['облако', 'облака', 'о́блако', 'ту́ча']",['cloud'],['云'],"['nube', 'nubes']",['雲'],['구름'],"['pilv', 'Pilv']",['pilvi'],['wolk'],"['अभ्र', 'बादल', 'मेघ']","['nube', 'nuvola', 'nembo']",cloud
"['veste', 'paletot', 'pardessus', 'manteau']","['Jacke', 'Mantel']","['жаке́т', 'куртка', 'ку́ртка', 'пиджа́к', 'пальто', 'пальто́']","['jacket', 'coat']","['夾克', '上衣', '夹克', '短上衣', '外衣', '大衣', '外套']","['casaca', 'saco', 'abrigo', 'chaqueta', 'chamarra', 'cazadora', 'chumpa', 'jacket', 'campera', 'chompa']","['コート', 'ジャケット', '外套']","['재킷', '코트', '외투']","['jakk', 'mantel']","['takki', 'pusakka', 'pikkutakki']","['jas', 'jack', 'mantel', 'overjas']","['जैकेट', 'कोट']","['cappotto', 'mantello', 'giacca', 'casacca', 'giacchetta', 'giubba', 'soprabito', 'paltò', 'paletot']",coat
['arrestation'],['Festnahme'],"['заключение под стражу', 'задержа́ние', 'аре́ст', 'Арест личности']","['taking into custody', 'arrest', 'collar', 'catch', 'apprehension', 'pinch']",['逮捕'],"['arresto', 'detención']","['捕捉', '逮捕']",['체포'],['Vahistamine'],"['pidätys', 'pidättäminen', 'kiinniotto', 'vangitseminen', 'saada kiinni']","['aanhouding', 'grijpen', 'vastgrijpen', 'arrestatie', 'arrest', 'stilstand']",['गिरफ़्तारी'],"['arresto', 'fermo']",collar
['peigne'],['Kamm'],['расчёска'],['comb'],"['梳篦', '头梳', '梳棉机', '篦', '梳子']",['peine'],['櫛'],['빗'],['kamm'],['kampa'],"['kam', 'schilderskam']",['कंघा'],['pettine'],comb
"['vache', 'bétail', 'bovins', 'Bos taurus', 'bos taurus', 'Bos primigenius taurus', 'boeuf', 'bœuf', 'viande de boeuf', 'viande de bœuf', 'viande bovine', 'taureau']","['Hausrind', 'Rind', 'Rindvieh', 'Kühe', 'Rinder', 'Bos taurus', 'Rindfleisch', 'Ochsenfleisch', 'Bulle', 'Stier']","['скот', 'Bos taurus', 'скоти́на', 'бык', 'кру́пный рога́тый скот', 'домашний бык', 'коро́ва', 'говядина', 'говя́дина', 'теля́тина']","['cow', 'cattle', 'kine', 'oxen', 'Bos taurus', 'cows', 'beef', 'boeuf', 'bull']","['家牛', '牛肉']","['ganado bovino', 'vaca', 'Bos taurus', 'ganado', 'Bos primigenius taurus', 'toro', 'Bos Taurus', 'ganado vacuno', 'bovino', 'vacas', 'bueyes', 'bovinos', 'vacuno', 'carne de vaca', 'carne de vacuno', 'carne de res', 'boeuf', 'carne de buey', 'buey']","['牛', 'ウシ', '畜牛', 'Bos primigenius taurus', '牛肉', 'ビーフ', '雄牛']","['소', 'Bos primigenius taurus', '쇠고기', '우', '소고기', '우육', '황소']","['veised', 'veis', 'veiseliha']","['karja', 'Bos taurus', 'nauta', 'nautakarja', 'naudanliha', 'häränliha', 'liha-', 'härkä', 'sonni', 'koiras', 'uros']","['rundvee', 'rund', 'runderen', 'Bos taurus', 'beesten', 'vee', 'Bos primigenius taurus', 'rundvlees', 'bief', 'biefstuk', 'stier']","['गाय', 'Bos primigenius taurus', 'गोमांस', 'गाय का मांस', 'गोश्त', 'बीफ']","['mucca', 'bestiame bovino', 'vacca', 'bestiame', 'Bos taurus', 'Bos taurus taurus', 'bovini', 'bue', 'Bos primigenius taurus', 'manzo', 'carne bovina', 'toro']",cow
"['tasse', 'verre', 'coupe', 'mug', 'chope']","['Tasse', 'Trinkglas', 'Trinkschale', 'Pokal', 'Henkelbecher', 'Becher']","['Стеклянный стакан', 'чашка', 'кру́жка', 'кружка']","['cup', 'standing cup', 'cup with stem', 'drinking glass', 'mug']","['杯子', '玻璃容器', '饮料玻璃', '杯', '马克杯', '馬克杯', '嘜', '圆筒形有柄大杯', '大杯']","['taza', 'copa', 'vaso', 'taza de pié', 'tazón', 'jarro']","['カップ', 'コップ', 'グラス', 'マグカップ', 'ジョッキ']","['컵', '잔', '유리잔', '머그잔']","['Klaas', 'Tass', 'tass', 'klaas', 'kruus', 'Kruus']","['kuppi', 'juomalasi', 'juomapikari', 'Juomalasi', 'muki', 'Muki']","['kop', 'tas', 'drinkglas', 'bokaal', 'beker op voet', 'bak', 'beker', 'mok']","['कप', 'प्याला', 'गिलास']","['tazza', 'coppa', 'bicchiere', 'boccale', 'mug', 'gotto']",cup
['rideau'],"['Vorhang', 'Gardine', 'Fensterdekoration']","['занавеска', 'што́ра', 'шторы', 'штора', 'занаве́ска', 'портье́ра', 'гарди́на']","['curtain', 'drapery', 'drape', 'mantle', 'pall', 'altar cloth']","['窗帘', '窗簾', '帘子', '簾', '簾子']","['cortina', 'cortinaje', 'cortinas']",['カーテン'],['커튼'],"['eesriie', 'kardin', 'Kardin']","['verho', 'verhot']","['gordijn', 'voorhangsel', 'lijkkleed', 'doek']","['परदा', 'पर्दा']","['tenda', 'drappo', 'drappeggio', 'tappezzeria', 'tendina', 'tendaggio', 'panneggiamento', 'cortina', 'velario']",curtain
"['amortisseur', 'coussin']","['Stoßdämpfer', 'Schlag']","['амортизатор', 'шок']","['shock absorber', 'shock', 'cushion']","['阻尼器', '電休克', '觸電', '电休克', '触电']",['amortiguador'],['ショックアブソーバー'],['완충기'],['amortisaator'],"['iskunvaimennin', 'sähköisku', 'sähköshokki', 'pehmike']","['schokbreker', 'schokdemper', 'schok', 'kussen']",['प्रघात अवशोषक'],"['ammortizzatore', 'scossa']",cushion
"['chien', 'Canis lupus familiaris', 'canis familiaris', 'agent secret', 'espion']","['Hund', 'Wauwau', 'Köter', 'Töle', 'Canis lupus familiaris', 'Haushund']","['собака', 'фруфру', 'Canis lupus familiaris']","['dog', 'Canis familiaris', 'domestic dog', 'Canis lupus familiaris', 'undercover agent', 'spy']","['狗', '间谍']","['perra', 'can', 'canino', 'perro', 'Canis lupus familiaris', 'Canis familiaris', 'perros', 'canis familiaris', 'perro doméstico', 'espía', 'agente secreto', 'espia']","['犬', 'イヌ', 'イエイヌ', 'Canis lupus familiaris']","['개', 'Canis lupus familiaris']","['koer', 'Canis lupus familiaris']","['koira', 'Canis lupus familiaris', 'Canis familiaris', 'salainen agentti', 'vakoilija', 'vakooja']","['hond', 'Canis lupus familiaris', 'joekel', 'spion', 'geheim agent', 'dwarskijker', 'verspieder']","['कुत्ता', 'Canis lupus familiaris']","['cane', 'Canis lupus familiaris', 'Canis familiaris', 'spia', 'emissario', 'agente segreto']",dog
"['encadrement de porte', 'porte', 'portière', 'huis', 'ménage', 'foyer', 'famille']","['Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe', 'Haushalt', 'Privathaushalt']","['две́ри', 'дверь', 'ворота', 'семья', 'Домашнее хозяйство', 'домохозяйство']","['door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe', 'gate', 'household', 'family', 'home', 'menage', 'house', 'private household']","['戶', '门', '门儿', '門兒', '門扉', '闸门', '一家人', '家庭', '人家', '户', '家人', '家庭成员', '家族']","['puerta', 'marco de puerta', 'seguro', 'verja', 'barrera', 'portón', 'núcleo familiar', 'familia', 'casa', 'hogar', 'menaje']","['門', 'ドア', '扉', '戸', '戸口', '世帯']","['문', '관문', '대문', '세대']","['uks', 'värav', 'majapidamine', 'Majapidamine']","['ovi', 'portti', 'talous', 'kotitalous', 'suku', 'ruokakunta', 'perhekunta', 'perhe']","['poort', 'portier', 'deur', 'hek', 'toegangshek', 'spoorboom', 'gate', 'overwegboom', 'huishouden', 'huisgezin', 'familie', 'huishouding', 'gezin']","['द्वार', 'दरवाज़ा', 'दर', 'प्रवेश', 'दरवाजा']","['telaio della porta', 'porta', 'portiera', 'uscio', 'sportello', 'cancello', 'barriera', 'nucleo familiare', 'famiglia', 'casa']",door
"['encadrement de porte', 'porte', 'portière', 'huis']","['Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe']","['две́ри', 'дверь', 'ворота']","['door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe', 'gate']","['戶', '門', '门', '门儿', '門兒', '門扉', '闸门']","['puerta', 'marco de puerta', 'seguro', 'verja', 'barrera', 'portón']","['扉', '門', 'ドア', '戸', '戸口']","['문', '관문', '대문']","['uks', 'värav']","['ovi', 'portti']","['poort', 'portier', 'deur', 'hek', 'toegangshek', 'spoorboom', 'gate', 'overwegboom']","['द्वार', 'दरवाज़ा', 'दर', 'प्रवेश', 'दरवाजा']","['telaio della porta', 'porta', 'portiera', 'uscio', 'sportello', 'cancello', 'barriera']",drain
"['illustration', 'figure', 'image', 'reproduction', 'dessin', 'esquisse']","['Abbildung', 'Zeichnung', 'Bild']","['рисунок', 'рису́нок', 'чертёж', 'схе́ма']","['picture', 'drawing', 'map', 'portraiture', 'image', 'design', 'illustration', 'figure', 'pattern', 'sketch', 'survey', 'resume']","['图画', '圖畫', '图片', '圖片', '绘图', '草拟']","['ilustración', 'figura', 'retrato', 'dibujo', 'imagen', 'croquis', 'esquema', 'bosquejo', 'esbozo']","['素描', 'デッサン', '図画', '絵']","['도화', '그림', '소묘']","['joonistus', 'joonistamine']","['piirros', 'piirustus', 'katsaus', 'tiivistelmä', 'yhteenveto']","['afbeelding', 'tekening', 'tekenkunst']","['रेखाचित्र', 'चित्र']","['disegno', 'figura', 'riproduzione', 'illustrazione']",drawer
"['fringue', 'vêtements', 'habit', 'vêtement', 'habillement', 'habits', 'fringues', 'tenue']","['Bekleidung', 'Kleider', 'Gewandung', 'Kleidungsstück', 'Kleidung']","['одежда', 'предмет одежды', 'костю́м', 'одея́ние']","['clothes', 'thing', 'things', 'garments', 'garment', 'apparel', 'raiment', 'clothing', 'wearable', 'article of clothing', 'wear', 'habiliment', 'vesture', 'dress', 'wearing apparel']","['衣服', '服装', '服饰', '衣裳']","['ropa', 'prenda', 'vestuario', 'indumentaria', 'traje', 'vestimenta', 'atavío', 'vestido', 'habiliment']","['衣類', '被服']",['옷'],"['riietus', 'Riietus']","['vaatetus', 'vaatteet', 'vaatekappale', 'vaate', 'vaatetavara', 'asu', 'puku', 'vaateparsi']","['kledij', 'kledingstuk', 'kleren', 'kleding', 'goed']",['परिधान'],"['vestiti', 'vestiario', 'abbigliamento', 'indumento', 'vestito', 'abito', 'vestire', 'abiti', 'veste']",dress
"['goutte de pluie', 'goutte']","['Regentropfen', 'Tropfen']",['капля'],"['drop', 'raindrop', 'drib', 'driblet']","['水滴', '点滴']","['gota', 'gota de lluvia', 'gota de agua', 'lágrima']",['滴'],['방울'],"['tilk', 'Tilk']","['tippa', 'pisara', 'tilkka']","['druppel', 'regendruppel', 'val', 'afgrond', 'vallen', 'drup', 'parel', 'drop']",['बूंद'],"['goccia di pioggia', 'goccia', 'gocciola', 'lagrima', 'gocciolo', 'lacrima', 'goccio']",drop
"['oreille', 'oreilles']","['Ohren', 'Ohr']","['ухо', 'у́ши', 'у́хо']","['ear', 'ears']",['耳朵'],"['oído', 'orejas', 'oreja']",['耳'],['귀'],['kõrv'],['korva'],"['oor', 'oren', 'gehoororgaan']",['कान'],"['orecchio', 'oreia', 'orecchie', 'orecchia']",ear
"['œuf de poule', 'œuf']","['Hühnerei', 'Ei']","['куриное яйцо', 'яйцо']","[""hen's egg"", ""chicken's egg"", 'chicken egg', 'egg', 'eggs', 'Eggs as food', 'insect egg']","['蛋', '雞蛋', '蛋类', '卵', '鸡蛋']","['huevo de gallina', 'huevo']","['鶏卵', '卵']","['알', '달걀']",['muna'],"['muna', 'kananmuna', 'munat']","['ei', 'kippenei']",['अण्डा'],"['uovo', 'uovo di gallina']",egg
"['moteur', 'Motor']","['Motor', 'Triebwerk', 'Antrieb']","['мотор', 'двигатель', 'дви́гатель', 'мото́р', 'Motor']","['motor', 'engine']","['马达', '馬達', '發動機', '发动机', '引擎', '摩托', '电动机', '電動機', 'Motor']","['motor', 'locomotora', 'motor térmico', 'máquina']","['モーター', 'エンジン', '原動機', '機関', '機械', '発動機', 'Motor']","['모터', '엔진', '기관', 'Motor']","['mootor', 'Motor']","['moottori', 'Motor']","['motor', 'aandrijving', 'locomotief', 'elektromotor']","['इंजन', 'मोटर', 'Motor']","['motore', 'Motor']",engine
"['yeux', ""globe de l'oeil"", 'œil', 'globe oculaire', 'catégorie', 'classe', 'famille', 'groupe', 'titre']","['Augapfel', 'Auge', 'Augen', 'Klasse', 'Kategorie']","['глаз', 'глазное яблоко', 'око', 'класс', 'разря́д', 'катего́рия']","['eye', 'eyes', 'eyeball', 'eye ball', 'optic', 'oculus', 'family', 'category', 'class', 'title']","['眼睛', '眼', '睛球', '睛', '范畴', '類別', '範疇', '类', '类别', '類', '分类', '種類', '种类', '分類', '标题']","['ojos', 'ojo', 'globo ocular', 'oculus', 'clase', 'categoría', 'familia', 'título']","['目', '眼球', '眼', '部門', '範疇', '分類', '種類', 'クラス', 'カテゴリ', '種別', '等級']","['눈', '분류', '종류', '클래스', '등급', '범주']","['silm', 'silmamuna', 'klass', 'rühm', 'kategooria']","['silmämuna', 'silmä', 'näkö-', 'näkö', 'Luokka', 'luokka', 'kategoria', 'ryhmä', 'otsikko']","['oogbol', 'ogen', 'oogappel', 'oog', 'kijker', 'kijkers', 'klasse', 'categorie', 'klas', 'laag']","['आँख', 'आंख', 'श्रेणी', 'वर्ग']","['bulbo oculare', 'occhio', 'occhi', 'classe', 'categoria', 'ceto', 'genere', 'famiglia', 'ordine', 'titolo']",eye
"['face', 'figure', 'visage', 'allure', 'air', 'expression']","['Visage', 'Angesicht', 'Antlitz', 'Gesicht', 'Mine', 'Gebaren', 'Gesichtsausdruck', 'Ausdruck', 'Miene']","['лицо', 'обли́чье', 'лик', 'лицо́', 'физионо́мия', 'выражение']","['face', 'human face', 'air', 'appearance', 'manner', 'demeanor', 'look', 'expression', 'mien', 'bearing', 'demeanour', 'facial expression', 'aspect']","['臉', '脸', '面', '面孔', '人类的脸', '颜', '样子']","['rostro', 'cara', 'jeta', 'faz', 'rostro humano', 'expresión', 'aspecto', 'apariencia', 'estampa']","['顔', '面', '表情']",['얼굴'],"['nägu', 'Nägu']","['naama', 'kasvot', 'pärstä', 'olemus', 'ilme', 'näköinen', 'ulkonäkö']","['tronie', 'smoel', 'aangezicht', 'gelaat', 'gezicht', 'snoet', 'fieselefacie', 'bakkes', 'porem', 'snufferd', 'ponem', 'facie', 'snuit', 'smoelwerk', 'fieselemie', 'aanschijn', 'toetje', 'postzegel', 'toet', 'houding', 'uiterlijk', 'voorkomen', 'air', 'uitdrukking', 'manieren', 'gelaatsuitdrukking', 'gezichtsuitdrukking', 'expressie']","['चेहरा', 'मुखड़ा', 'मुख']","['viso', 'faccia', 'volto', 'aria', 'espressione', 'espressione facciale', 'sguardo', 'fisonomia', 'fisionomia', 'aspetto', 'guardo', 'apparenza']",face
"['ferme', 'exploitation agricole', 'domaine']","['Bauernhof', 'Farm']","['ферма', 'хозя́йство', 'фе́рма']",['farm'],['农场'],"['granja', 'fundo', 'explotación agrícola', 'finca', 'caserío', 'cortijo', 'heredad', 'estancia', 'hacienda', 'masía']",['農場'],['농장'],"['talu', 'farm']","['maatila', 'tila', 'farmi']","['boerenbedrijf', 'boerderij', 'hoeve', 'hofstede', 'boerenhofstede', 'landbouwbedrijf', 'boerenhofstee', 'hofstee']","['फ़ार्म', 'खेत']","['fattoria', 'tenuta agricola', 'masseria', 'podere', 'allevamento']",farm
"['plumage', 'barbule', 'plume', 'plumée', 'pennage', 'aile']","['Strahlen', 'Feder', 'Gefieder', 'Federschmuck', 'Federkleid', 'Vogelgefieder', 'Flügel']","['перо', 'оперение', 'Оперение', 'опере́ние', 'крыло']","['plume', 'feathers', 'feather', 'plumage', 'barbule', 'wing']","['羽毛', '鸟类羽毛', '羽', '换羽', '翅膀', '翼', '翅', '机翼']","['pluma', 'plumaje', 'barbillas', 'bárbulas', 'ala']","['羽根', '羽毛', '翼']","['깃', '깃털', '날개']","['sulg', 'sulestik', 'Sulestik', 'tiib', 'Tiib']","['höyhenet', 'höyhen', 'höyhenpuku', 'höyhenpeite', 'sulka', 'siipi']","['pluim', 'veer', 'pluimage', 'gevederte', 'verenkleed', 'al gezien al gedaan', 'veder', 'vleugel', 'vlerk', 'wiek']","['पंख', 'पर', 'पक्ष']","['barbula', 'piumaggio', 'piuma', 'penna', 'piume', 'ala']",feather
"['doigt', 'dactyle', 'orteil', 'pouce', 'doigt de pied', 'doigts de pied', 'petit orteil']","['Digitus', 'Zeh', 'Finger', 'Daumen', 'Fingerchen', 'kleiner Zeh', 'Zehe', 'Digitus pedis III', 'Digitus pedis II']","['палец', 'па́лец', 'перст', 'большой палец', 'большо́й па́лец', 'палец руки', 'палец кисти', 'мизинец', 'па́лец на ноге́', 'палец стопы', 'па́лец ноги́']","['dactyl', 'digit', 'thumb', 'pollex', 'finger', 'toes', 'baby toe', 'toe', 'little toe', 'pinky toe', 'fifth toe', 'second toe', 'third toe']","['腳趾', '手指', '脚趾', '手指腳趾', '拇指', '大拇指', '大指', '大拇哥', '指头', '指頭', '手指头', '手指頭', '脚尖', '趾']","['dedo', 'dígito', 'pulgar', 'dedo pulgar', 'pollex', 'dedo gordo', 'dedos de la mano', 'dedo de la mano', 'dedos del pie', 'dedo pequeño del pie', 'dedo de pie', 'dedo del pie', 'dedo meñique', 'ortejo', 'meñique del pie']","['指', '指趾', '親指', '足指', 'つま先', '趾', '爪先']","['손가락', '손발가락', '발가락', '엄지', '엄지손가락']","['sõrmed ja varbad', 'pöial', 'sõrm', 'näpp', 'sõrmed', 'varvas']","['varvas', 'sormi', 'peukalo', 'pollex', 'näppi']","['digit', 'Digit', 'vinger', 'teen', 'cijfer', 'duim', 'kleine teen', 'tenen', 'kom nou']","['उंगली', 'अंगूठा', 'अंगुष्ठ', 'अंगुली', 'अंगुल', 'अंगुश्त', 'अंगुलि', 'पाँव का अंगूठा']","['dito', 'digito', 'dito grosso', 'pollice', 'indice', 'dito della mano', 'dita', 'minolo', 'quinto dito', 'dito del piede', 'alluce']",finger
['poisson'],"['Fisch', 'Fische']","['рыбы', 'ры́ба']",['fish'],"['魚', '魚兒', '鱼', '鱼儿', '鱼类']","['pescado', 'pez', 'Pisces', 'pisces', 'peces']","['魚類', '魚']","['물고기', '어류', '고기']","['kala', 'kalad']",['kala'],"['vissen', 'vis']","['मछली', 'मच्छी', 'मीन', 'माही', 'मत्स्य']",['pesce'],fish
['drapeau'],['Flagge'],"['знамя', 'вымпел', 'флаг']",['flag'],"['旗帜', '旗幟', '旗子']","['bandera', 'pabellón']",['旗'],['기'],['lipp'],['lippu'],"['vaan', 'vlag']",['ध्वज'],"['bandiera', 'insegna']",flag
"['vallée', 'val']","['Tal', 'Senke']","['долина', 'Долина', 'доли́на']","['valley', 'dale', 'vale']","['溪谷', '山谷', '谷地']","['dolina', 'valle', 'val']",['谷'],"['골짜기', '계곡']",['org'],['laakso'],"['dal', 'vallei']","['घाटी - पर्वतों या उत्थित भागों के बीच निचली ज़मीन वाला हिस्सा, लम्बाई में विस्तार वाला', 'घाटी', 'वादी']","['valle', 'vallata', 'conca']",floor
"['diptère', 'Diptera', 'mouche']","['Fliege', 'Zweiflügler']","['му́ха', 'двукрылые', 'двукры́лое']","['fly', 'Diptera']","['蝇', '雙翅目', '双翅目', '苍蝇']","['mosca', 'mosco', 'Diptera']","['蠅', 'ハエ', 'ハエ目', '双翅目']",['파리목'],"['Kahetiivalised', 'kahetiivalised']","['kaksisiipiset', 'kaksisiipinen', 'kärpänen']","['vlieg', 'tweevleugeligen']","['डिप्टेरा', 'मक्खी']","['mosca', 'Ditteri', 'Diptera', 'Mosca']",fly
['pied'],"['Fuß', 'Pes']",['стопа'],"['human foot', 'foot', 'pes', 'Pes', 'Foot']","['腳', '脚', '脚部', '足']","['pie', 'pes', 'pata']","['ペス', '足']",['발'],['Labajalg'],"['jalkaterä', 'jalka']","['voet', 'voeten', 'poot', 'pootje']",['पैर'],['piede'],foot
"['musique folk', 'folk', 'musique traditionnelle', 'Nağme', 'fourchette']","['Folk', 'Tune', 'Weltmusik', 'Volksmusik', 'Gabel', 'Pommesgabel']","['фолк', 'народная музыка', 'фолк-музыка', 'музыкальный фольклор', 'современная фолк-музыка', 'вилка']","['ethnic music', 'traditional music', 'traditional folk music', 'contemporary folk music', 'folk music', 'tune', 'musical folklore', 'folk', 'fork']","['民间音乐', '民間音樂', '當代民謠音樂', '民俗音樂', '民族音樂', '鄉村民謠', '叉子', '餐叉', '叉']","['música étnica', 'música folk', 'música folclórica', 'música tradicional', 'folk', 'folk música', 'música folklórica', 'tenedor']","['フォーク', '民俗音楽', 'フォーク・ミュージック', 'フォークソング', '民族音楽', 'カントリー・フォーク']","['민요', '포크 음악', '민속 음악', '컨템포러리 포크 음악', '포크']","['Rahvamuusika', 'rahvalaul', 'rahvamuusika', 'kahvel', 'Kahvel']","['kansanmusiikki', 'etnomusiikki', 'folkmusiikki', 'haarukka']","['etnische muziek', 'folk', 'deun', 'Hedendaagse folkmuziek', 'volksmuziek', 'folkmuziek', 'wereldmuziek', 'folk-music', 'folk-muziek', 'vork', 'splitsing']","['लोक संगीत', 'पारंपरिक संगीत', 'काँटा', 'कांटा']","['folk', 'musica tradizionale', 'Folk', 'musica etnica', 'musica folk', 'forchetta']",fork
"['volaille', 'Galloanserae']","['Geflügel', 'Galloanserae']","['птицеводство', 'пернатая дичь', 'домашняя птица', 'Galloanserae', 'Galloanseres']","['poultry', 'fowl', 'domestic fowl', 'Galloanserae']",['雞雁小綱'],"['ave de corral', 'Galloanserae', 'ave']","['家禽', 'キジカモ類']","['가금', '닭기러기류', '집새']","['sulgloomad', 'kodulinnud', 'kodulind', 'Galloanserae']","['siipikarja', 'riistalintu', 'Galloanserae']","['gevogelte', 'pluimvee', 'Galloanserae', 'hoen', 'huishen', 'hoentje', 'hen', 'kip']","['कुक्कुट', 'पोल्ट्री']","['pollame', 'volatile', 'Galloanserae']",fowl
"['corps humain', 'carrure', 'physiologie humaine', 'ossature', 'forme', 'figure', 'chair', 'silhouette', 'physique', 'Corps humain']","['Humanphysiologie', 'menschlicher Körper', 'Figur', 'Gestalt', 'Bau', 'Statur', 'Form', 'Körperbau']","['человеческое тело', 'физиология человека', 'костя́к', 'телосложе́ние', 'фигу́ра', 'скеле́т', 'физиология человека и животных', 'фо́рма', 'компле́кция']","['human body', 'human physiology', 'build', 'figure', 'soma', 'chassis', 'form', 'anatomy', 'shape', 'frame', 'physique', 'flesh', 'material body', 'physical body', 'bod']","['人体', '体格', '肉体', '体形', '外形', '體型', '體質', '人体生理学', '體格', '体质', '体型', '身材']","['constitución', 'complexión', 'fisiología humana', 'cuerpo humano', 'figura', 'físico', 'osamenta', 'esqueleto', 'forma', 'soma', 'cuerpo', 'carne', 'anatomía']","['人間生理学', '人体', '人類生物学', 'ムールヴェードル', '体型']","['인체생리학', '체격', '인간의 몸', '몸매', '인체']","['inimfüsioloogia', 'inimese keha', 'Inimkeha', 'inimkeha']","['ihmisruumis', 'ihmisen fysiologia', 'muoto', 'kuvio', 'fysiikka', 'hahmo', 'figuuri', 'vartalo', 'keho', 'liha', 'ruumiinrakenne', 'runko', 'fyysinen keho', 'sooma', 'rakenne']","['menselijke verrichtingsleer', 'menselijk lichaam', 'skelet', 'geraamte', 'figuur', 'vorm', 'bouw', 'cijfer', 'afbeelding', 'personage', 'vlees']","['बनावट', 'देह', 'मानव कार्यिकी', 'मानव शरीर']","['fisiologia umana', 'corpo umano', 'figura', 'ossatura', 'forma', 'scheletro', 'fisico', 'sagoma', 'carne']",frame
