fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
['église'],"['Kirche', 'Kirchengebäude']","['церковь', 'це́рковь', 'костёл', 'христианский храм', 'це́рква', 'ки́рха']","['church', 'church building']","['教會', '教会', '教堂', '礼拜堂']",['iglesia'],"['教会', '教会堂', '聖堂']","['교회', '성당', '교회당', '례배당', '예배당']",['kirik'],"['kirkko', 'kirkkorakennus']","['kerk', 'kerkgebouw', 'godshuis']","['चर्च', 'कलीसा', 'गिरजाघर', 'गिरजा', 'कलीसिया', 'गिर्जा', 'गिर्जाघर']",['chiesa'],church
"['cercle', 'rond']",['Kreis'],"['окружность', 'окру́жность', 'круг']",['circle'],"['圈子', '圆', '圓', '圆圈', '圓圈', '圓形', '圆形', '椭圆形']","['círculo', 'circunferencia']","['円', '丸']","['원', '동그라미']","['ringjoon', 'ring']",['ympyrä'],"['kring', 'cirkel']","['वृत्त', 'चक्र']","['cerchio', 'circonferenza', 'circolo']",circle
"['horloge', 'pendule', 'bracelet-montre', 'montre', 'montre-bracelet']","['Uhr', 'Armbanduhr', 'Taschenuhr oder Armbanduhr']","['часы', 'часы́', 'наручные часы', 'наручные или карманные часы', 'Переносные часы', 'нару́чные часы́']","['clock', 'watch', 'wrist watch', 'wristwatch', 'ticker']","['鐘錶', '时钟', '钟', '鐘', '時鐘', '钟表', '錶', '手錶', '手表', '表', '怀表']","['reloj', 'reloj de pulsera', 'peluco', 'reloj pulsera']","['時計', '腕時計', '懐中時計', 'リストウォッチ', 'ウオッチ']","['시계', '시간팔찌', '휴대용 시계', '손목 시계', '워치']","['kell', 'käekell']","['kello', 'rannekello', 'taskukello']","['uurwerk', 'klok', 'horloge', 'teller', 'klokken', 'kilometerteller', 'polshorloge', 'klokje']","['घड़ी', 'घडी', 'वॉच']","['orologio', 'oriolo', 'orologio da polso', 'orologio da tasca', 'cipolla']",clock
['nuage'],"['Wolke', 'Gewölk']","['облако', 'облака', 'о́блако', 'ту́ча']",['cloud'],"['雲', '云']","['nube', 'nubes']",['雲'],['구름'],"['pilv', 'Pilv']",['pilvi'],['wolk'],"['अभ्र', 'बादल', 'मेघ']","['nube', 'nuvola', 'nembo']",cloud
['veste'],['Jacke'],"['жаке́т', 'куртка', 'ку́ртка']","['jacket', 'coat']","['夾克', '上衣', '夹克', '短上衣']","['casaca', 'saco', 'abrigo', 'chaqueta', 'chamarra', 'cazadora', 'chumpa', 'jacket', 'campera', 'chompa']","['コート', 'ジャケット']",['재킷'],['jakk'],"['takki', 'pusakka', 'pikkutakki']","['jas', 'jack']",['जैकेट'],"['cappotto', 'mantello', 'giacca', 'casacca', 'giacchetta', 'giubba']",coat
['arrestation'],['Festnahme'],"['заключение под стражу', 'задержа́ние', 'аре́ст', 'Арест личности']","['taking into custody', 'arrest', 'collar', 'catch', 'apprehension', 'pinch']","['逮捕', '捕捉']","['arresto', 'detención']","['捕捉', '逮捕']",['체포'],['Vahistamine'],"['pidätys', 'pidättäminen', 'kiinniotto', 'vangitseminen', 'saada kiinni']","['aanhouding', 'grijpen', 'vastgrijpen', 'arrestatie', 'arrest', 'stilstand']",['गिरफ़्तारी'],"['arresto', 'fermo']",collar
['peigne'],['Kamm'],['расчёска'],['comb'],"['梳篦', '头梳', '梳棉机', '篦', '梳子']",['peine'],['櫛'],['빗'],['kamm'],['kampa'],"['kam', 'schilderskam']",['कंघा'],['pettine'],comb
"['vache', 'bétail', 'bovins', 'Bos taurus', 'bos taurus', 'Bos primigenius taurus']","['Hausrind', 'Rind', 'Rindvieh', 'Kühe', 'Rinder', 'Bos taurus']","['скот', 'Bos taurus', 'скоти́на', 'бык', 'кру́пный рога́тый скот', 'домашний бык', 'коро́ва']","['cow', 'cattle', 'kine', 'oxen', 'Bos taurus', 'cows', 'moo-cow']","['牛', '家牛', '母牛']","['ganado bovino', 'vaca', 'Bos taurus', 'ganado', 'Bos primigenius taurus', 'toro', 'Bos Taurus', 'ganado vacuno', 'bovino', 'vacas', 'bueyes', 'bovinos', 'vacuno', 'vaquita']","['牛', 'ウシ', '畜牛', 'Bos primigenius taurus']","['소', 'Bos primigenius taurus']","['veised', 'veis']","['karja', 'Bos taurus', 'nauta', 'nautakarja', 'lehmä']","['rundvee', 'rund', 'runderen', 'Bos taurus', 'beesten', 'vee', 'Bos primigenius taurus', 'melkkoe']","['गाय', 'Bos primigenius taurus']","['mucca', 'bestiame bovino', 'vacca', 'bestiame', 'Bos taurus', 'Bos taurus taurus', 'bovini', 'bue', 'Bos primigenius taurus']",cow
"['tasse', 'verre', 'coupe']","['Tasse', 'Trinkglas', 'Trinkschale', 'Pokal']","['Стеклянный стакан', 'чашка']","['cup', 'standing cup', 'cup with stem', 'drinking glass']","['杯子', '玻璃容器', '饮料玻璃', '杯']","['taza', 'copa', 'vaso', 'taza de pié']","['カップ', 'コップ', 'グラス']","['컵', '잔', '유리잔']","['Klaas', 'Tass', 'tass', 'klaas']","['kuppi', 'juomalasi', 'juomapikari', 'Juomalasi']","['kop', 'tas', 'drinkglas', 'bokaal', 'beker op voet', 'bak', 'beker']","['कप', 'प्याला', 'गिलास']","['tazza', 'coppa', 'bicchiere']",cup
"['baldaquin', 'rideau']","['Baldachin', 'Vorhang', 'Gardine', 'Fensterdekoration']","['балдахин', 'Балдахин', 'занавеска', 'што́ра', 'шторы', 'штора', 'занаве́ска', 'портье́ра', 'гарди́на']","['baldachin', 'curtain', 'drapery', 'drape', 'mantle', 'pall', 'altar cloth']","['天蓋', '华盖', '窗帘', '窗簾', '帘子', '簾', '簾子']","['baldaquino', 'baldaquín', 'cortina', 'cortinaje', 'cortinas']","['バルダッキーノ', 'カーテン']",['커튼'],"['baldahhiin', 'Baldahhiin', 'eesriie', 'kardin', 'Kardin']","['baldakiini', 'Baldakiini', 'katos', 'verho', 'verhot']","['baldakijn', 'gordijn', 'voorhangsel', 'lijkkleed', 'doek']","['परदा', 'पर्दा']","['baldacchino', 'tenda', 'drappo', 'drappeggio', 'tappezzeria', 'tendina', 'tendaggio', 'panneggiamento', 'cortina', 'velario']",curtain
"['amortisseur', 'coussin']","['Stoßdämpfer', 'Schlag']","['амортизатор', 'шок']","['shock absorber', 'shock', 'cushion']","['阻尼器', '電休克', '觸電', '电休克', '触电']",['amortiguador'],['ショックアブソーバー'],['완충기'],['amortisaator'],"['iskunvaimennin', 'sähköisku', 'sähköshokki', 'pehmike']","['schokbreker', 'schokdemper', 'schok', 'kussen']",['प्रघात अवशोषक'],"['ammortizzatore', 'scossa']",cushion
"['chien', 'Canis lupus familiaris', 'canis familiaris']","['Hund', 'Wauwau', 'Köter', 'Töle', 'Canis lupus familiaris', 'Haushund']","['собака', 'фруфру', 'Canis lupus familiaris']","['dog', 'Canis familiaris', 'domestic dog', 'Canis lupus familiaris']","['犬', '狗']","['perra', 'can', 'canino', 'perro', 'Canis lupus familiaris', 'Canis familiaris', 'perros', 'canis familiaris', 'perro doméstico']","['犬', 'イヌ', 'イエイヌ', 'Canis lupus familiaris']","['개', 'Canis lupus familiaris']","['koer', 'Canis lupus familiaris']","['koira', 'Canis lupus familiaris', 'Canis familiaris']","['hond', 'Canis lupus familiaris', 'joekel']","['कुत्ता', 'Canis lupus familiaris']","['cane', 'Canis lupus familiaris', 'Canis familiaris']",dog
"['encadrement de porte', 'porte', 'portière', 'huis']","['Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe']","['две́ри', 'дверь']","['door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe']","['戶', '門', '门', '门儿', '門兒', '門扉']","['puerta', 'marco de puerta', 'seguro']","['門', 'ドア', '扉', '戸', '戸口']",['문'],['uks'],['ovi'],"['poort', 'portier', 'deur']","['द्वार', 'दरवाज़ा', 'दर', 'प्रवेश', 'दरवाजा']","['telaio della porta', 'porta', 'portiera', 'uscio', 'sportello']",door
"['encadrement de porte', 'porte', 'portière', 'huis']","['Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe']","['две́ри', 'дверь']","['door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe']","['戶', '門', '门', '门儿', '門兒', '門扉']","['puerta', 'marco de puerta', 'seguro']","['門', 'ドア', '扉', '戸', '戸口']",['문'],['uks'],['ovi'],"['poort', 'portier', 'deur']","['दरवाज़ा', 'द्वार', 'दर', 'प्रवेश', 'दरवाजा']","['telaio della porta', 'porta', 'portiera', 'uscio', 'sportello']",drain
"['illustration', 'figure', 'image', 'reproduction', 'dessin']","['Abbildung', 'Zeichnung', 'Bild']","['рисунок', 'рису́нок', 'чертёж', 'схе́ма']","['picture', 'drawing', 'map', 'portraiture', 'image', 'design', 'illustration', 'figure', 'pattern']","['图画', '圖畫', '素描', '图片', '圖片', '绘图']","['ilustración', 'figura', 'retrato', 'dibujo', 'imagen', 'croquis', 'esquema']","['素描', 'デッサン', '図画', '絵']","['도화', '그림', '소묘']","['joonistus', 'joonistamine']","['piirros', 'piirustus']","['afbeelding', 'tekening', 'tekenkunst']","['रेखाचित्र', 'चित्र']","['disegno', 'figura', 'riproduzione', 'illustrazione']",drawer
"['fringue', 'vêtements', 'habit', 'vêtement', 'habillement', 'habits', 'fringues', 'tenue']","['Bekleidung', 'Kleider', 'Gewandung', 'Kleidungsstück', 'Kleidung']","['одежда', 'предмет одежды', 'костю́м', 'одея́ние']","['clothes', 'thing', 'things', 'garments', 'garment', 'apparel', 'raiment', 'clothing', 'wearable', 'article of clothing', 'wear', 'habiliment', 'vesture']","['衣服', '服装']","['ropa', 'prenda', 'vestuario', 'indumentaria', 'traje', 'vestimenta', 'atavío', 'vestido', 'habiliment']","['衣類', '被服']",['옷'],"['riietus', 'Riietus']","['vaatetus', 'vaatteet', 'vaatekappale', 'vaate', 'vaatetavara', 'asu', 'puku']","['kledij', 'kledingstuk', 'kleren', 'kleding', 'goed']",['परिधान'],"['vestiti', 'vestiario', 'abbigliamento', 'indumento', 'vestito', 'abito', 'vestire', 'abiti', 'veste']",dress
"['goutte de pluie', 'goutte']","['Regentropfen', 'Tropfen']",['капля'],"['drop', 'raindrop', 'drib', 'driblet']","['水滴', '点滴']","['gota', 'gota de lluvia', 'gota de agua', 'lágrima']",['滴'],['방울'],"['tilk', 'Tilk']","['tippa', 'pisara', 'tilkka']","['druppel', 'regendruppel', 'val', 'afgrond', 'vallen', 'drup', 'parel', 'drop']",['बूंद'],"['goccia di pioggia', 'goccia', 'gocciola', 'lagrima', 'gocciolo', 'lacrima', 'goccio']",drop
"['oreille', 'oreilles']","['Ohren', 'Ohr']","['ухо', 'у́ши', 'у́хо']","['ear', 'ears']","['耳', '耳朵']","['oído', 'orejas', 'oreja']",['耳'],['귀'],['kõrv'],['korva'],"['oor', 'oren', 'gehoororgaan']",['कान'],"['orecchio', 'oreia', 'orecchie', 'orecchia']",ear
"['œuf de poule', 'œuf']","['Hühnerei', 'Ei']","['куриное яйцо', 'яйцо']","[""hen's egg"", ""chicken's egg"", 'chicken egg', 'egg', 'eggs', 'Eggs as food', 'insect egg']","['蛋', '雞蛋', '蛋类', '卵', '鸡蛋']","['huevo de gallina', 'huevo']","['鶏卵', '卵']","['알', '달걀']",['muna'],"['muna', 'kananmuna', 'munat']","['ei', 'kippenei']",['अण्डा'],"['uovo', 'uovo di gallina']",egg
"['moteur', 'Motor']","['Motor', 'Triebwerk', 'Antrieb']","['мотор', 'двигатель', 'дви́гатель', 'мото́р', 'Motor']","['motor', 'engine']","['马达', '馬達', '發動機', '发动机', '引擎', '摩托', '电动机', '電動機', 'Motor']","['motor', 'locomotora', 'motor térmico', 'máquina']","['モーター', 'エンジン', '原動機', '機関', '機械', '発動機', 'Motor']","['모터', '엔진', '기관', 'Motor']","['mootor', 'Motor']","['moottori', 'Motor']","['motor', 'aandrijving', 'locomotief', 'elektromotor']","['इंजन', 'मोटर', 'Motor']","['motore', 'Motor']",engine
"['yeux', ""globe de l'oeil"", 'œil', 'globe oculaire']","['Augapfel', 'Auge', 'Augen']","['глаз', 'глазное яблоко', 'око']","['eye', 'eyes', 'eyeball', 'eye ball', 'optic', 'oculus']","['眼睛', '眼', '目', '睛球', '睛']","['ojos', 'ojo', 'globo ocular', 'oculus']","['目', '眼球', '眼']",['눈'],"['silm', 'silmamuna']","['silmämuna', 'silmä', 'näkö-', 'näkö']","['oogbol', 'ogen', 'oogappel', 'oog', 'kijker', 'kijkers']","['आँख', 'आंख']","['bulbo oculare', 'occhio', 'occhi']",eye
"['face', 'figure', 'visage']","['Visage', 'Angesicht', 'Antlitz', 'Gesicht']","['лицо', 'обли́чье', 'лик', 'лицо́', 'физионо́мия']","['face', 'human face']","['臉', '脸', '面', '面孔', '人类的脸', '颜']","['rostro', 'cara', 'jeta', 'faz', 'rostro humano']","['顔', '面']",['얼굴'],"['nägu', 'Nägu']","['naama', 'kasvot', 'pärstä']","['tronie', 'smoel', 'aangezicht', 'gelaat', 'gezicht', 'snoet', 'fieselefacie', 'bakkes', 'porem', 'snufferd', 'ponem', 'facie', 'snuit', 'smoelwerk', 'fieselemie', 'aanschijn', 'toetje', 'postzegel', 'toet']","['चेहरा', 'मुखड़ा', 'मुख']","['viso', 'faccia', 'volto']",face
"['ferme', 'exploitation agricole', 'domaine']","['Bauernhof', 'Farm']","['ферма', 'хозя́йство', 'фе́рма']",['farm'],"['农场', '農場']","['granja', 'fundo', 'explotación agrícola', 'finca', 'caserío', 'cortijo', 'heredad', 'estancia', 'hacienda', 'masía']",['農場'],['농장'],"['talu', 'farm']","['maatila', 'tila', 'farmi']","['boerenbedrijf', 'boerderij', 'hoeve', 'hofstede', 'boerenhofstede', 'landbouwbedrijf', 'boerenhofstee', 'hofstee']","['फ़ार्म', 'खेत']","['fattoria', 'tenuta agricola', 'masseria', 'podere', 'allevamento']",farm
"['plumage', 'barbule', 'plume', 'plumée', 'pennage']","['Strahlen', 'Feder', 'Gefieder', 'Federschmuck', 'Federkleid', 'Vogelgefieder']","['перо', 'оперение', 'Оперение', 'опере́ние']","['plume', 'feathers', 'feather', 'plumage', 'barbule']","['羽毛', '鸟类羽毛', '羽', '换羽']","['pluma', 'plumaje', 'barbillas', 'bárbulas']","['羽根', '羽毛']","['깃', '깃털']","['sulg', 'sulestik', 'Sulestik']","['höyhenet', 'höyhen', 'höyhenpuku', 'höyhenpeite', 'sulka']","['pluim', 'veer', 'pluimage', 'gevederte', 'verenkleed', 'al gezien al gedaan', 'veder']","['पंख', 'पर']","['barbula', 'piumaggio', 'piuma', 'penna', 'piume']",feather
"[""doigt d'honneur"", 'doigt', 'dactyle', 'orteil']","['Stinkefinger', 'Digitus', 'Zeh', 'Finger', 'Fingerchen']","['фак', 'средний палец', 'палец', 'па́лец', 'перст', 'палец руки', 'палец кисти']","['the finger', 'dactyl', 'digit', 'finger']","['豎中指', '腳趾', '指', '手指', '脚趾', '手指腳趾', '指头', '指頭', '手指头', '手指頭']","['peineta', 'corte de manga', 'higa', 'dedo', 'dígito', 'dedos de la mano', 'dedo de la mano']","['ファックサイン', '指', '指趾']","['가운뎃손가락', '손가락', '손발가락', '발가락']","['Keskmise sõrme näitamine', 'sõrmed ja varbad', 'sõrm', 'näpp', 'sõrmed']","['keskisormi', 'Keskisormi', 'varvas', 'sormi', 'näppi']","['middelvinger', 'the finger', 'digit', 'Digit', 'vinger', 'teen', 'cijfer']","['उंगली', 'अंगुली', 'अंगुल', 'अंगुश्त', 'अंगुलि']","['gesto del dito medio alzato', 'gesto del dito medio', 'dito', 'digito', 'dito della mano', 'dita']",finger
"['poisson', 'Pisces']","['Fisch', 'Fische', 'Speisefisch', 'Pisces']","['рыбы', 'ры́ба', 'рыба', 'Pisces']","['fish', 'food fish', 'fish as food', 'Pisces']","['魚', '魚兒', '鱼', '鱼儿', '鱼类', '食用鱼', '食用鱼类', 'Pisces']","['pescado', 'pez', 'Pisces', 'pisces', 'peces', 'piscis']","['魚類', '魚', 'Pisces']","['물고기', '어류', '고기', '생선', 'Pisces']","['kala', 'kalad', 'Kala', 'Pisces']","['kala', 'ruokakala', 'Kala ruokana', 'kala ruokana', 'kalat', 'Pisces']","['vissen', 'vis', 'Pisces']","['मछली', 'मच्छी', 'मीन', 'माही', 'मत्स्य', 'Pisces']","['pesce', 'Pisces']",fish
['drapeau'],['Flagge'],"['знамя', 'вымпел', 'флаг']",['flag'],"['旗', '旗帜', '旗幟', '旗子']","['bandera', 'pabellón']",['旗'],['기'],['lipp'],['lippu'],"['vaan', 'vlag']",['ध्वज'],"['bandiera', 'insegna']",flag
"['vallée', 'val']","['Tal', 'Senke']","['долина', 'Долина', 'доли́на']","['valley', 'dale', 'vale']","['溪谷', '山谷', '谷地']","['dolina', 'valle', 'val']",['谷'],"['골짜기', '계곡']",['org'],['laakso'],"['dal', 'vallei']","['घाटी - पर्वतों या उत्थित भागों के बीच निचली ज़मीन वाला हिस्सा, लम्बाई में विस्तार वाला', 'घाटी', 'वादी']","['valle', 'vallata', 'conca']",floor
"['diptère', 'Diptera', 'mouche']","['Fliege', 'Zweiflügler']","['му́ха', 'двукрылые', 'двукры́лое']","['fly', 'Diptera']","['蝇', '蠅', '雙翅目', '双翅目', '苍蝇']","['mosca', 'mosco', 'Diptera']","['蠅', 'ハエ', 'ハエ目', '双翅目']",['파리목'],"['Kahetiivalised', 'kahetiivalised']","['kaksisiipiset', 'kaksisiipinen', 'kärpänen']","['vlieg', 'tweevleugeligen']","['डिप्टेरा', 'मक्खी']","['mosca', 'Ditteri', 'Diptera', 'Mosca']",fly
"['pieds', 'pied', 'jambe', 'jambes', 'membre inférieur humain']","['Fuß', 'Pes', 'Bein', 'Beine', 'menschliches Bein']","['фут', 'стопа', 'нога', 'нога человека', 'Нога человека']","['foot', 'feet', 'ft', 'human foot', 'pes', 'Pes', 'Foot', 'pin', 'leg', 'legs', 'human leg']","['英尺', '腳', '脚', '脚部', '足', '腿', '人腿', '人類腿部']","['pies', 'pie', 'pes', 'pata', 'pierna', 'piernas', 'miembro inferior', 'miembro inferior humano']","['フィート', 'ペス', '足', '脚']","['피트', '발', '다리', '사람의 다리']","['jalg', 'Jalg', 'Labajalg']","['jalka', 'jalkaterä', 'sääri']","['Engelse voet', 'voeten', 'voet', 'poot', 'pootje', 'benen', 'stelt', 'been', 'menselijke been', 'onderdanen', 'onderdaan']","['पैर', 'फुट', 'फ़ुट', 'पाया', 'पांव']","['piede', 'gambe', 'gamba', 'arto inferiore umano', 'arto inferiore']",foot
['fourchette'],"['Gabel', 'Pommesgabel']",['вилка'],['fork'],"['叉子', '餐叉', '叉']",['tenedor'],['フォーク'],['포크'],"['kahvel', 'Kahvel']",['haarukka'],"['vork', 'splitsing']","['काँटा', 'कांटा']",['forchetta'],fork
"['volaille', 'Galloanserae']","['Geflügel', 'Galloanserae']","['птицеводство', 'пернатая дичь', 'домашняя птица', 'Galloanserae', 'Galloanseres']","['poultry', 'fowl', 'domestic fowl', 'Galloanserae']","['家禽', '雞雁小綱']","['ave de corral', 'Galloanserae', 'ave']","['家禽', 'キジカモ類']","['가금', '닭기러기류', '집새']","['sulgloomad', 'kodulinnud', 'kodulind', 'Galloanserae']","['siipikarja', 'riistalintu', 'Galloanserae']","['gevogelte', 'pluimvee', 'Galloanserae', 'hoen', 'huishen', 'hoentje', 'hen', 'kip']","['कुक्कुट', 'पोल्ट्री']","['pollame', 'volatile', 'Galloanserae']",fowl
"['corps humain', 'carrure', 'physiologie humaine', 'ossature', 'forme', 'figure', 'chair', 'silhouette', 'physique', 'Corps humain']","['Humanphysiologie', 'menschlicher Körper', 'Figur', 'Gestalt', 'Bau', 'Statur', 'Form', 'Körperbau']","['человеческое тело', 'физиология человека', 'костя́к', 'телосложе́ние', 'фигу́ра', 'скеле́т', 'физиология человека и животных', 'фо́рма', 'компле́кция']","['human body', 'human physiology', 'build', 'figure', 'soma', 'chassis', 'form', 'anatomy', 'shape', 'frame', 'physique', 'flesh', 'material body', 'physical body', 'bod']","['人体', '体格', '肉体', '体形', '外形', '體型', '體質', '人体生理学', '體格', '体质', '体型', '身材']","['constitución', 'complexión', 'fisiología humana', 'cuerpo humano', 'figura', 'físico', 'osamenta', 'esqueleto', 'forma', 'soma', 'cuerpo', 'carne', 'anatomía']","['人間生理学', '人体', '人類生物学', 'ムールヴェードル', '体型']","['인체생리학', '체격', '인간의 몸', '몸매', '인체']","['inimfüsioloogia', 'inimese keha', 'Inimkeha', 'inimkeha']","['ihmisruumis', 'ihmisen fysiologia', 'muoto', 'kuvio', 'fysiikka', 'hahmo', 'figuuri', 'vartalo', 'keho', 'liha', 'ruumiinrakenne', 'runko', 'fyysinen keho', 'sooma', 'rakenne']","['menselijke verrichtingsleer', 'menselijk lichaam', 'skelet', 'geraamte', 'figuur', 'vorm', 'bouw', 'cijfer', 'afbeelding', 'personage', 'vlees']","['बनावट', 'देह', 'मानव कार्यिकी', 'मानव शरीर']","['fisiologia umana', 'corpo umano', 'figura', 'ossatura', 'forma', 'scheletro', 'fisico', 'sagoma', 'carne']",frame
['jardin'],['Garten'],['сад'],['garden'],"['花園', '花园', '庭園', '園林', '种植园']",['jardín'],"['庭', '庭園']",['정원'],['aed'],"['puutarha', 'kasvimaa']","['tuin', 'hof']",['बाग'],['giardino'],garden
"['fille', 'femme', 'jeune femme', 'jeune fille', 'petite copine', 'petite amie', 'copine']","['Mädchen', 'Fräulein', 'Frau', 'Tochter', 'Freundin']","['девочка', 'де́вушка', 'дочь', 'дщерь', 'до́чка', 'Гёрлфренд', 'гёрлфренд']","['girl', 'young woman', 'miss', 'fille', 'missy', 'young lady', 'daughter', 'gf', 'girlfriend', 'lady friend']","['女孩兒', '女儿', '姑娘', '女孩子', '女孩儿', '女兒', '女孩', '女', '女生', '閨女', '闺女', '女朋友', '对象']","['chica', 'joven', 'jovencita', 'muchacha', 'niña', 'mujer', 'señorito', 'chico', 'fille', 'señorita', 'mujercita', 'hija', 'hijo', 'novia', 'pareja', 'compañera', 'prometida', 'compañera sentimental']","['少女', '女の子', '女', '娘', 'お嬢さん', 'ガールフレンド']","['여자', '소녀', '녀자', '딸', '따님', '걸프렌드', '여자친구']","['tüdruk', 'plika', 'tütar']","['tyttö', 'neiti', 'nuori nainen', 'tytär', 'tyttökaveri', 'tyttöystävä', 'naisystävä']","['meisje', 'griet', 'meiske', 'meid', 'vrouw', 'juffie', 'juf', 'jongedame', 'jongejuffrouw', 'dochter', 'dochterlief', 'vriendin', 'vriendinnetje', 'grietje']","['लड़की', 'बेटी', 'पुत्री', 'दुख़्तर', 'गर्लफ्रेंड', 'गर्लफ़्रेंड', 'प्रेमिका']","['ragazza', 'signorinella', 'signorina', 'giovane', 'madamigella', 'figlia', 'figliola', 'bambina', 'fidanzata', 'innamorata', 'bella']",girl
['gant'],['Handschuh'],"['перчатка', 'рукавица', 'перча́тка', 'рукави́ца', 'перчатки']",['glove'],['手套'],['guante'],['手袋'],['장갑'],"['sõrmik', 'Kindad', 'kindad']","['hansikas', 'sormikas', 'hanska', 'käsine']","['handschoen', 'want']","['दस्ताना', 'दस्ताने']",['guanto'],glove
['chèvre'],"['Hausziege', 'Ziege']","['коза', 'коза домашняя', 'домашняя коза']","['goat', 'domestic goat', 'caprine animal']","['山羊', '家山羊', '羊']","['cabra', 'chivo', 'cabrón', 'capra aegagrus hircus', 'ganado cabrío']","['ヤギ', '山羊', 'Capra aegagrus hircus']","['염소', 'Capra aegagrus hircus']","['kits', 'kodukits', 'Capra aegagrus hircus']","['vuohi', 'vuohieläin']","['geit', 'Capra aegagrus hircus']","['बकरी', 'Capra aegagrus hircus']","['capra', 'capra domestica', 'Capra hircus']",goat
"['arme à feu', 'arme de projectile', 'pistolet']","['Schusswaffe', 'Feuerwaffe']","['метательное оружие', 'стреляющее оружие', 'огнестрельное оружие']","['gun', 'firearm', 'fire arm', 'projectile weapon']","['槍', '銃', '枪', '铳', '枪械', '手枪', '枪炮']","['arma de fuego', 'arma de proyectil', 'cañón', 'obús', 'escopeta', 'arma', 'pistola']","['銃', '火器']","['총', '화기']",['tulirelv'],"['ampuma-ase', 'tuliase', 'tykki', 'pistooli', 'pyssy']","['geweer', 'vuurwapen', 'projectielwapen', 'pistool', 'kanon', 'stuk']",['अग्निशस्त्र'],"['arma da fuoco', 'arma balistica', 'pistola']",gun
"['chevelure', 'pelage', 'cheveux', 'poil', 'cheveu', 'tif']","['Haar', 'Haupthaar', 'Kopfhaar']","['волосы', 'во́лос', 'волоси́нка', 'волоси́на']","['hair', 'pilus']","['发丝', '髮絲', '毛', '毛髮', '頭髮', '头发', '毛发']","['cabello', 'pelo']","['毛', '髪の毛 (かみのけ', '髪']","['털', '머리', '머리카락', '머리칼']","['karv', 'karvad', 'juuksed']","['karvoitus', 'karva', 'hius', 'jouhi', 'ihokarva']","['haar', 'kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'kop', 'pruik']",['बाल'],"['pelo', 'peluria', 'capello']",hair
['marteau'],['Hammer'],"['молот', 'молоток']",['hammer'],"['榔头', '锤子', '榔頭', '錘子', '槌']",['martillo'],"['金槌', '槌']",['망치'],"['haamer', 'vasar']",['vasara'],"['vuisthamer', 'hamer', 'vuist']",['हथौड़ा'],['martello'],hammer
"['main', 'patte', 'bras', 'arrière-bras', 'membre supérieur libre']","['Hand', 'Arm', 'Oberarm', 'Hinterarm', 'freie obere Extremität']","['рука', 'кисть', 'свободная верхняя конечность', 'плечо', 'плечо́', 'рука за исключением запястья']","['hand', 'manus', 'mitt', 'paw', 'Manus', 'arm', 'upper arm', 'free upper limb']","['手', '前足', '前肢骨', '手臂', '臂', '大臂', '上臂', '肱', '胳膊', '胳臂', '臂膀']","['mano', 'palma', 'zarpa', 'manus', 'pata', 'brazo', 'brazo y mano', 'braco', 'jarrete', 'braceto']","['手', 'マヌス', '腕', '二の腕', '上腕', '上膊', '自由上肢']","['손', '팔']","['labakäsi', 'käsivars', 'käsi', 'Käsivars', 'Õlavars', 'õlavars']","['käsi', 'jalka', 'käpälä', 'manus', 'olkavarsi', 'käsivarsi', 'Olkavarsi']","['klauw', 'hand', 'poot', 'klauwen', 'klavier', 'fik', 'vlerken', 'kluif', 'tengels', 'knijper', 'klavieren', 'fikken', 'arm', 'opperarm', 'bovenarm']","['हाथ', 'बाज़ू', 'बांह', 'बाँह']","['mano', 'braccio', 'arto superiore libero', 'arto superiore']",hand
"['chapeau', 'Chapeau!', 'couvercle', 'casquette', 'casquette à visière', 'bonnet']","['Hut', 'Kopfbedeckung', 'Chapeau!', 'Kappe', 'Mütze', 'Schirmmütze']","['шляпа', 'шапка', 'ша́пка', 'шля́па', 'головно́й убо́р']","['hat', 'chapeau', 'lid', 'cap', 'visor cap']","['帽子', '棒球帽', '便帽', '鸭舌帽', '太阳帽']","['sombrero', 'Chapó', 'gorra', 'sombrero con visera']","['ハット', '帽子', 'シャプカ', '縁なし帽子']","['모자', '캡']","['müts', 'kübar', 'nokkmüts', 'Müts', 'Nokkmüts']","['hattu', 'lakki', 'päähine', 'lippalakki']","['hoed', 'Chapeau!', 'pet', 'klak', 'muts']","['टोपी', 'टोप', 'कैप']","['cappello', 'copricapo', 'chapeau', 'berretto', 'cuffietta', 'cuffia', 'berretta']",hat
