fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['ampoule', 'lampe incandescente', 'lampe à incandescence', 'ampoule à incandescence', 'lampe électrique', 'lampe']","['Glühbirne', 'Glühlampe', 'elektrisches Licht']","['лампа накаливания', 'лампочка', 'ла́мпа нака́ливания', 'электрическое освещение']","['lightbulb', 'electric-light bulb', 'incandescent light bulb', 'electric light', 'electric bulb', 'bulb', 'incandescent lamp', 'light bulb']","['灯泡', '电灯', '电灯泡', '白熱燈', '白炽灯', '電光源', '白熾燈', '白热灯', '白熾燈泡']","['bombillo', 'bombilla incandescente', 'lámpara incandescente', 'ampolla eléctrica', 'bombilla', 'ampolleta', 'luz eléctrica', 'lámpara de incandescencia']","['電球', '白熱電球', '白熱灯']","['전구', '백열등']","['pirn', 'elektripirn', 'lamp', 'Elektervalgustus', 'elektervalgustus', 'hõõglamp']","['hehkulamppu', 'lamppu', 'sähkövalo', 'Sähkövalo', 'sähkölamppu']","['gloeilamp', 'elektrisch licht', 'peer']","['लाईट बल्ब', 'तापदीप्त लैम्प', 'उद्दीप्त दीपक']","['lampadina', 'lampada a incandescenza', 'luce elettrica', 'bulbo']",bulb
['gâteau'],['Kuchen'],"['торт', 'пирожное']",['cake'],['蛋糕'],"['pastel', 'torta', 'bizcocho', 'cake', 'coca', 'tarta']","['ケーキ', '菓子な']","['케이크', '과자']","['Kook', 'kook']",['kakku'],"['cake', 'taart']",['केक'],"['torta', 'cake']",cake
"['appareil photographique', 'caméra', 'appareil photo', 'webcam', 'cybercaméra', 'webcaméra', 'Webcam']","['Fotoapparat', 'Kamera', 'Webcam']","['съёмочная камера', 'камера', 'фотоаппарат', 'веб-камера', 'вебка']","['camera', 'photographic camera', 'still camera', 'webcam']","['照相機', '照相机', '相机', '摄像头', '攝像頭']","['cámara fotográfica', 'cámara', 'cámara web', 'webcam']","['カメラ', 'webカメラ', 'Webカメラ']","['카메라', '사진기', '웹캠']","['kaamera', 'fotoaparaat', 'Kaamera', 'Veebikaamera', 'veebikaamera']","['kamera', 'valokuvakamera', 'verkkokamera', 'webbikamera']","['fotocamera', 'camera', 'videocamera', 'filmcamera', 'fototoestel', 'webcam']","['कैमरा', 'वेबकैम']","['camera', 'fotocamera', 'macchina fotografica', 'apparecchio fotografico', 'webcam']",camera
"['pièce d’identité', ""carte d'identité"", ""carte d'identification"", ""pièce d'identité"", 'carte d’identité', 'carte', 'document']","['Personalausweis', 'Ausweis', 'ID', 'Identitätskarte']","['удостоверение личности', 'идентификационные карты', 'удостовере́ние', 'удостовере́ние ли́чности', 'па́спорт', 'ли́чное удостовере́ние']","['I.D.', 'ID', 'identity document', 'identity card', 'identification card', 'card', 'ID card']","['证件', '身分證', '證件', '身份证', '身份證', '身份卡']","['documento de identidad', 'identificación', 'carné de identidad', 'carnet de identidad', 'documento nacional de identidad', 'cédula de identidad', 'DNI', 'credencial', 'carnet']","['身分証明書', '身分証', 'ＩＤカード', 'ＩＤ']","['신분증', 'ID 카드']","['ID-kaart', 'isikutunnistus']","['henkilökortti', 'henkilöllisyystodistus', 'henkilötodistus', 'I.D.', 'ID']","['identiteitskaart', 'legitimatiebewijs', 'stamkaart', 'identiteitsbewijs', 'legitimatiepapier', 'persoonsbewijs', 'legitimatiekaart', 'legitimatie']",['पहचान पत्र'],"[""carta d'identità"", ""documento d'identità"", 'carta di identità', 'documento']",card
"['voiture', 'bagnole', 'automobile', 'auto', 'char', 'charrette', 'charrette à bras', 'voiture à bras', 'voiturette']","['Auto', 'Wagen', 'Automobil', 'Pkw', 'Personenwagen', 'Kraftfahrzeug', 'PKW', 'Personenkraftwagen', 'Kraftwagen', 'Karren', 'Karre', 'Handwagen', 'Ochsenwagen', 'Handkarren']","['автомобиль', 'маши́на', 'мото́р', 'авто́', 'та́чка', 'автомоби́ль', 'автомаши́на', 'повозка', 'теле́жка', 'ручна́я теле́жка']","['car', 'automobile', 'machine', 'auto', 'motorcar', 'motor car', 'cart', 'handcart', 'go-cart', 'pushcart', 'ox-drawn cart']","['汽车', '車', '车', '汽車', '机动车', '機動車', '手拉車', '手車', '手推車', '手车', '手推车', '搬運車', '手拉车']","['carro', 'coche', 'automóvil', 'auto', 'vehículo', 'máquina', 'turismo', 'carreta', 'carretón de mano', 'carretilla']","['自動車', '車', '四輪車', '乗用車', 'ハンドカート', '荷車', '手車']","['수레', '자동차', '사륜차', '승용차', '차', '승용자동차']","['auto', 'automobiil', 'masin', 'kaarik']","['auto', 'henkilöauto', 'automobiili', 'moottoriajoneuvo', 'ajoneuvo', 'käsikärryt', 'työntökärry', 'Kärry', 'käsikärry', 'työntökärryt', 'kärryt', 'rattaat']","['auto', 'automobiel', 'kar', 'wagen', 'motorrijtuig', 'handkar', 'ossenwagen', 'handwagen', 'skelter', 'trapauto']","['गाड़ी', 'कार', 'मोटरकार', 'ऑटोमोबाइल', 'मोटर', 'मोटरवाहन', 'मोटर-गाड़ी', 'मोटरगाड़ी', 'वाहन']","['autoveicolo', 'auto', 'autovettura', 'automobile', 'macchina', 'vettura', 'carretto', 'barroccino', 'baroccino']",cart
"['rame', 'voiture', 'wagon', 'voiture de chemin de fer', 'Voiture de chemin de fer', 'véhicule ferroviaire', 'carrosse', 'équipage', 'voiture à cheval', 'charrette', 'charrette à bras', 'voiture à bras', 'voiturette']","['Wagen', 'Reisezugwagen', 'Personenwagen', 'Waggon', 'Eisenbahnwagen', 'Equipage', 'Kutsche', 'Karren', 'Karre', 'Handwagen', 'Ochsenwagen', 'Handkarren']","['пассажи́рский ваго́н', 'пассажирский вагон', 'ваго́н', 'железнодорожное транспортное средство', 'карета', 'теле́га', 'каре́та', 'экипа́ж', 'пово́зка', 'повозка', 'теле́жка', 'ручна́я теле́жка']","['carriage', 'coach', 'passenger car', 'passenger railroad car', 'railroad car', 'railway carriage', 'rig', 'equipage', 'cart', 'handcart', 'go-cart', 'pushcart', 'ox-drawn cart']","['鐵路客車', '马车', '馬車', '車廂', '四轮马车', '手拉車', '手車', '手推車', '手车', '手推车', '搬運車', '手拉车']","['vagón', 'coche de pasajeros', 'vagón de pasajeros', 'coche', 'vehículo ferroviario', 'carruaje', 'carroza', 'carruaje de lujo', 'coche de caballos', 'carreta', 'carretón de mano', 'carro', 'carretilla']","['客車', '馬車', 'キャリッジ', 'ハンドカート', '荷車', '手車']","['마차', '객차', '수레']","['reisivagun', 'raudteesõiduk', 'tõld', 'Tõld', 'kaarik']","['vaunu', 'junavaunu', 'matkustajavaunu', 'rautatieajoneuvo', 'ekipaasi', 'Valjakkovaunu', 'kärryt', 'valjakkovaunu', 'vaunut', 'rattaat', 'käsikärryt', 'työntökärry', 'Kärry', 'käsikärry', 'työntökärryt']","['wagon', 'spoorwegrijtuig', 'equipage', 'spoorwagen', 'spoorvoertuig', 'rijtuig', 'koets', 'break', 'brik', 'janplezier', 'kar', 'handkar', 'ossenwagen', 'handwagen', 'skelter', 'trapauto']",['गाड़ी'],"['carrozza', 'vettura', 'carrozza ferroviaria', 'vagone', 'veicolo su rotaia', 'carretto', 'barroccino', 'baroccino']",carriage
"['minou', 'chat', 'chat domestique']","['Hauskatze', 'Katze', 'Mietzekatze', 'Mietze', 'Stubentiger']","['кошка', 'кот']","['pussy', 'domestic cat', 'kitty-cat', 'cat', 'pussycat', 'kitty', 'puss', 'true cat', 'house cat']","['貓', '猫', '家貓']","['gato', 'gata', 'gato doméstico', 'Felis silvestris catus', 'felis silvestris catus']","['猫', 'ネコ', 'Felis silvestris catus']","['고양이', 'Felis silvestris catus']",['kass'],"['mirri', 'kissa', 'kesykissa', 'kisu', 'katti', 'kissaeläin']","['kat', 'huiskat']","['बिल्ली', 'Felis silvestris catus']","['micio', 'gatto', 'gatto domestico', 'micino', 'Felis silvestris catus']",cat
['fromage'],['Käse'],"['сыр', 'творо́г', 'тво́рог']","['cheese', 'YAMSHD']","['干酪', '奶酪', '乳酪', '芝士', '乾酪', '起司', '吉士', '酪', '起士']",['queso'],"['チーズ', '酪', '乾酪']","['건락', '치즈']","['juust', 'sõir']",['juusto'],['kaas'],"['चीज़', 'पनीर']","['formaggio', 'cacio']",cheese
"['coffre', 'malle']","['Truhe', 'Koffer']","['сундук', 'я́щик', 'Сундук', 'сунду́к']",['chest'],"['箱', '箱子']","['baúl', 'arcón', 'arca', 'cofre']",['櫃'],"['궤', '불교 용어 목록', '불교 용어 목록/구']","['Kirst', 'kirst']","['Arkku', 'arkku', 'kirstu']",['kist'],"['संदूक़', 'सन्दूक़']","['baule', 'cassapanca', 'cassa', 'cofano']",chest
"['menton', 'mâchoire', 'degré', 'niveau', 'raison', 'cause', 'motif']","['Kinn', 'Kiefer', 'Sorte', 'Grad', 'Grund']","['подбородок', 'челюсть', 'градус', 'ст', 'степень', 'сте́пень', 'сорт', 'ступе́нь', 'ранг', 'основа́ние', 'моти́в', 'резо́н', 'причи́на', 'по́вод']","['chin', 'mentum', 'jaw', 'degree', 'level', 'grade', 'ground', 'reason', 'occasion']","['颔', '下巴頦', '下巴颏', '下巴', '頷', '颏', '下颚', '颌', '口部', '颚', '顎', '等級', '等级', '度数', '程度', '层次', '度', '水平', '原因', '理由']","['barbilla', 'mentón', 'pera', 'barba', 'mandíbula', 'mandíbulas', 'quijada', 'grado', 'nivel', 'razón', 'causa']","['顎', 'おとがい', '等級', '理由']","['턱', '아래턱', '등급']","['lõug', 'Lõug']","['leuka', 'leukakyhmy', 'mentum', 'leuat', 'leukaperä', 'taso', 'laatu', 'aste', 'syy', 'peruste']","['kin', 'kinnebak', 'kaak', 'kakement', 'plan', 'niveau', 'mate', 'level', 'peil', 'graad', 'reden', 'grond', 'motivatie', 'afweging', 'considerans', 'consideratie', 'overweging', 'drijfveer', 'beweeggrond', 'motief', 'beweegreden', 'ratio']","['ठोड़ी', 'ठुड्डी', 'चिबुक', 'जबड़ा']","['mento', 'bazza', 'fauci', 'mascella', 'mandibola', 'mascelle', 'ganascia', 'grado', 'livello', 'voto', 'misura', 'piano', 'motivo', 'ragione', 'cagione', 'causa', 'ragionamento']",chin
['église'],"['Kirche', 'Kirchengebäude']","['церковь', 'це́рковь', 'костёл', 'христианский храм', 'це́рква', 'ки́рха']","['church', 'church building']","['教會', '教会', '教堂', '礼拜堂']",['iglesia'],"['教会', '教会堂', '聖堂']","['교회', '성당', '교회당', '례배당', '예배당']",['kirik'],"['kirkko', 'kirkkorakennus']","['kerk', 'kerkgebouw', 'godshuis']","['चर्च', 'कलीसा', 'गिरजाघर', 'गिरजा', 'कलीसिया', 'गिर्जा', 'गिर्जाघर']",['chiesa'],church
"['cercle', 'rond']",['Kreis'],"['окружность', 'окру́жность', 'круг']",['circle'],"['圈子', '圆', '圓', '圆圈', '圓圈', '圓形', '圆形', '椭圆形']","['círculo', 'circunferencia']","['円', '丸']","['원', '동그라미']","['ringjoon', 'ring']",['ympyrä'],"['kring', 'cirkel']","['वृत्त', 'चक्र']","['cerchio', 'circonferenza', 'circolo']",circle
"['horloge', 'pendule', 'bracelet-montre', 'montre', 'montre-bracelet']","['Uhr', 'Armbanduhr', 'Taschenuhr oder Armbanduhr']","['часы', 'часы́', 'наручные часы', 'наручные или карманные часы', 'Переносные часы', 'нару́чные часы́']","['clock', 'watch', 'wrist watch', 'wristwatch', 'ticker']","['鐘錶', '时钟', '钟', '鐘', '時鐘', '钟表', '錶', '手錶', '手表', '表', '怀表']","['reloj', 'reloj de pulsera', 'peluco', 'reloj pulsera']","['時計', '腕時計', '懐中時計', 'リストウォッチ', 'ウオッチ']","['시계', '시간팔찌', '휴대용 시계', '손목 시계', '워치']","['kell', 'käekell']","['kello', 'rannekello', 'taskukello']","['uurwerk', 'klok', 'horloge', 'teller', 'klokken', 'kilometerteller', 'polshorloge', 'klokje']","['घड़ी', 'घडी', 'वॉच']","['orologio', 'oriolo', 'orologio da polso', 'orologio da tasca', 'cipolla']",clock
['nuage'],"['Wolke', 'Gewölk']","['облако', 'облака', 'о́блако', 'ту́ча']",['cloud'],"['雲', '云']","['nube', 'nubes']",['雲'],['구름'],"['pilv', 'Pilv']",['pilvi'],['wolk'],"['अभ्र', 'बादल', 'मेघ']","['nube', 'nuvola', 'nembo']",cloud
['veste'],['Jacke'],"['жаке́т', 'куртка', 'ку́ртка']","['jacket', 'coat']","['夾克', '上衣', '夹克', '短上衣']","['casaca', 'saco', 'abrigo', 'chaqueta', 'chamarra', 'cazadora', 'chumpa', 'jacket', 'campera', 'chompa']","['コート', 'ジャケット']",['재킷'],['jakk'],"['takki', 'pusakka', 'pikkutakki']","['jas', 'jack']",['जैकेट'],"['cappotto', 'mantello', 'giacca', 'casacca', 'giacchetta', 'giubba']",coat
['arrestation'],['Festnahme'],"['заключение под стражу', 'задержа́ние', 'аре́ст', 'Арест личности']","['taking into custody', 'arrest', 'collar', 'catch', 'apprehension', 'pinch']","['逮捕', '捕捉']","['arresto', 'detención']","['捕捉', '逮捕']",['체포'],['Vahistamine'],"['pidätys', 'pidättäminen', 'kiinniotto', 'vangitseminen', 'saada kiinni']","['aanhouding', 'grijpen', 'vastgrijpen', 'arrestatie', 'arrest', 'stilstand']",['गिरफ़्तारी'],"['arresto', 'fermo']",collar
['peigne'],['Kamm'],['расчёска'],['comb'],"['梳篦', '头梳', '梳棉机', '篦', '梳子']",['peine'],['櫛'],['빗'],['kamm'],['kampa'],"['kam', 'schilderskam']",['कंघा'],['pettine'],comb
"['procès', 'procédure', 'poursuite', 'cause', 'poursuite judiciaire', 'procédure juridique', 'vache', 'bétail', 'bovins', 'Bos taurus', 'bos taurus', 'Bos primigenius taurus', 'taureau']","['Prozess', 'Klage', 'Fall', 'Rechtsstreit', 'Gerichtsverfahren', 'Rechtsfall', 'Rechtssache', 'Hausrind', 'Rind', 'Rindvieh', 'Kühe', 'Rinder', 'Bos taurus', 'Bulle', 'Stier']","['судебное разбирательство', 'де́ло', 'суде́бный проце́сс', 'Иск', 'тя́жба', 'иск', 'суде́бное де́ло', 'судебное дело', 'проце́сс', 'скот', 'Bos taurus', 'скоти́на', 'бык', 'кру́пный рога́тый скот', 'домашний бык', 'коро́ва']","['court case', 'lawsuit', 'trial', 'case', 'suit', 'causa', 'cause', 'legal case', 'cow', 'cattle', 'kine', 'oxen', 'Bos taurus', 'cows', 'bull']","['诉讼', '禁制令', '訴訟', '官司', '民事诉讼', '案件', '讼案', '诉讼案件', '起诉', '诉讼案', '案', '控告', '牛', '家牛']","['demanda', 'juicio', 'querella', 'proceso judicial', 'pleito', 'proceso', 'acción', 'causa', 'argumento', 'demanda judicial', 'caso judicial', 'litigio', 'caso', 'ganado bovino', 'vaca', 'Bos taurus', 'ganado', 'Bos primigenius taurus', 'toro', 'Bos Taurus', 'ganado vacuno', 'bovino', 'vacas', 'bueyes', 'bovinos', 'vacuno']","['民事訴訟', '訴訟事例', '訴訟', '差止請求権', '牛', 'ウシ', '畜牛', 'Bos primigenius taurus', '雄牛']","['소', '재판', '소송', 'Bos primigenius taurus', '황소']","['kohtuasi', 'kohtulik arutamine', 'kaasus', 'Kaasus', 'Hagi', 'veised', 'veis']","['oikeudenkäynti', 'siviilikanne', 'oikeustapaus', 'kanne', 'oikeusjuttu', 'Oikeusjuttu', 'tapaus', 'juttu', 'asia', 'karja', 'Bos taurus', 'nauta', 'nautakarja', 'härkä', 'sonni', 'koiras', 'uros']","['rechtzaak', 'proces', 'rechtszaak', 'aanklacht', 'zaak', 'rechtsgeding', 'rundvee', 'rund', 'runderen', 'Bos taurus', 'beesten', 'vee', 'Bos primigenius taurus', 'stier']","['मुकदमा', 'दावा', 'गाय', 'Bos primigenius taurus']","['caso', 'causa', 'processo', 'causa di tribunale', 'azione legale', 'caso giudiziario', 'lite', 'vertenza', 'controversia', 'giudizio', 'contenzioso', 'mucca', 'bestiame bovino', 'vacca', 'bestiame', 'Bos taurus', 'Bos taurus taurus', 'bovini', 'bue', 'Bos primigenius taurus', 'toro']",cow
"['tasse', 'verre', 'coupe', 'mug', 'chope']","['Tasse', 'Trinkglas', 'Trinkschale', 'Pokal', 'Henkelbecher', 'Becher']","['Стеклянный стакан', 'чашка', 'кру́жка', 'кружка']","['cup', 'standing cup', 'cup with stem', 'drinking glass', 'mug']","['杯子', '玻璃容器', '饮料玻璃', '杯', '马克杯', '馬克杯', '嘜', '圆筒形有柄大杯', '大杯']","['taza', 'copa', 'vaso', 'taza de pié', 'tazón', 'jarro']","['カップ', 'コップ', 'グラス', 'マグカップ', 'ジョッキ']","['컵', '잔', '유리잔', '머그잔']","['Klaas', 'Tass', 'tass', 'klaas', 'kruus', 'Kruus']","['kuppi', 'juomalasi', 'juomapikari', 'Juomalasi', 'muki', 'Muki']","['kop', 'tas', 'drinkglas', 'bokaal', 'beker op voet', 'bak', 'beker', 'mok']","['कप', 'प्याला', 'गिलास']","['tazza', 'coppa', 'bicchiere', 'boccale', 'mug', 'gotto']",cup
['rideau'],"['Vorhang', 'Gardine', 'Fensterdekoration']","['занавеска', 'што́ра', 'шторы', 'штора', 'занаве́ска', 'портье́ра', 'гарди́на']","['curtain', 'drapery', 'drape', 'mantle', 'pall', 'altar cloth']","['窗帘', '窗簾', '帘子', '簾', '簾子']","['cortina', 'cortinaje', 'cortinas']",['カーテン'],['커튼'],"['eesriie', 'kardin', 'Kardin']","['verho', 'verhot']","['gordijn', 'voorhangsel', 'lijkkleed', 'doek']","['परदा', 'पर्दा']","['tenda', 'drappo', 'drappeggio', 'tappezzeria', 'tendina', 'tendaggio', 'panneggiamento', 'cortina', 'velario']",curtain
"['amortisseur', 'coussin']","['Stoßdämpfer', 'Schlag']","['амортизатор', 'шок']","['shock absorber', 'shock', 'cushion']","['阻尼器', '電休克', '觸電', '电休克', '触电']",['amortiguador'],['ショックアブソーバー'],['완충기'],['amortisaator'],"['iskunvaimennin', 'sähköisku', 'sähköshokki', 'pehmike']","['schokbreker', 'schokdemper', 'schok', 'kussen']",['प्रघात अवशोषक'],"['ammortizzatore', 'scossa']",cushion
"['chien', 'Canis lupus familiaris', 'canis familiaris', 'toit']","['Hund', 'Wauwau', 'Köter', 'Töle', 'Canis lupus familiaris', 'Haushund', 'Dach']","['собака', 'фруфру', 'Canis lupus familiaris', 'крыша']","['dog', 'Canis familiaris', 'domestic dog', 'Canis lupus familiaris', 'roof']","['犬', '狗', '屋顶']","['perra', 'can', 'canino', 'perro', 'Canis lupus familiaris', 'Canis familiaris', 'perros', 'canis familiaris', 'perro doméstico', 'techumbre', 'techo', 'cubierta', 'tejado']","['犬', 'イヌ', 'イエイヌ', 'Canis lupus familiaris', '屋根']","['개', 'Canis lupus familiaris', '지붕']","['koer', 'Canis lupus familiaris', 'katus']","['koira', 'Canis lupus familiaris', 'Canis familiaris', 'ulkokatto', 'katto']","['hond', 'Canis lupus familiaris', 'joekel', 'dak']","['कुत्ता', 'Canis lupus familiaris', 'छत']","['cane', 'Canis lupus familiaris', 'Canis familiaris', 'tetto', 'copertura']",dog
"['rebord', 'fenêtre', 'rebord de fenêtre', 'encadrement de porte', 'porte', 'portière', 'huis', 'littérature']","['Fenster', 'Fensterbank', 'Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe']","['иллюминатор', 'люк', 'окно', 'витрина', 'две́ри', 'дверь', 'ворота']","['sill', 'window ledge', 'window', 'window sill', 'ledge-sill', 'door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe', 'gate', 'literature', 'lit']","['窗仔門', '窗戶', '窗户', '窗仔门', '窗', '戶', '門', '门', '门儿', '門兒', '門扉', '闸门']","['ventana', 'puerta', 'marco de puerta', 'seguro', 'verja', 'barrera', 'portón', 'literatura']","['窓', '門', 'ドア', '扉', '戸', '戸口']","['문', '창', '창문', '관문', '대문']","['aken', 'uks', 'värav']","['ikkuna', 'akkuna', 'ovi', 'portti', 'kirjallisuus']","['raam', 'venstertablet', 'venster', 'glasraam', 'vensterraam', 'licht', 'raampje', 'poort', 'portier', 'deur', 'hek', 'toegangshek', 'spoorboom', 'gate', 'overwegboom']","['खिड़की', 'द्वार', 'दरवाज़ा', 'दर', 'प्रवेश', 'दरवाजा']","['finestra', 'davanzale', 'bordo della finestra', 'davanzale della finestra', 'telaio della porta', 'porta', 'portiera', 'uscio', 'sportello', 'cancello', 'barriera', 'letteratura']",door
"['rebord', 'fenêtre', 'rebord de fenêtre', 'encadrement de porte', 'porte', 'portière', 'huis', 'littérature']","['Fenster', 'Fensterbank', 'Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe']","['иллюминатор', 'люк', 'окно', 'витрина', 'две́ри', 'дверь', 'ворота']","['sill', 'window ledge', 'window', 'window sill', 'ledge-sill', 'door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe', 'gate', 'literature', 'lit']","['窗仔門', '窗戶', '窗户', '窗仔门', '窗', '戶', '門', '门', '门儿', '門兒', '門扉', '闸门']","['ventana', 'puerta', 'marco de puerta', 'seguro', 'verja', 'barrera', 'portón', 'literatura']","['窓', '門', 'ドア', '扉', '戸', '戸口']","['문', '창', '창문', '관문', '대문']","['aken', 'uks', 'värav']","['ikkuna', 'akkuna', 'ovi', 'portti', 'kirjallisuus']","['raam', 'venstertablet', 'venster', 'glasraam', 'vensterraam', 'licht', 'raampje', 'poort', 'portier', 'deur', 'hek', 'toegangshek', 'spoorboom', 'gate', 'overwegboom']","['खिड़की', 'द्वार', 'दरवाज़ा', 'दर', 'प्रवेश', 'दरवाजा']","['finestra', 'davanzale', 'bordo della finestra', 'davanzale della finestra', 'telaio della porta', 'porta', 'portiera', 'uscio', 'sportello', 'cancello', 'barriera', 'letteratura']",drain
"['illustration', 'figure', 'image', 'reproduction', 'dessin']","['Abbildung', 'Zeichnung', 'Bild']","['рисунок', 'рису́нок', 'чертёж', 'схе́ма']","['picture', 'drawing', 'map', 'portraiture', 'image', 'design', 'illustration', 'figure', 'pattern']","['图画', '圖畫', '素描', '图片', '圖片', '绘图']","['ilustración', 'figura', 'retrato', 'dibujo', 'imagen', 'croquis', 'esquema']","['素描', 'デッサン', '図画', '絵']","['도화', '그림', '소묘']","['joonistus', 'joonistamine']","['piirros', 'piirustus']","['afbeelding', 'tekening', 'tekenkunst']","['रेखाचित्र', 'चित्र']","['disegno', 'figura', 'riproduzione', 'illustrazione']",drawer
"['fringue', 'vêtements', 'habit', 'vêtement', 'habillement', 'habits', 'fringues', 'tenue', 'robe', 'costard', 'complet-veston', 'costume', 'complet', 'ensemble', 'tailleur', 'atours']","['Bekleidung', 'Kleider', 'Gewandung', 'Kleidungsstück', 'Kleidung', 'Kleid', 'Anzug']","['одежда', 'предмет одежды', 'костю́м', 'одея́ние', 'платье', 'пла́тье', 'костюм', 'классический костюм', 'Классический костюм', 'наряд']","['clothes', 'thing', 'things', 'garments', 'garment', 'apparel', 'raiment', 'clothing', 'wearable', 'article of clothing', 'wear', 'habiliment', 'vesture', 'dress', 'frock', 'maxi dress', 'suit', 'suit of clothes', 'attire', 'garb', 'wearing apparel']","['衣服', '服装', '连衣裙', '连身裙', '連身裙', '連衣裙', '女服', '著裝', '着装', '服裝', '女裙衫', '西服', '西裝', '套装', '套裝', '西装', '打扮', '衣着', '穿衣', '服饰', '衣裳']","['ropa', 'prenda', 'vestuario', 'indumentaria', 'traje', 'vestimenta', 'atavío', 'vestido', 'habiliment', 'terno', 'tacuche', 'flux', 'conjunto', 'veste', 'atuendo']","['衣類', '被服', '服', 'ワンピース', 'ドレス', '洋服一揃い', 'スーツ', '洋服', '背広', '衣装']","['옷', '드레스', '의복', '원피스', '양복', '洋服', '슈트', '정장', '복장']","['riietus', 'Riietus', 'kleit', 'Kleit', 'Ülikond', 'kostüüm']","['vaatetus', 'vaatteet', 'vaatekappale', 'vaate', 'vaatetavara', 'asu', 'puku', 'leninki', 'mekko', 'kokopuku', 'vaatekerta', 'vaateparsi']","['kledij', 'kledingstuk', 'kleren', 'kleding', 'goed', 'japon', 'gewaad', 'jurk', 'kleed', 'pak', 'kostuum', 'zaak', 'kleur', 'als de kat van huis is, dansen de muizen op tafel', 'gelegenheidskleding', 'uitdossing', 'uitmonstering', 'dos', 'dracht']","['परिधान', 'dress of japan', 'पोशाक', 'सूट']","['vestiti', 'vestiario', 'abbigliamento', 'indumento', 'vestito', 'abito', 'vestire', 'abiti', 'veste', 'abito da donna', 'toilette', 'abito completo da uomo', 'completo']",dress
"['goutte de pluie', 'goutte', 'cloche']","['Regentropfen', 'Tropfen', 'Glocke']",['капля'],"['drop', 'raindrop', 'drib', 'driblet', 'bell']","['水滴', '点滴', '钟']","['gota', 'gota de lluvia', 'gota de agua', 'lágrima', 'campana']","['滴', '鈴']",['방울'],"['tilk', 'Tilk']","['tippa', 'pisara', 'tilkka', 'kello', 'kulkunen']","['druppel', 'regendruppel', 'val', 'afgrond', 'vallen', 'drup', 'parel', 'drop', 'bel', 'klok', 'schel']",['बूंद'],"['goccia di pioggia', 'goccia', 'gocciola', 'lagrima', 'gocciolo', 'lacrima', 'goccio', 'campana', 'soneria']",drop
"['oreille', 'oreilles', 'trou']","['Ohren', 'Ohr', 'Loch']","['ухо', 'у́ши', 'у́хо', 'дыра', 'Отверстие', 'дыра́']","['ear', 'ears', 'hole']","['耳', '耳朵', '孔洞', '小孔', '开口']","['oído', 'orejas', 'oreja', 'agujero', 'hoyo', 'hueco', 'cavidad', 'orificio']","['耳', '孔', '穴']",['귀'],"['kõrv', 'auk', 'Auk']","['korva', 'aukko', 'reikä']","['oor', 'oren', 'gehoororgaan', 'holte', 'opening', 'gat', 'gaatje']",['कान'],"['orecchio', 'oreia', 'orecchie', 'orecchia', 'buco', 'apertura', 'foro', 'pertugio', 'bucatura', 'ostio', 'orifizio']",ear
"['œuf de poule', 'œuf', 'droit subjectif', 'droits et libertés', 'droit', 'oeuf']","['Hühnerei', 'Ei', 'Recht', 'Rechte']","['куриное яйцо', 'яйцо', 'субъективное право', 'права', 'пра́во']","[""hen's egg"", ""chicken's egg"", 'chicken egg', 'egg', 'eggs', 'Eggs as food', 'insect egg', 'right', 'rights']","['蛋', '雞蛋', '蛋类', '卵', '鸡蛋', '权利', '權利']","['huevo de gallina', 'huevo', 'derecho', 'derecho subjetivo', 'derechos', 'óvulo']","['鶏卵', '卵', '権利']","['알', '달걀', '권리']","['muna', 'õigused']","['muna', 'kananmuna', 'munat', 'laki', 'oikeus', 'oikeudet']","['ei', 'kippenei', 'recht', 'rechten']","['अण्डा', 'अधिकार', 'अंडा']","['uovo', 'uovo di gallina', 'diritto', 'ragione', 'diritti', 'ovo']",egg
"['moteur électrique', 'machine électrique', 'moteur', 'Motor']","['Elektromotor', 'Motor', 'Triebwerk', 'Antrieb']","['электрический двигатель', 'электромото́р', 'электродви́гатель', 'электри́ческий мото́р', 'мотор', 'двигатель', 'дви́гатель', 'мото́р', 'Motor']","['electric motor', 'motor', 'engine']","['电动机', '電動機', '电摩托', '马达', '馬達', '發動機', '发动机', '引擎', '摩托', 'Motor']","['motor eléctrico', 'electromotor', 'motor', 'locomotora', 'motor térmico', 'máquina']","['電動機', 'モーター', 'エンジン', '原動機', '機関', '機械', '発動機', 'Motor']","['모터', '전동기', '엔진', '기관', 'Motor']","['elektrimootor', 'mootor', 'Motor']","['sähkömoottori', 'moottori', 'Motor']","['elektische motor', 'elektromotor', 'motor', 'aandrijving', 'locomotief']","['विद्युत मोटर', 'इंजन', 'मोटर', 'Motor']","['motore elettrico', 'elettromotore', 'motore', 'Motor']",engine
