fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['véhicule ferroviaire', 'wagon', 'automotrice', 'autorail', 'automotrice tractrice', 'véhicule ferroviaire remorqué', 'véhicule automoteur', 'voiture', 'carrosse', 'équipage', 'voiture à cheval']","['Waggon', 'Eisenbahnwagen', 'Kabine', 'Triebwagen', 'Verbrennungstriebwagen', 'Equipage', 'Kutsche', 'Wagen']","['железнодорожное транспортное средство', 'ваго́н', 'автомотриса', 'каби́на', 'вагон', 'карета', 'теле́га', 'каре́та', 'экипа́ж', 'пово́зка']","['railroad car', 'railway carriage', 'carriage', 'car', 'railcar', 'railway car', 'motor coach', 'rig', 'equipage']","['吊艙', '吊舱', '鐵路車輛', '動力分散式', '火車車廂', '火车车厢', '轨道巴士', '车卡', '铁路车辆', '車卡', '有轨车', '自动道车', '马车', '馬車', '車廂', '四轮马车']","['vagón', 'vehículo ferroviario', 'Automotor', 'automotor', 'material remolcado', 'vagón de ferrocarril', 'Coche automotor', 'coche', 'tren', 'carruaje', 'carroza', 'carruaje de lujo', 'coche de caballos']","['気動車', '鉄道車輛', '自走客車', '馬車', 'キャリッジ']","['철도 차량', '동차', '궤도차', '마차']","['raudteesõiduk', 'mootorvagun', 'vagun', 'Vagun', 'Mootorvagun', 'tõld', 'Tõld']","['rautatieajoneuvo', 'moottorivaunu', 'junanvaunu', 'rautatievaunu', 'Moottorivaunu', 'vaunu', 'junavaunu', 'hissikori', 'kiskoauto', 'raidevaunu', 'ekipaasi', 'Valjakkovaunu', 'kärryt', 'valjakkovaunu', 'vaunut', 'rattaat']","['wagon', 'spoorwagen', 'spoorvoertuig', 'rijtuig', 'motorrijtuig', 'railvoertuig', 'motorwagen', 'spoorrijtuig', 'treinwagon', 'koets', 'break', 'brik', 'janplezier']",['गाड़ी'],"['veicolo su rotaia', 'vagone', 'automotrice', 'carrozza', 'cabina', 'bisarca', 'carro merci']",carriage
"['minou', 'chat', 'chat domestique']","['Hauskatze', 'Katze', 'Mietzekatze', 'Mietze', 'Stubentiger']","['кошка', 'кот']","['pussy', 'domestic cat', 'kitty-cat', 'cat', 'pussycat', 'kitty', 'puss', 'true cat', 'house cat']","['貓', '猫', '家貓']","['gato', 'gata', 'gato doméstico', 'Felis silvestris catus', 'felis silvestris catus']","['猫', 'ネコ', 'Felis silvestris catus']","['고양이', 'Felis silvestris catus']",['kass'],"['mirri', 'kissa', 'kesykissa', 'kisu', 'katti', 'kissaeläin']","['kat', 'huiskat']","['बिल्ली', 'Felis silvestris catus']","['micio', 'gatto', 'gatto domestico', 'micino', 'Felis silvestris catus']",cat
"['chaîne', 'chaine', 'enchaînement']","['Kette', 'Aneinanderreihung', 'Verkettung', 'Konkatenation']","['цепь', 'цепо́чка', 'ланцу́г', 'конкатена́ция', 'сцепле́ние']","['chain', 'concatenation', 'Concatenation']","['鏈', '鏈條', '链条', '链子', '鎖鏈', '鏈子', '锁链', '链', '连锁', '連結', '相连', '相連', '連鎖', '连结']","['cadena', 'encadenamiento', 'concomitancia', 'concatenación']","['鎖', 'チェーン', '連結']","['사슬', '체인']","['kett', 'Kett']","['ketju', 'vitja', 'kettinki', 'sarja']","['ketting', 'keten', 'aaneenrijging', 'schakelketting', 'aaneenschakeling']","['श्रृंखला', 'ज़ंजीर', 'सिलसिला']",['catena'],chain
['fromage'],['Käse'],"['сыр', 'творо́г', 'тво́рог']","['cheese', 'YAMSHD']","['干酪', '奶酪', '乳酪', '芝士', '乾酪', '起司', '吉士', '酪', '起士']",['queso'],"['チーズ', '酪', '乾酪']","['건락', '치즈']","['juust', 'sõir']",['juusto'],['kaas'],"['चीज़', 'पनीर']","['formaggio', 'cacio']",cheese
"['coffre', 'malle']","['Truhe', 'Koffer']","['сундук', 'я́щик', 'Сундук', 'сунду́к']",['chest'],"['箱', '箱子']","['baúl', 'arcón', 'arca', 'cofre']",['櫃'],"['궤', '불교 용어 목록', '불교 용어 목록/구']","['Kirst', 'kirst']","['Arkku', 'kirstu']",['kist'],"['संदूक़', 'सन्दूक़']","['baule', 'cassapanca', 'cassa', 'cofano']",chest
"['menton', 'mandibule', 'bajou', 'mâchoire', 'mandibule humaine', 'mâchoire inférieure', 'joue', 'bajoue']","['Kinn', 'Unterkiefer', 'Backe', 'menschlicher Unterkiefer', 'Unterkieferknochen', 'Wange', 'Kiefer']","['подбородок', 'челюстная кость', 'челюсть', 'Нижняя челюсть', 'че́люстная кость', 'че́люсть', 'нижняя челюсть', 'нижняя че́люсть']","['chin', 'mentum', 'mandibula', 'dentary bone', 'inferior maxillary bone', 'jawbone', 'submaxilla', 'mandible', 'jowl', 'lower jawbone', 'mandibular bone', 'lower jaw', 'jaw']","['颔', '下巴頦', '下巴颏', '下巴', '頷', '颏', '下颚', '下颌', '下颌骨', '上顎', '下頜', '下頜骨', '颌', '口部', '颚', '顎']","['barbilla', 'mentón', 'pera', 'barba', 'mandíbula', 'quijada', 'mandíbula inferior', 'submaxilla', 'mandíbulas']","['顎', 'おとがい', '下顎骨']","['턱', '아래턱', '아래턱뼈', 'mandibles']","['lõug', 'Lõug', 'alalõualuu', 'Alalõualuu']","['leuka', 'leukakyhmy', 'mentum', 'leukaluu', 'alaleuanluu', 'alaleuka', 'leukapieli', 'alaleukaluu', 'submaxilla', 'leuat', 'leukaperä']","['kin', 'kinnebak', 'mandibula', 'onderkaak', 'wang', 'kaaksbeen', 'kaak', 'kakement']","['ठोड़ी', 'ठुड्डी', 'चिबुक', 'जबड़ा']","['mento', 'bazza', 'mascella', 'mandibola', 'guancia', 'mascellare inferiore', 'fauci', 'mascelle', 'ganascia']",chin
['église'],"['Kirche', 'Kirchengebäude']","['церковь', 'це́рковь', 'костёл', 'христианский храм', 'це́рква', 'ки́рха']","['church', 'church building']","['教會', '教会', '教堂', '礼拜堂']",['iglesia'],"['教会', '教会堂', '聖堂']","['교회', '성당', '교회당', '례배당', '예배당']",['kirik'],"['kirkko', 'kirkkorakennus']","['kerk', 'kerkgebouw', 'godshuis']","['चर्च', 'कलीसा', 'गिरजाघर', 'गिरजा', 'कलीसिया', 'गिर्जा', 'गिर्जाघर']",['chiesa'],church
"['cercle', 'rond']",['Kreis'],"['окружность', 'окру́жность', 'круг']",['circle'],"['圈子', '圆', '圓', '圆圈', '圓圈', '圓形', '圆形', '椭圆形']","['círculo', 'circunferencia']","['円', '丸']","['원', '동그라미']","['ringjoon', 'ring']",['ympyrä'],"['kring', 'cirkel']","['वृत्त', 'चक्र']","['cerchio', 'circonferenza', 'circolo']",circle
"['cloche', 'horloge', 'pendule', 'bracelet-montre', 'montre', 'montre-bracelet']","['Glocke', 'Uhr', 'Armbanduhr', 'Taschenuhr oder Armbanduhr']","['колокол', 'часы', 'часы́', 'наручные часы', 'наручные или карманные часы', 'Переносные часы', 'нару́чные часы́']","['bell', 'clock', 'watch', 'wrist watch', 'wristwatch', 'ticker']","['鐘', '鐘錶', '时钟', '钟', '時鐘', '钟表', '錶', '手錶', '手表', '表', '怀表']","['campana', 'reloj', 'reloj de pulsera', 'peluco', 'reloj pulsera']","['鐘', '時計', '腕時計', '懐中時計', 'リストウォッチ', 'ウオッチ', '鈴']","['종', '시계', '시간팔찌', '휴대용 시계', '손목 시계', '워치']","['kell', 'käekell']","['kello', 'rannekello', 'taskukello', 'kulkunen']","['klok', 'uurwerk', 'horloge', 'teller', 'klokken', 'kilometerteller', 'polshorloge', 'klokje', 'bel', 'schel']","['घंटी', 'घड़ी', 'घडी', 'वॉच']","['campana', 'orologio', 'oriolo', 'orologio da polso', 'orologio da tasca', 'cipolla', 'soneria']",clock
['nuage'],"['Wolke', 'Gewölk']","['облако', 'облака', 'о́блако', 'ту́ча']",['cloud'],"['雲', '云']","['nube', 'nubes']",['雲'],['구름'],"['pilv', 'Pilv']",['pilvi'],['wolk'],"['अभ्र', 'बादल', 'मेघ']","['nube', 'nuvola', 'nembo']",cloud
"['costard', 'complet-veston', 'costume', 'complet', 'ensemble', 'tailleur', 'tenue', 'veste', 'paletot', 'pardessus', 'manteau']","['Anzug', 'Jacke', 'Mantel']","['костюм', 'классический костюм', 'костю́м', 'Классический костюм', 'жаке́т', 'куртка', 'ку́ртка', 'пиджа́к', 'пальто', 'пальто́']","['suit', 'suit of clothes', 'jacket', 'coat']","['西服', '西裝', '套装', '套裝', '西装', '夾克', '上衣', '夹克', '短上衣', '外衣', '大衣', '外套']","['traje', 'terno', 'tacuche', 'flux', 'vestido', 'conjunto', 'casaca', 'saco', 'abrigo', 'chaqueta', 'chamarra', 'cazadora', 'chumpa', 'jacket', 'campera', 'chompa']","['洋服一揃い', 'スーツ', '洋服', '背広', 'コート', 'ジャケット', '外套']","['양복', '洋服', '슈트', '정장', '재킷', '코트', '외투']","['Ülikond', 'kostüüm', 'jakk', 'mantel']","['takki', 'puku', 'kokopuku', 'vaatekerta', 'pusakka', 'pikkutakki']","['pak', 'kostuum', 'zaak', 'kleur', 'jas', 'jack', 'mantel', 'overjas']","['सूट', 'जैकेट', 'कोट']","['vestito', 'abito', 'abito completo da uomo', 'completo', 'cappotto', 'mantello', 'giacca', 'casacca', 'giacchetta', 'giubba', 'soprabito', 'paltò', 'paletot']",coat
"['arrestation', 'saisie', 'capture']","['Festnahme', 'Fang', 'Beschlagnahme', 'Erfassung', 'Gefangennahme']","['заключение под стражу', 'задержа́ние', 'аре́ст', 'Арест личности', 'захва́т', 'пои́мка', 'плене́ние', 'взя́тие', 'взя́тие си́лой']","['taking into custody', 'arrest', 'collar', 'catch', 'apprehension', 'pinch', 'capture', 'seizure']","['逮捕', '捕捉', '捕获', '夺取', '占领', '沒收', '佔領', '奪取', '捕獲', '占用', '没收', '佔用']","['arresto', 'detención', 'apropiación', 'captura', 'apresamiento', 'prendimiento']","['捕捉', '逮捕', '捕獲', '奪取']","['체포', '생포']",['Vahistamine'],"['pidätys', 'pidättäminen', 'kiinniotto', 'vangitseminen', 'saada kiinni', 'sieppaus', 'vapaudenriisto']","['aanhouding', 'grijpen', 'vastgrijpen', 'arrestatie', 'arrest', 'stilstand']",['गिरफ़्तारी'],"['arresto', 'fermo', 'cattura', 'sequestro']",collar
['peigne'],['Kamm'],['расчёска'],['comb'],"['梳篦', '头梳', '梳棉机', '篦', '梳子']",['peine'],['櫛'],['빗'],['kamm'],['kampa'],"['kam', 'schilderskam']",['कंघा'],['pettine'],comb
"['vache', 'bétail', 'bovins', 'Bos taurus', 'bos taurus', 'Bos primigenius taurus', 'cheptel sur pied', ""animal d'élevage"", 'cheptel vif', 'cheptel']","['Hausrind', 'Rind', 'Rindvieh', 'Kühe', 'Rinder', 'Bos taurus', 'Viehbestand', 'Vieh', 'Hoftier', 'Nutztier', 'Nutztiere', 'Nutzvieh']","['скот', 'Bos taurus', 'скоти́на', 'бык', 'кру́пный рога́тый скот', 'домашний бык', 'коро́ва', 'домашний скот', 'поголо́вье скота́', 'сельскохозяйственные животные', 'поголо́вье']","['cow', 'cattle', 'kine', 'oxen', 'Bos taurus', 'cows', 'livestock', 'farm animal', 'stock']","['牛', '家牛', '家畜', '牲畜']","['ganado bovino', 'vaca', 'Bos taurus', 'ganado', 'Bos primigenius taurus', 'toro', 'Bos Taurus', 'ganado vacuno', 'bovino', 'vacas', 'bueyes', 'bovinos', 'vacuno', 'animal del campo']","['牛', 'ウシ', '畜牛', 'Bos primigenius taurus', '家畜']","['소', 'Bos primigenius taurus', '가축']","['veised', 'veis', 'kariloomad', 'põllumajandusloomad', 'kari', 'põllumajandusloom', 'elusloom']","['karja', 'Bos taurus', 'nauta', 'nautakarja', 'kotieläin']","['rundvee', 'rund', 'runderen', 'Bos taurus', 'beesten', 'vee', 'Bos primigenius taurus', 'levende have', 'landbouwhuisdier', 'veestapel', 'stal']","['गाय', 'Bos primigenius taurus', 'पशुधन']","['mucca', 'bestiame bovino', 'vacca', 'bestiame', 'Bos taurus', 'Bos taurus taurus', 'bovini', 'bue', 'Bos primigenius taurus', 'animale di fattoria', 'armento']",cow
"['tasse', 'verre', 'coupe']","['Tasse', 'Trinkglas', 'Trinkschale', 'Pokal']","['Стеклянный стакан', 'чашка']","['cup', 'standing cup', 'cup with stem', 'drinking glass']","['杯子', '玻璃容器', '饮料玻璃', '杯']","['taza', 'copa', 'vaso', 'taza de pié']","['カップ', 'コップ', 'グラス']","['컵', '잔', '유리잔']","['Klaas', 'Tass', 'tass', 'klaas']","['kuppi', 'juomalasi', 'juomapikari', 'Juomalasi']","['kop', 'tas', 'drinkglas', 'bokaal', 'beker op voet', 'bak', 'beker']","['कप', 'प्याला', 'गिलास']","['tazza', 'coppa', 'bicchiere']",cup
"['voile', 'voilette', 'couvre-chef', 'rideau']","['Schleier', 'Kopfbedeckung', 'Vorhang', 'Gardine', 'Fensterdekoration']","['чадра', 'плато́к', 'косы́нка', 'головно́й убо́р', 'вуаль', 'заве́са', 'покрыва́ло', 'занавеска', 'што́ра', 'шторы', 'штора', 'занаве́ска', 'портье́ра', 'гарди́на']","['head covering', 'veil', 'hat veil', 'curtain', 'drapery', 'drape', 'mantle', 'pall', 'altar cloth']","['頭巾', '面纱', '面紗', '头巾', '面罩', '窗帘', '窗簾', '帘子', '簾', '簾子']","['velo', 'cortina', 'cortinaje', 'cortinas']","['ベール', '頭巾', 'ヘッドギア', 'カーテン']","['쓸 것', '베일', '헤드기어', '두건', '커튼']","['Loor', 'eesriie', 'kardin', 'Kardin']","['verho', 'huntu', 'päähine', 'harso', 'verhot']","['sluier', 'gordijn', 'voorhangsel', 'lijkkleed', 'doek']","['परदा', 'पर्दा']","['velo', 'veletta', 'copricapo', 'tenda', 'drappo', 'drappeggio', 'tappezzeria', 'tendina', 'tendaggio', 'panneggiamento', 'cortina', 'velario']",curtain
"['amortisseur', 'coussin']","['Stoßdämpfer', 'Schlag']","['амортизатор', 'шок']","['shock absorber', 'shock', 'cushion']","['阻尼器', '電休克', '觸電', '电休克', '触电']",['amortiguador'],['ショックアブソーバー'],['완충기'],['amortisaator'],"['iskunvaimennin', 'sähköisku', 'sähköshokki', 'pehmike']","['schokbreker', 'schokdemper', 'schok', 'kussen']",['प्रघात अवशोषक'],"['ammortizzatore', 'scossa']",cushion
"['chien', 'Canis lupus familiaris', 'canis familiaris']","['Hund', 'Wauwau', 'Köter', 'Töle', 'Canis lupus familiaris', 'Haushund']","['собака', 'фруфру', 'Canis lupus familiaris']","['dog', 'Canis familiaris', 'domestic dog', 'Canis lupus familiaris']","['犬', '狗']","['perra', 'can', 'canino', 'perro', 'Canis lupus familiaris', 'Canis familiaris', 'perros', 'canis familiaris', 'perro doméstico']","['犬', 'イヌ', 'イエイヌ', 'Canis lupus familiaris']","['개', 'Canis lupus familiaris']","['koer', 'Canis lupus familiaris']","['koira', 'Canis lupus familiaris', 'Canis familiaris']","['hond', 'Canis lupus familiaris', 'joekel']","['कुत्ता', 'Canis lupus familiaris']","['cane', 'Canis lupus familiaris', 'Canis familiaris']",dog
"['encadrement de porte', 'porte', 'portière', 'huis']","['Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe']","['две́ри', 'дверь']","['door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe']","['戶', '門', '门', '门儿', '門兒', '門扉']","['puerta', 'marco de puerta', 'seguro']","['門', 'ドア', '扉', '戸', '戸口']",['문'],['uks'],['ovi'],"['poort', 'portier', 'deur']","['द्वार', 'दरवाज़ा', 'दर', 'प्रवेश', 'दरवाजा']","['telaio della porta', 'porta', 'portiera', 'uscio', 'sportello']",door
"['encadrement de porte', 'porte', 'portière', 'huis']","['Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe']","['две́ри', 'дверь']","['door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe']","['戶', '門', '门', '门儿', '門兒', '門扉']","['puerta', 'marco de puerta', 'seguro']","['門', 'ドア', '扉', '戸', '戸口']",['문'],['uks'],['ovi'],"['poort', 'portier', 'deur']","['द्वार', 'दरवाज़ा', 'दर', 'प्रवेश', 'दरवाजा']","['telaio della porta', 'porta', 'portiera', 'uscio', 'sportello']",drain
"['illustration', 'figure', 'image', 'reproduction', 'dessin', 'icône']","['Abbildung', 'Zeichnung', 'Bild', 'Abbild']","['рисунок', 'рису́нок', 'чертёж', 'схе́ма', 'изображение']","['picture', 'drawing', 'map', 'portraiture', 'image', 'design', 'illustration', 'figure', 'pattern', 'ikon', 'icon']","['图画', '圖畫', '素描', '图片', '圖片', '绘图', '图像']","['ilustración', 'figura', 'retrato', 'dibujo', 'imagen', 'croquis', 'esquema', 'foto', 'fotografía']","['素描', 'デッサン', '図画', '絵', '画像', '静止画']","['도화', '그림', '소묘', '영상', '모습']","['joonistus', 'joonistamine', 'pilt']","['piirros', 'piirustus', 'kuva']","['afbeelding', 'tekening', 'tekenkunst', 'prent', 'illustratie', 'figuur', 'portret', 'plaatje']","['रेखाचित्र', 'चित्र', 'प्रतिबिम्ब']","['disegno', 'figura', 'riproduzione', 'illustrazione', 'immagine']",drawer
"['fringue', 'vêtements', 'habit', 'vêtement', 'habillement', 'habits', 'fringues', 'tenue']","['Bekleidung', 'Kleider', 'Gewandung', 'Kleidungsstück', 'Kleidung']","['одежда', 'предмет одежды', 'костю́м', 'одея́ние']","['clothes', 'thing', 'things', 'garments', 'garment', 'apparel', 'raiment', 'clothing', 'wearable', 'article of clothing', 'wear', 'habiliment', 'vesture', 'dress', 'wearing apparel']","['衣服', '服装', '服饰', '衣裳']","['ropa', 'prenda', 'vestuario', 'indumentaria', 'traje', 'vestimenta', 'atavío', 'vestido', 'habiliment']","['衣類', '被服']",['옷'],"['riietus', 'Riietus']","['vaatetus', 'vaatteet', 'vaatekappale', 'vaate', 'vaatetavara', 'asu', 'puku', 'vaateparsi']","['kledij', 'kledingstuk', 'kleren', 'kleding', 'goed']",['परिधान'],"['vestiti', 'vestiario', 'abbigliamento', 'indumento', 'vestito', 'abito', 'vestire', 'abiti', 'veste']",dress
"['goutte de pluie', 'goutte']","['Regentropfen', 'Tropfen']",['капля'],"['drop', 'raindrop', 'drib', 'driblet']","['水滴', '点滴']","['gota', 'gota de lluvia', 'gota de agua', 'lágrima']",['滴'],['방울'],"['tilk', 'Tilk']","['tippa', 'pisara', 'tilkka']","['druppel', 'regendruppel', 'val', 'afgrond', 'vallen', 'drup', 'parel', 'drop']",['बूंद'],"['goccia di pioggia', 'goccia', 'gocciola', 'lagrima', 'gocciolo', 'lacrima', 'goccio']",drop
"['oreille', 'oreilles']","['Ohren', 'Ohr']","['ухо', 'у́ши', 'у́хо']","['ear', 'ears']","['耳', '耳朵']","['oído', 'orejas', 'oreja']",['耳'],['귀'],['kõrv'],['korva'],"['oor', 'oren', 'gehoororgaan']",['कान'],"['orecchio', 'oreia', 'orecchie', 'orecchia']",ear
"['moteur', 'Motor']","['Motor', 'Triebwerk', 'Antrieb']","['мотор', 'двигатель', 'дви́гатель', 'мото́р', 'Motor']","['motor', 'engine']","['马达', '馬達', '發動機', '发动机', '引擎', '摩托', '电动机', '電動機', 'Motor']","['motor', 'locomotora', 'motor térmico', 'máquina']","['モーター', 'エンジン', '原動機', '機関', '機械', '発動機', 'Motor']","['모터', '엔진', '기관', 'Motor']","['mootor', 'Motor']","['moottori', 'Motor']","['motor', 'aandrijving', 'locomotief', 'elektromotor']","['इंजन', 'मोटर', 'Motor']","['motore', 'Motor']",engine
"['yeux', ""globe de l'oeil"", 'œil', 'globe oculaire']","['Augapfel', 'Auge', 'Augen']","['глаз', 'глазное яблоко', 'око']","['eye', 'eyes', 'eyeball', 'eye ball', 'optic', 'oculus']","['眼睛', '眼', '目', '睛球', '睛']","['ojos', 'ojo', 'globo ocular', 'oculus']","['目', '眼球', '眼']",['눈'],"['silm', 'silmamuna']","['silmämuna', 'silmä', 'näkö-', 'näkö']","['oogbol', 'ogen', 'oogappel', 'oog', 'kijker', 'kijkers']","['आँख', 'आंख']","['bulbo oculare', 'occhio', 'occhi']",eye
"['face', 'figure', 'visage']","['Visage', 'Angesicht', 'Antlitz', 'Gesicht']","['лицо', 'обли́чье', 'лик', 'лицо́', 'физионо́мия']","['face', 'human face']","['臉', '脸', '面', '面孔', '人类的脸', '颜']","['rostro', 'cara', 'jeta', 'faz', 'rostro humano']","['顔', '面']",['얼굴'],"['nägu', 'Nägu']","['naama', 'kasvot', 'pärstä']","['tronie', 'smoel', 'aangezicht', 'gelaat', 'gezicht', 'snoet', 'fieselefacie', 'bakkes', 'porem', 'snufferd', 'ponem', 'facie', 'snuit', 'smoelwerk', 'fieselemie', 'aanschijn', 'toetje', 'postzegel', 'toet']","['चेहरा', 'मुखड़ा', 'मुख']","['viso', 'faccia', 'volto']",face
"['ferme', 'exploitation agricole', 'domaine', 'domaine rural', 'propriété foncière', 'terrain', 'terre']","['Bauernhof', 'Farm', 'Landgut', 'Länder', 'Gutshof', 'Krongut', 'Grundeigentum', 'Land']","['ферма', 'хозя́йство', 'фе́рма', 'земля́', 'имение', 'Домен', 'домен', 'поместье']","['farm', 'estate', 'landed estate', 'land', 'acres', 'demesne', 'landed property']","['农场', '農場', '不动产', '庄园', '领主自留地', '不在地主所有權']","['granja', 'fundo', 'explotación agrícola', 'finca', 'caserío', 'cortijo', 'heredad', 'estancia', 'hacienda', 'masía', 'dominio', 'propiedad de la tierra', 'tierra', 'terreno']","['農場', '不在地主所有権', '土地', '不動産', '領域']","['농장', '땅', '토지']","['talu', 'farm', 'maa', 'domeen', 'Domeen']","['maatila', 'tila', 'farmi', 'valtion maa', 'kuninkaankartano', 'maa', 'maat', 'tilukset', 'kruununmaa', 'maaomaisuus']","['boerenbedrijf', 'boerderij', 'hoeve', 'hofstede', 'boerenhofstede', 'landbouwbedrijf', 'boerenhofstee', 'hofstee', 'landgoed', 'grondeigendom', 'domein', 'land', 'grond', 'zate', 'goed', 'eigendom', 'trek', 'bezit']","['फ़ार्म', 'खेत']","['fattoria', 'tenuta agricola', 'masseria', 'podere', 'allevamento', 'Demanio regio', 'dominio', 'proprietà fondiaria', 'tenuta', 'fondo', 'terra', 'campagna', 'latifondo', ""proprieta'-terriera"", 'possedimento']",farm
"['plumage', 'barbule', 'plume', 'plumée', 'pennage']","['Strahlen', 'Feder', 'Gefieder', 'Federschmuck', 'Federkleid', 'Vogelgefieder']","['перо', 'оперение', 'Оперение', 'опере́ние']","['plume', 'feathers', 'feather', 'plumage', 'barbule']","['羽毛', '鸟类羽毛', '羽', '换羽']","['pluma', 'plumaje', 'barbillas', 'bárbulas']","['羽根', '羽毛']","['깃', '깃털']","['sulg', 'sulestik', 'Sulestik']","['höyhenet', 'höyhen', 'höyhenpuku', 'höyhenpeite', 'sulka']","['pluim', 'veer', 'pluimage', 'gevederte', 'verenkleed', 'al gezien al gedaan', 'veder']","['पंख', 'पर']","['barbula', 'piumaggio', 'piuma', 'penna', 'piume']",feather
"[""doigt d'honneur"", 'doigt', 'dactyle', 'orteil']","['Stinkefinger', 'Digitus', 'Zeh', 'Finger', 'Fingerchen']","['фак', 'средний палец', 'палец', 'па́лец', 'перст', 'палец руки', 'палец кисти']","['the finger', 'dactyl', 'digit', 'finger']","['豎中指', '腳趾', '指', '手指', '脚趾', '手指腳趾', '指头', '指頭', '手指头', '手指頭']","['peineta', 'corte de manga', 'higa', 'dedo', 'dígito', 'dedos de la mano', 'dedo de la mano']","['ファックサイン', '指', '指趾']","['가운뎃손가락', '손가락', '손발가락', '발가락']","['Keskmise sõrme näitamine', 'sõrmed ja varbad', 'sõrm', 'näpp', 'sõrmed']","['sormi', 'keskisormi', 'Keskisormi', 'varvas', 'näppi']","['middelvinger', 'the finger', 'digit', 'Digit', 'vinger', 'teen', 'cijfer']","['उंगली', 'अंगुली', 'अंगुल', 'अंगुश्त', 'अंगुलि']","['gesto del dito medio alzato', 'gesto del dito medio', 'dito', 'digito', 'dito della mano', 'dita']",finger
['poisson'],"['Fisch', 'Fische', 'Speisefisch']","['рыбы', 'ры́ба', 'рыба']","['fish', 'food fish', 'fish as food']","['魚', '魚兒', '鱼', '鱼儿', '鱼类', '食用鱼', '食用鱼类']","['pescado', 'pez', 'Pisces', 'pisces', 'peces']","['魚類', '魚']","['물고기', '어류', '고기', '생선']",['kalad'],"['kala', 'ruokakala', 'Kala ruokana', 'kala ruokana']","['vissen', 'vis']","['मछली', 'मच्छी', 'मीन', 'माही', 'मत्स्य']",['pesce'],fish
"['drapeau', 'tarif', 'prix', 'billet', 'ticket', ""carte d'entrée"", 'place de spectacle']","['Flagge', 'Fahrpreis', 'Tarifsystem', 'Fahrgebühr', 'Eintrittskarte', 'Karte']","['знамя', 'вымпел', 'флаг', 'плата за проезд', 'пла́та за прое́зд', 'оплата стоимости проезда', 'цена́ биле́та', 'билет']","['flag', 'fare', 'transportation', 'ticket']","['旗', '旗帜', '旗幟', '旗子', '车费', '車費', '运费', '門票', '机票', '票', '车票', '券']","['bandera', 'pabellón', 'tarifa', 'pasaje', 'billete', 'entrada', 'ticket', 'boleto']","['旗', '運賃', '料金', '入場券']","['기', '비', '운임', '료금', '요금', '표', '입장권']","['lipp', 'pilet']","['lippu', 'hinta', 'tariffi', 'taksa', 'julkisen liikenteen maksu', 'ajomaksu', 'matkalipun hinta']","['vaan', 'vlag', 'veergeld', 'vervoersprijs', 'veerloon', 'tarief', 'plaatsbewijs', 'entreebiljet', 'toegangsbewijs', 'kaartje', 'ticket', 'entreekaart', 'kaart', 'entreebewijs', 'bekeuring', 'passagebiljet']","['ध्वज', 'किराया']","['bandiera', 'insegna', 'tariffa', 'prezzo', 'prezzo della corsa', 'biglietto', 'ingresso']",flag
"['vallée', 'val']","['Tal', 'Senke']","['долина', 'Долина', 'доли́на']","['valley', 'dale', 'vale']","['溪谷', '山谷', '谷地']","['dolina', 'valle', 'val']",['谷'],"['골짜기', '계곡']",['org'],['laakso'],"['dal', 'vallei']","['घाटी - पर्वतों या उत्थित भागों के बीच निचली ज़मीन वाला हिस्सा, लम्बाई में विस्तार वाला', 'घाटी', 'वादी']","['valle', 'vallata', 'conca']",floor
"['diptère', 'Diptera', 'mouche']","['Fliege', 'Zweiflügler']","['му́ха', 'двукрылые', 'двукры́лое']","['fly', 'Diptera']","['蝇', '蠅', '雙翅目', '双翅目', '苍蝇']","['mosca', 'mosco', 'Diptera']","['蠅', 'ハエ', 'ハエ目', '双翅目']",['파리목'],"['Kahetiivalised', 'kahetiivalised']","['kaksisiipiset', 'kaksisiipinen', 'kärpänen']","['vlieg', 'tweevleugeligen']","['डिप्टेरा', 'मक्खी']","['mosca', 'Ditteri', 'Diptera', 'Mosca']",fly
['pied'],"['Fuß', 'Pes']",['стопа'],"['human foot', 'foot', 'pes', 'Pes', 'Foot']","['腳', '脚', '脚部', '足']","['pie', 'pes', 'pata']","['ペス', '足']",['발'],['Labajalg'],"['jalkaterä', 'jalka']","['voet', 'voeten', 'poot', 'pootje']",['पैर'],['piede'],foot
['fourchette'],"['Gabel', 'Pommesgabel']",['вилка'],['fork'],"['叉子', '餐叉', '叉']",['tenedor'],['フォーク'],['포크'],"['kahvel', 'Kahvel']",['haarukka'],"['vork', 'splitsing']","['काँटा', 'कांटा']",['forchetta'],fork
