fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['mineur', 'frite', 'gosse', 'enfant', 'pomme frite', 'jeune', 'responsabilité pénale des mineurs', 'nourrisson', 'nourisson', 'bébé', 'enfant en bas âge', 'poupon', 'garçon', 'enfants', 'fils']","['Minderjährige', 'Kind', 'Jugendliche', 'minderjährigkeit', 'Minderjährigkeit', 'Baby', 'Säugling', 'Kleinkind', 'kleines Kind', 'Wickelkind', 'Kriechling', 'Jüngling', 'Knabe', 'Bub', 'Bursche', 'Junge', 'Kinder']","['несовершеннолетний', 'ребенок', 'ребёнок', 'младенец', 'дитя', 'малыш', 'крошка', 'малютка', 'младе́нец', 'дитя́', 'мальчик']","['fry', 'french fry', 'minor', 'chip', 'child', 'youngster', 'shaver', 'small fry', 'kid', 'nestling', 'tiddler', 'tike', 'tyke', 'nipper', 'baby', 'infaneto', 'infant', 'babe', 'boy', 'male child', 'children', 'son']","['兒童', '孩儿', '孩', '小孩子', '小孩', '小兒', '孩子', '孩兒', '儿童', '小儿', '未成年人', '婴儿', '嬰兒', '幼儿', '娃娃', '小娃娃', '婴幼儿', '宝宝', '男孩', '男子', '男孩子', '少年', '小孩儿', '儿子或女儿', '后代']","['niño', 'papa frita', 'niña', 'menor de edad', 'menor', 'joven', 'infancia', 'minoría de edad', 'jovenzuelo', 'mozalbete', 'chico', 'muchachuelo', 'chiqüelo', 'chiquillo', 'criatura', 'crío', 'chango', 'pececillo', 'cría', 'chaval', 'alevín', 'nene', 'tike', 'bebé', 'niño de pecho', 'niña de pecho', 'infante', 'guagua', 'lactante', 'neonato', 'rorro', 'bebe', 'jovencito', 'muchacho', 'niño varón', 'garzón', 'mozo', 'niños', 'ninzzo', 'hijo', 'hija']","['子', '子供', '未成年者', '赤ちゃん', '赤ん坊', '乳児', '幼児', '男の子', '少年']","['아이', '어린이', '미성년자', '아기', '유아', '소년']","['alaealine', 'laps', 'alaealisus', 'väikelaps', 'beebi', 'Imik', 'imik', 'poiss', 'lapsed']","['alaikäinen', 'lapsi', 'vekara', 'pikkumies', 'vintiö', 'napero', 'lapsukainen', 'kersa', 'pentu', 'tenava', 'ipana', 'muksu', 'pikkulapsi', 'pienokainen', 'vauva', 'imeväinen', 'vauvaikä', 'poika']","['patat', 'kind', 'friet', 'jongere', 'jongeling', 'minderjarige', 'ding', 'baby', 'zuigeling', 'kleintje', 'infant', 'kleine', 'bébé', 'kindje', 'joch', 'jong', 'knul', 'gozer', 'knaap', 'jongen', 'kinderen', 'loot', 'spruit', 'koter', 'zoonlief', 'zoon']","['नाबालिग', 'बच्चा', 'शिशु', 'लड़का']","['minore', 'fanciullo', 'giovane', 'fanciullino', 'bambino', 'moccioso', 'mimmo', 'pargolo', 'bimbo', 'figlio', 'ragazzo', 'marmocchio', 'neonato', 'bambino piccolo', 'bambina', 'bebè', 'piccino', 'fantolino', 'bebé', 'infante', 'piccolo', 'creatura', 'pupo', 'baby', 'lattante', 'poppante', 'figliuolo', 'figliolo', 'ragazzino', 'guaglione', 'maschietto', 'bambini', 'bambine', 'figlio piccolo', 'figlio maschio', 'maschio']",boy
"['psyché', 'esprit', 'noûs', 'Noûs', 'cerveau', 'tête', 'raison', 'intellect']","['Verstand', 'Nous', 'Psyche', 'Geist', 'Wahrnehmung', 'Vernunft', 'Intellekt', 'Haupt', 'Kopf']","['Нус', 'ра́зум', 'психика', 'ум', 'интеллект', 'разум', 'Разум', 'голова', 'глава́', 'башка́', 'голова́']","['head', 'brain', 'mind', 'nous', 'psyche', 'Nous', 'reason', 'wit', 'intellect', 'understanding', 'caput']","['头脑', '脑海', '头', '脑袋', '精神', '心智', '心靈', '智性', '心灵', '理智', '智力', '头部', '頭子', '頭部', '头子', '頭', '腦袋', '首', '頭腦']","['mente', 'psique', 'Nous', 'nous', 'cabeza', 'cerebro', 'razón', 'intelecto', 'entendimiento', 'inteligencia', 'marote', 'melón', 'testa', 'sesera', 'coco', 'sabiola', 'tarro', 'maceta', 'chola', 'punta']","['心', 'ヌース', '念頭', 'プシュケー', '知性', '理性', '頭', '頭部']","['누스', '프시케', '마음', '이성', '머리']","['nous', 'psüühika', 'Psüühika', 'Nous', 'vaim', 'Vaim', 'mõistus', 'Mõistus', 'pea']","['Nous', 'Psyyke', 'mieli', 'pää', 'psyyke', 'nous', 'järki', 'älli', 'Järki', 'ymmärrys', 'tolkku', 'lanttu', 'kallo']","['brein', 'verstand', 'psyche', 'Nous', 'geest', 'nous', 'denkvermogen', 'rede', 'geestvermogen', 'hersenen', 'hersens', 'kop', 'hoofd', 'baas', 'bazin', 'leider', 'op uw plaatsen, klaar, af!']","['मन', 'तर्क-वितर्क', 'प्रज्ञा', 'सिर', 'सर']","['testare', 'pensiero', 'cervello', 'Intelletto cosmico', 'psiche', 'nous', 'testa', 'psicologia', 'intelletto', 'ragione', 'raziocinio', 'capo', 'capoccia', 'zucca', 'chiorba', 'cranio']",brain
"['science économique', 'économie', 'économie politique', 'sciences économiques', 'Sciences économiques', 'système économique', 'régime économique']","['Ökonomie', 'Wirtschaftswissenschaft', 'Ökonomik', 'politische Ökonomie', 'Politische Ökonomie', 'Wirtschaftssystem', 'Wirtschaft']","['экономика', 'политическая экономия', 'эконо́мика', 'экономическая система', 'хозя́йство']","['economics', 'economic science', 'political economy', 'economy', 'economic system']","['经济学', '經濟學', '政治经济学', '經濟', '经济', '经济体系']","['economía', 'economía política', 'económicas', 'ciencias económicas', 'sistema económico']","['経済学', '政治経済学', '経済', '経済学史', '経済体系']","['경제학', '經濟學', '정치경제학', '경제', '경제체제', '경제 체제']","['ökonoomika', 'majandusteadus', 'Poliitiline ökonoomia', 'poliitiline ökonoomia', 'majandussüsteem', 'majandus', 'Majandussüsteem']","['taloselämä', 'taloustiede', 'kansantalous', 'poliittinen talous', 'kansantaloustiede', 'ekonomia', 'säästäväisyys', 'talous', 'talousjärjestelmä']","['economie', 'politieke economie', 'economisch systeem']","['अर्थशास्त्र', 'राजनीतिक अर्थशास्त्र', 'अर्थनीति', 'अर्थव्यवस्था', 'किफ़ायत', 'आर्थिक व्यवस्था']","['economia', 'scienze economiche', 'economia politica', 'sistema economico']",branch
['brique'],"['Ziegelstein', 'Backstein', 'Mauerziegel', 'Ziegel']","['кирпич', 'кирпи́ч']",['brick'],"['磚塊', '磚', '砖块', '磚頭', '砖', '砖头']",['ladrillo'],['煉瓦'],['벽돌'],['tellis'],"['tiili', 'tiiliskivi']","['klinker', 'baksteen', 'metselsteen', 'beschermengel', 'kanjer', 'toeverlaat']",['ईंट'],"['mattone', 'tegola', 'laterizio', 'mattonella']",brick
"['pont', 'liste de ponts romains', 'passerelle']","['Brücke', 'Liste römischer Brücken']",['мост'],"['bridge', 'span', 'list of Roman bridges']","['橋', '桥', '桥梁']","['puente', 'bóveda']","['はし', '橋']","['다리', '교량']",['sild'],['silta'],"['brug', 'lijst van Romeinse bruggen']",['सेतु'],"['ponte', 'ponti romani']",bridge
"['brosse', 'brosse à cheveux']","['Bürste', 'Pinsel']","['щётка', 'кисть', 'Щётка']",['brush'],"['刷', '刷子']","['cepillo del pelo', 'cepillo', 'brocha', 'pincel', 'escobilla']","['刷子', 'ブラシ', '刷毛']","['솔', '브러시']","['Hari', 'hari', 'pintsel']","['harja', 'suti', 'sivellin', 'suka']","['borstel', 'haarborstel', 'verfborstel', 'tandenborstel', 'stoffer', 'kwast']","['ब्रश', 'बुरुश', 'झाड़ू']","['spazzola', 'pennello']",brush
"['seau', 'chaudière', 'bac', 'baquet']",['Eimer'],"['ведёрко', 'ведро', 'ведро́']","['bucket', 'pail', 'Pail']","['水桶', '吊桶', '桶']","['balde', 'cubo', 'pozal', 'tobo', 'cubeta']","['バケツ', 'ペール缶', '手桶', '桶']",['양동이'],"['Ämber', 'pang', 'ämber']","['ämpäri', 'kiulu', 'sanko']",['emmer'],['बाल्टी'],"['secchio', 'secchia', 'bugliolo']",bucket
"['ampoule', 'lampe incandescente', 'lampe à incandescence', 'ampoule à incandescence', 'lampe électrique', 'lampe']","['Glühbirne', 'Glühlampe', 'elektrisches Licht']","['лампа накаливания', 'лампочка', 'ла́мпа нака́ливания', 'электрическое освещение']","['lightbulb', 'electric-light bulb', 'incandescent light bulb', 'electric light', 'electric bulb', 'bulb', 'incandescent lamp', 'light bulb']","['灯泡', '电灯', '电灯泡', '白熱燈', '白炽灯', '電光源', '白熾燈', '白热灯', '白熾燈泡']","['bombillo', 'bombilla incandescente', 'lámpara incandescente', 'ampolla eléctrica', 'bombilla', 'ampolleta', 'luz eléctrica', 'lámpara de incandescencia']","['電球', '白熱電球', '白熱灯']","['전구', '백열등']","['pirn', 'elektripirn', 'lamp', 'Elektervalgustus', 'elektervalgustus', 'hõõglamp']","['hehkulamppu', 'lamppu', 'sähkövalo', 'Sähkövalo', 'sähkölamppu']","['gloeilamp', 'elektrisch licht', 'peer']","['लाईट बल्ब', 'तापदीप्त लैम्प', 'उद्दीप्त दीपक']","['lampadina', 'lampada a incandescenza', 'luce elettrica', 'bulbo']",bulb
"['gâteau', 'tarte', 'tourte']","['Kuchen', 'Torte', 'Pastete']","['торт', 'пирожное', 'пиро́г', 'пирог', 'беля́ш', 'пирожо́к']","['cake', 'pie']","['蛋糕', '西式餡餅', '排', '餡餅', '派', '馅饼']","['pastel', 'torta', 'bizcocho', 'cake', 'coca', 'tarta', 'pie', 'pay', 'empanada']","['ケーキ', '菓子な', 'パイ']","['케이크', '과자', '파이']","['Kook', 'kook', 'pirukas', 'Pirukas']","['kakku', 'piirakka', 'torttu', 'piiras']","['cake', 'taart', 'pastei', 'pie', 'gebak']",['केक'],"['torta', 'cake', 'pie', 'crostata', 'pasticcio']",cake
"['appareil photographique', 'caméra', 'appareil photo']","['Fotoapparat', 'Kamera']","['съёмочная камера', 'камера', 'фотоаппарат']","['camera', 'photographic camera', 'still camera']","['照相機', '照相机', '相机']","['cámara fotográfica', 'cámara']",['カメラ'],"['카메라', '사진기']","['kaamera', 'fotoaparaat', 'Kaamera']","['kamera', 'valokuvakamera']","['fotocamera', 'camera', 'videocamera', 'filmcamera', 'fototoestel']",['कैमरा'],"['camera', 'fotocamera', 'macchina fotografica', 'apparecchio fotografico']",camera
"['pièce d’identité', ""carte d'identité"", ""carte d'identification"", ""pièce d'identité"", 'carte d’identité', 'carte', 'document']","['Personalausweis', 'Ausweis', 'ID', 'Identitätskarte']","['удостоверение личности', 'идентификационные карты', 'удостовере́ние', 'удостовере́ние ли́чности', 'па́спорт', 'ли́чное удостовере́ние']","['I.D.', 'ID', 'identity document', 'identity card', 'identification card', 'card', 'ID card']","['证件', '身分證', '證件', '身份证', '身份證', '身份卡']","['documento nacional de identidad', 'documento de identidad', 'identificación', 'carné de identidad', 'carnet de identidad', 'cédula de identidad', 'DNI', 'credencial', 'carnet']","['身分証明書', '身分証', 'ＩＤカード', 'ＩＤ']","['신분증', 'ID 카드']","['ID-kaart', 'isikutunnistus']","['henkilökortti', 'henkilöllisyystodistus', 'henkilötodistus', 'I.D.', 'ID']","['identiteitskaart', 'legitimatiebewijs', 'stamkaart', 'identiteitsbewijs', 'legitimatiepapier', 'persoonsbewijs', 'legitimatiekaart', 'legitimatie']",['पहचान पत्र'],"[""carta d'identità"", ""documento d'identità"", 'carta di identità', 'documento']",card
"['véhicule ferroviaire', 'wagon', 'automotrice', 'autorail', 'automotrice tractrice', 'véhicule ferroviaire remorqué', 'véhicule automoteur', 'voiture', 'carrosse', 'équipage', 'voiture à cheval']","['Waggon', 'Eisenbahnwagen', 'Kabine', 'Triebwagen', 'Verbrennungstriebwagen', 'Equipage', 'Kutsche', 'Wagen']","['железнодорожное транспортное средство', 'ваго́н', 'автомотриса', 'каби́на', 'вагон', 'карета', 'теле́га', 'каре́та', 'экипа́ж', 'пово́зка']","['railroad car', 'railway carriage', 'carriage', 'car', 'railcar', 'railway car', 'motor coach', 'rig', 'equipage']","['吊艙', '吊舱', '鐵路車輛', '動力分散式', '火車車廂', '火车车厢', '轨道巴士', '车卡', '铁路车辆', '車卡', '有轨车', '自动道车', '马车', '馬車', '車廂', '四轮马车']","['vehículo ferroviario', 'vagón', 'Automotor', 'automotor', 'material remolcado', 'vagón de ferrocarril', 'Coche automotor', 'coche', 'tren', 'carruaje', 'carroza', 'carruaje de lujo', 'coche de caballos']","['気動車', '鉄道車輛', '自走客車', '馬車', 'キャリッジ']","['철도 차량', '동차', '궤도차', '마차']","['raudteesõiduk', 'mootorvagun', 'vagun', 'Vagun', 'Mootorvagun', 'tõld', 'Tõld']","['rautatieajoneuvo', 'moottorivaunu', 'junanvaunu', 'rautatievaunu', 'Moottorivaunu', 'vaunu', 'junavaunu', 'hissikori', 'kiskoauto', 'raidevaunu', 'ekipaasi', 'Valjakkovaunu', 'kärryt', 'valjakkovaunu', 'vaunut', 'rattaat']","['wagon', 'spoorwagen', 'spoorvoertuig', 'rijtuig', 'motorrijtuig', 'railvoertuig', 'motorwagen', 'spoorrijtuig', 'treinwagon', 'koets', 'break', 'brik', 'janplezier']",['गाड़ी'],"['veicolo su rotaia', 'vagone', 'automotrice', 'carrozza', 'cabina', 'bisarca', 'carro merci']",carriage
"['minou', 'chat', 'chat domestique']","['Hauskatze', 'Katze', 'Mietzekatze', 'Mietze', 'Stubentiger']","['кошка', 'кот']","['pussy', 'domestic cat', 'kitty-cat', 'cat', 'pussycat', 'kitty', 'puss', 'true cat', 'house cat']","['貓', '猫', '家貓']","['gato', 'gata', 'gato doméstico', 'Felis silvestris catus', 'felis silvestris catus']","['猫', 'ネコ', 'Felis silvestris catus']","['고양이', 'Felis silvestris catus']",['kass'],"['mirri', 'kissa', 'kesykissa', 'kisu', 'katti', 'kissaeläin']","['kat', 'huiskat']","['बिल्ली', 'Felis silvestris catus']","['micio', 'gatto', 'gatto domestico', 'micino', 'Felis silvestris catus']",cat
['fromage'],['Käse'],"['сыр', 'творо́г', 'тво́рог']","['cheese', 'YAMSHD']","['干酪', '奶酪', '乳酪', '芝士', '乾酪', '起司', '吉士', '酪', '起士']",['queso'],"['チーズ', '酪', '乾酪']","['건락', '치즈']","['juust', 'sõir']",['juusto'],['kaas'],"['चीज़', 'पनीर']","['formaggio', 'cacio']",cheese
"['coffre', 'malle']","['Truhe', 'Koffer']","['сундук', 'я́щик', 'Сундук', 'сунду́к']",['chest'],"['箱', '箱子']","['baúl', 'arcón', 'arca', 'cofre']",['櫃'],"['궤', '불교 용어 목록', '불교 용어 목록/구']","['Kirst', 'kirst']","['Arkku', 'arkku', 'kirstu']",['kist'],"['संदूक़', 'सन्दूक़']","['baule', 'cassapanca', 'cassa', 'cofano']",chest
['menton'],['Kinn'],['подбородок'],"['chin', 'mentum']","['颔', '下巴頦', '下巴颏', '下巴', '頷', '颏', '下颚']","['barbilla', 'mentón', 'pera', 'barba']","['顎', 'おとがい']","['턱', '아래턱']","['lõug', 'Lõug']","['leuka', 'leukakyhmy', 'mentum']","['kin', 'kinnebak']","['ठोड़ी', 'ठुड्डी', 'चिबुक']","['mento', 'bazza']",chin
['église'],"['Kirche', 'Kirchengebäude']","['церковь', 'це́рковь', 'костёл', 'христианский храм', 'це́рква', 'ки́рха']","['church', 'church building']","['教會', '教会', '教堂', '礼拜堂']",['iglesia'],"['教会', '教会堂', '聖堂']","['교회', '성당', '교회당', '례배당', '예배당']",['kirik'],"['kirkko', 'kirkkorakennus']","['kerk', 'kerkgebouw', 'godshuis']","['चर्च', 'कलीसा', 'गिरजाघर', 'गिरजा', 'कलीसिया', 'गिर्जा', 'गिर्जाघर']",['chiesa'],church
"['cercle', 'rond', 'disque']","['Kreis', 'Kreisscheibe', 'Kreisfläche', 'Scheibe']","['окружность', 'окру́жность', 'круг', 'диск']","['circle', 'disk', 'disc']","['圈子', '圆', '圓', '圆圈', '圓圈', '圓形', '圆形', '椭圆形', '圓盤', '圆盘', '磁盘', '光盘']","['círculo', 'circunferencia', 'disco']","['円', '丸', 'ディスク', '円盤', '円板']","['원', '동그라미', '원판', '원반', '디스크']","['ringjoon', 'ring', 'ketas', 'Ring']","['ympyrä', 'kiekko', 'pyöreä levy', 'lautanen']","['kring', 'cirkel', 'schijf']","['वृत्त', 'चक्र', 'चक्का', 'डिस्क']","['cerchio', 'circonferenza', 'circolo', 'disco', 'piatto']",circle
"['horloge', 'pendule', 'bracelet-montre', 'montre', 'montre-bracelet']","['Uhr', 'Armbanduhr', 'Taschenuhr oder Armbanduhr']","['часы', 'часы́', 'наручные часы', 'наручные или карманные часы', 'Переносные часы', 'нару́чные часы́']","['clock', 'watch', 'wrist watch', 'wristwatch', 'ticker']","['鐘錶', '时钟', '钟', '鐘', '時鐘', '钟表', '錶', '手錶', '手表', '表', '怀表']","['reloj', 'reloj de pulsera', 'peluco', 'reloj pulsera']","['時計', '腕時計', '懐中時計', 'リストウォッチ', 'ウオッチ']","['시계', '시간팔찌', '휴대용 시계', '손목 시계', '워치']","['kell', 'käekell']","['kello', 'rannekello', 'taskukello']","['uurwerk', 'klok', 'horloge', 'teller', 'klokken', 'kilometerteller', 'polshorloge', 'klokje']","['घड़ी', 'घडी', 'वॉच']","['orologio', 'oriolo', 'orologio da polso', 'orologio da tasca', 'cipolla']",clock
['nuage'],"['Wolke', 'Gewölk']","['облако', 'облака', 'о́блако', 'ту́ча']",['cloud'],"['雲', '云']","['nube', 'nubes']",['雲'],['구름'],"['pilv', 'Pilv']",['pilvi'],['wolk'],"['अभ्र', 'बादल', 'मेघ']","['nuvola', 'nembo']",cloud
"['veste', 'paletot', 'pardessus', 'manteau']","['Jacke', 'Mantel']","['жаке́т', 'куртка', 'ку́ртка', 'пиджа́к', 'пальто', 'пальто́']","['jacket', 'coat']","['夾克', '上衣', '夹克', '短上衣', '外衣', '大衣', '外套']","['casaca', 'saco', 'abrigo', 'chaqueta', 'chamarra', 'cazadora', 'chumpa', 'jacket', 'campera', 'chompa']","['コート', 'ジャケット', '外套']","['재킷', '코트', '외투']","['jakk', 'mantel']","['takki', 'pusakka', 'pikkutakki']","['jas', 'jack', 'mantel', 'overjas']","['जैकेट', 'कोट']","['cappotto', 'mantello', 'giacca', 'casacca', 'giacchetta', 'giubba', 'soprabito', 'paltò', 'paletot']",coat
['arrestation'],['Festnahme'],"['заключение под стражу', 'задержа́ние', 'аре́ст', 'Арест личности']","['taking into custody', 'arrest', 'collar', 'catch', 'apprehension', 'pinch']","['逮捕', '捕捉']","['arresto', 'detención']","['捕捉', '逮捕']",['체포'],['Vahistamine'],"['pidätys', 'pidättäminen', 'kiinniotto', 'vangitseminen', 'saada kiinni']","['aanhouding', 'grijpen', 'vastgrijpen', 'arrestatie', 'arrest', 'stilstand']",['गिरफ़्तारी'],['fermo'],collar
['peigne'],['Kamm'],['расчёска'],['comb'],"['梳篦', '头梳', '梳棉机', '篦', '梳子']",['peine'],['櫛'],['빗'],['kamm'],['kampa'],"['kam', 'schilderskam']",['कंघा'],['pettine'],comb
"['vache', 'bétail', 'bovins', 'Bos taurus', 'bos taurus', 'Bos primigenius taurus']","['Hausrind', 'Rind', 'Rindvieh', 'Kühe', 'Rinder', 'Bos taurus']","['скот', 'Bos taurus', 'скоти́на', 'бык', 'кру́пный рога́тый скот', 'домашний бык', 'коро́ва']","['cow', 'cattle', 'kine', 'oxen', 'Bos taurus', 'cows']","['牛', '家牛']","['ganado bovino', 'vaca', 'Bos taurus', 'ganado', 'Bos primigenius taurus', 'toro', 'Bos Taurus', 'ganado vacuno', 'bovino', 'vacas', 'bueyes', 'bovinos', 'vacuno']","['牛', 'ウシ', '畜牛', 'Bos primigenius taurus']","['소', 'Bos primigenius taurus']","['veised', 'veis']","['karja', 'Bos taurus', 'nauta', 'nautakarja']","['rundvee', 'rund', 'runderen', 'Bos taurus', 'beesten', 'vee', 'Bos primigenius taurus']","['गाय', 'Bos primigenius taurus']","['mucca', 'bestiame bovino', 'vacca', 'bestiame', 'Bos taurus', 'Bos taurus taurus', 'bovini', 'bue', 'Bos primigenius taurus']",cow
"['toilette', 'toilettes', 'pot de chambre', 'pot', 'tasse', 'verre', 'coupe', 'mug', 'chope']","['Klosett', 'Toilette', 'Wasserklosett', 'Klo', 'Nachtgeschirr', 'Nachttopf', 'Tasse', 'Trinkglas', 'Trinkschale', 'Pokal', 'Henkelbecher', 'Becher']","['горшо́к', 'ночно́й горшо́к', 'туалетное оборудование', 'Стеклянный стакан', 'чашка', 'кру́жка', 'кружка']","['toilet', 'can', 'lavatory', 'loo', 'commode', 'pot', 'throne', 'crapper', 'stool', 'potty', 'chamber pot', 'cup', 'standing cup', 'cup with stem', 'drinking glass', 'mug']","['尿壺', '尿盆', '尿壶', '馬桶', '夜壶', '夜壺', '马桶', '便壶', '便壺', '杯子', '玻璃容器', '饮料玻璃', '杯', '马克杯', '馬克杯', '嘜', '圆筒形有柄大杯', '大杯']","['taza', 'inodoro', 'bacineta', 'bacinica', 'pelela', 'bacinilla', 'orinal', 'excusado', 'vater', 'servicio', 'cagadero', 'water-closet', 'lavabo', 'aseo', 'baño', 'wáter', 'retrete', 'copa', 'vaso', 'taza de pié', 'tazón', 'jarro']","['便器', 'おまる', 'カップ', 'コップ', 'グラス', 'マグカップ', 'ジョッキ']","['화장실', '요강', '변소', '변기', '컵', '잔', '유리잔', '머그잔']","['käimla', 'Käimla', 'Klaas', 'Tass', 'tass', 'klaas', 'kruus', 'Kruus']","['potta', 'pytty', 'yöastia', 'käymälä', 'pönttö', 'wc-pönttö', 'vessa', 'wc-istuin', 'kuppi', 'juomalasi', 'juomapikari', 'Juomalasi', 'muki', 'Muki']","['toilet', 'wc', 'pispot', 'po', 'nachtspiegel', 'pot', 'piespot', 'kop', 'tas', 'drinkglas', 'bokaal', 'beker op voet', 'bak', 'beker', 'mok']","['शौचालय', 'कप', 'प्याला', 'गिलास']","['tazza', 'gabinetto', 'vaso', 'water', 'orinale', 'pitale', 'vaso da notte', 'coppa', 'bicchiere', 'boccale', 'mug', 'gotto']",cup
"['rideau', 'ombre', 'shade']","['Vorhang', 'Gardine', 'Fensterdekoration', 'Schatten']","['занавеска', 'што́ра', 'шторы', 'штора', 'занаве́ска', 'портье́ра', 'гарди́на', 'тень']","['curtain', 'drapery', 'drape', 'mantle', 'pall', 'altar cloth', 'shadow', 'shade', 'shadiness', 'shadowiness']","['窗帘', '窗簾', '帘子', '簾', '簾子', '阴影', '陰影', '阴暗']","['cortina', 'cortinaje', 'cortinas', 'sombra']","['カーテン', '陰影', '影', '日陰', 'Shade']","['커튼', '그림자', '그늘']","['eesriie', 'kardin', 'Kardin', 'vari']","['verho', 'verhot', 'varjo', 'siimes', 'varjoisuus']","['gordijn', 'voorhangsel', 'lijkkleed', 'doek', 'schaduw', 'lommer', 'schakering', 'jaloezie']","['परदा', 'पर्दा', 'छाया', 'परछाई']","['tenda', 'drappo', 'drappeggio', 'tappezzeria', 'tendina', 'tendaggio', 'panneggiamento', 'velario', 'ombra', 'ombrosità']",curtain
"['amortisseur', 'coussin']","['Stoßdämpfer', 'Schlag']","['амортизатор', 'шок']","['shock absorber', 'shock', 'cushion']","['阻尼器', '電休克', '觸電', '电休克', '触电']",['amortiguador'],['ショックアブソーバー'],['완충기'],['amortisaator'],"['iskunvaimennin', 'sähköisku', 'sähköshokki', 'pehmike']","['schokbreker', 'schokdemper', 'schok', 'kussen']",['प्रघात अवशोषक'],"['ammortizzatore', 'scossa']",cushion
"['chien', 'Canis lupus familiaris', 'canis familiaris']","['Hund', 'Wauwau', 'Köter', 'Töle', 'Canis lupus familiaris', 'Haushund']","['собака', 'фруфру', 'Canis lupus familiaris']","['dog', 'Canis familiaris', 'domestic dog', 'Canis lupus familiaris']","['犬', '狗']","['perra', 'can', 'canino', 'perro', 'Canis lupus familiaris', 'Canis familiaris', 'perros', 'canis familiaris', 'perro doméstico']","['犬', 'イヌ', 'イエイヌ', 'Canis lupus familiaris']","['개', 'Canis lupus familiaris']","['koer', 'Canis lupus familiaris']","['koira', 'Canis lupus familiaris', 'Canis familiaris']","['hond', 'Canis lupus familiaris', 'joekel']","['कुत्ता', 'Canis lupus familiaris']","['cane', 'Canis lupus familiaris', 'Canis familiaris']",dog
"['encadrement de porte', 'porte', 'portière', 'huis']","['Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe']","['две́ри', 'дверь', 'ворота']","['door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe', 'gate']","['戶', '門', '门', '门儿', '門兒', '門扉', '闸门']","['puerta', 'marco de puerta', 'seguro', 'verja', 'barrera', 'portón']","['門', 'ドア', '扉', '戸', '戸口']","['문', '관문', '대문']","['uks', 'värav']","['ovi', 'portti']","['poort', 'portier', 'deur', 'hek', 'toegangshek', 'spoorboom', 'gate', 'overwegboom']","['द्वार', 'दरवाज़ा', 'दर', 'प्रवेश', 'दरवाजा']","['telaio della porta', 'porta', 'portiera', 'uscio', 'sportello', 'cancello', 'barriera']",door
"['encadrement de porte', 'porte', 'portière', 'huis']","['Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe']","['две́ри', 'дверь', 'ворота']","['door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe', 'gate']","['戶', '門', '门', '门儿', '門兒', '門扉', '闸门']","['puerta', 'marco de puerta', 'seguro', 'verja', 'barrera', 'portón']","['門', 'ドア', '扉', '戸', '戸口']","['문', '관문', '대문']","['uks', 'värav']","['ovi', 'portti']","['poort', 'portier', 'deur', 'hek', 'toegangshek', 'spoorboom', 'gate', 'overwegboom']","['द्वार', 'दरवाज़ा', 'दर', 'प्रवेश', 'दरवाजा']","['telaio della porta', 'porta', 'portiera', 'uscio', 'sportello', 'cancello', 'barriera']",drain
"['les Lumières', 'siècle des Lumières', 'Les Lumières', 'illustration', 'figure', 'image', 'reproduction', 'dessin', 'icône']","['Aufklärung', 'Zeitalter der Aufklärung', 'Abbildung', 'Zeichnung', 'Bild', 'Abbild']","['Просвеще́ние', 'эпоха Просвещения', 'эпо́ха просвеще́ния', 'Эпоха Просвещения', 'рисунок', 'рису́нок', 'чертёж', 'схе́ма', 'изображение']","['Enlightenment', 'Age of Enlightenment', 'Age of Reason', 'picture', 'drawing', 'map', 'portraiture', 'image', 'design', 'illustration', 'figure', 'pattern', 'ikon', 'icon']","['启蒙时代', '啟蒙時代', '图画', '圖畫', '素描', '图片', '圖片', '绘图', '图像']","['ilustración', 'Iluminismo', 'figura', 'retrato', 'dibujo', 'imagen', 'croquis', 'esquema', 'foto', 'fotografía']","['啓蒙時代', '素描', 'デッサン', '図画', '絵', '画像', '静止画']","['계몽주의 시대', '계몽시대', '계몽주의', '도화', '그림', '소묘', '영상', '모습']","['valgustusajastu', 'Valgustusajastu', 'joonistus', 'joonistamine', 'pilt']","['valistusaika', 'valistus', 'valistuksen aika', 'järjen aikakausi', 'piirros', 'piirustus', 'kuva']","['verlichting', 'Verlichting', 'afbeelding', 'tekening', 'tekenkunst', 'prent', 'illustratie', 'figuur', 'portret', 'plaatje']","['यूरोपीय ज्ञानोदय', 'रेखाचित्र', 'चित्र', 'प्रतिबिम्ब']","['Illuminismo', 'illuminismo', 'disegno', 'figura', 'riproduzione', 'illustrazione', 'immagine']",drawer
