fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['appareil photographique', 'caméra', 'appareil photo', 'salle', 'pièce', 'chambre à coucher', 'chambre', 'chambre des invités', ""chambre d'amis"", ""chambre d'hôtes"", 'piaule', 'dortoir', 'Chambre à Coucher', 'salle des séances']","['Fotoapparat', 'Kamera', 'Stube', 'Zimmer', 'Gemach', 'Raum', 'Schlafstube', 'Schlafgemach', 'Schlafzimmer', 'Schlafraum', 'Gästezimmer', 'Filmkamera', 'Videokamera', 'elektronische Kamera', 'professionelle Videokamera', 'Plenarsaal']","['съёмочная камера', 'камера', 'фотоаппарат', 'комната', 'помещение', 'спальня', 'ко́мната', 'спа́льня', 'пала́та', 'Телевизионная камера', 'телевизионная камера']","['photographic camera', 'still camera', 'room', 'guest room', 'sleeping room', 'bedroom', 'guestroom', 'bedchamber', 'chamber', 'sleeping accommodation', 'movie camera', 'television camera', 'tv camera', 'professional video camera', 'debate chamber', 'Debate chamber', 'plenary hall']","['照相機', '照相机', '相机', '房間', '房间', '屋子', '室', '卧室', '臥室', '寝室', '臥房', '寢室', '专业摄影机']","['cámara fotográfica', 'cámara', 'cuarto', 'habitación', 'Habitación', 'aposento', 'sala', 'dormitorio', 'alcoba', 'habitación de huéspedes', 'recámara', 'pieza', 'cámara de video profesional', 'cámara de televisión', 'cámara de debates']","['カメラ', '部屋', '寝室', 'ベッドルーム', '議事会場']","['카메라', '사진기', '방', '침실', '寢室', '프로페셔널 비디오 카메라']","['kaamera', 'fotoaparaat', 'Kaamera', 'tuba', 'magamistuba']","['kamera', 'valokuvakamera', 'huone', 'makuuhuone', 'huoneisto', 'kamari', 'makuukamari', 'televisiokamera']","['fotocamera', 'videocamera', 'filmcamera', 'fototoestel', 'kamer', 'ruimte', 'vertrek', 'plaats', 'slaapvertrek', 'gastenkamer', 'slaapkamer', 'logeerkamer', 'televisiecamera']","['कैमरा', 'कमरा', 'शयनकक्ष', 'ख़्वाबगाह']","['camera', 'fotocamera', 'macchina fotografica', 'apparecchio fotografico', 'vano', 'stanza', 'locale', 'ambiente', 'stanza per gli ospiti', 'camera per gli ospiti', 'camera da letto', 'stanza degli ospiti', 'camera degli ospiti', 'alcova', 'videocamera', 'telecamera', 'aula parlamentare']",camera
"[""carte d'identification"", ""carte d'identité"", ""pièce d'identité"", 'carte d’identité', 'pièce d’identité', 'carte', 'document']","['Personalausweis', 'Ausweis', 'ID', 'Identitätskarte']","['удостовере́ние', 'удостовере́ние ли́чности', 'па́спорт', 'ли́чное удостовере́ние']","['identity card', 'identification card', 'card', 'ID card']","['身份证', '身份證', '身份卡']","['documento nacional de identidad', 'carné de identidad', 'cédula de identidad', 'carnet de identidad', 'DNI', 'credencial', 'carnet']","['身分証', 'ＩＤカード', 'ＩＤ', '身分証明書']","['신분증', 'ID 카드']","['ID-kaart', 'isikutunnistus']","['henkilöllisyystodistus', 'henkilökortti', 'henkilötodistus']","['identiteitsbewijs', 'legitimatiebewijs', 'identiteitskaart', 'legitimatiepapier', 'persoonsbewijs', 'legitimatiekaart', 'legitimatie']",['पहचान पत्र'],"[""documento d'identità"", ""carta d'identità"", 'carta di identità', 'documento']",card
"['véhicule ferroviaire', 'wagon', 'automotrice', 'autorail', 'automotrice tractrice', 'véhicule ferroviaire remorqué', 'véhicule automoteur', 'voiture', 'carrosse', 'équipage', 'voiture à cheval']","['Waggon', 'Eisenbahnwagen', 'Kabine', 'Triebwagen', 'Verbrennungstriebwagen', 'Equipage', 'Kutsche', 'Wagen']","['железнодорожное транспортное средство', 'ваго́н', 'автомотриса', 'каби́на', 'вагон', 'карета', 'теле́га', 'каре́та', 'экипа́ж', 'пово́зка']","['railroad car', 'railway carriage', 'carriage', 'car', 'railcar', 'railway car', 'motor coach', 'rig', 'equipage']","['吊艙', '吊舱', '鐵路車輛', '動力分散式', '火車車廂', '火车车厢', '轨道巴士', '车卡', '铁路车辆', '車卡', '有轨车', '自动道车', '马车', '馬車', '車廂', '四轮马车']","['vagón', 'vehículo ferroviario', 'Automotor', 'automotor', 'material remolcado', 'vagón de ferrocarril', 'Coche automotor', 'coche', 'tren', 'carruaje', 'carroza', 'carruaje de lujo', 'coche de caballos']","['気動車', '鉄道車輛', '自走客車', '馬車', 'キャリッジ']","['철도 차량', '동차', '궤도차', '마차']","['raudteesõiduk', 'mootorvagun', 'vagun', 'Vagun', 'Mootorvagun', 'tõld', 'Tõld']","['rautatieajoneuvo', 'moottorivaunu', 'junanvaunu', 'rautatievaunu', 'Moottorivaunu', 'vaunu', 'junavaunu', 'hissikori', 'kiskoauto', 'raidevaunu', 'ekipaasi', 'Valjakkovaunu', 'kärryt', 'valjakkovaunu', 'vaunut', 'rattaat']","['wagon', 'spoorwagen', 'spoorvoertuig', 'rijtuig', 'motorrijtuig', 'railvoertuig', 'motorwagen', 'spoorrijtuig', 'treinwagon', 'koets', 'break', 'brik', 'janplezier']",['गाड़ी'],"['vagone', 'veicolo su rotaia', 'automotrice', 'carrozza', 'cabina', 'bisarca', 'carro merci']",carriage
"['minou', 'chat', 'chat domestique']","['Hauskatze', 'Katze', 'Mietzekatze', 'Mietze', 'Stubentiger']","['кошка', 'кот']","['pussy', 'domestic cat', 'kitty-cat', 'cat', 'pussycat', 'kitty', 'puss', 'true cat', 'house cat']","['貓', '猫', '家貓']","['gato', 'gata', 'gato doméstico', 'Felis silvestris catus', 'felis silvestris catus']","['猫', 'ネコ', 'Felis silvestris catus']","['고양이', 'Felis silvestris catus']",['kass'],"['mirri', 'kissa', 'kesykissa', 'kisu', 'katti', 'kissaeläin']","['kat', 'huiskat']","['बिल्ली', 'Felis silvestris catus']","['micio', 'gatto', 'gatto domestico', 'micino', 'Felis silvestris catus']",cat
"['chaine de montagnes', 'massif montagneux', 'chaîne de montagnes', 'cordillère', 'chaîne', 'série', 'enchaînement']","['Gebirgskette', 'Gebirge', 'Gebirgszug', 'Bergkette', 'Aneinanderreihung', 'Verkettung', 'Konkatenation']","['горный хребет', 'го́рный хребе́т', 'го́рная цепь', 'цепь', 'конкатена́ция', 'сцепле́ние']","['mountain range', 'range', 'range of mountains', 'chain', 'mountain chain', 'chain of mountains', 'series', 'concatenation', 'Concatenation']","['山脉', '山脈', '连锁', '連結', '相连', '相連', '連鎖', '连结']","['cordillera', 'sierra', 'cadena montañosa', 'serie', 'encadenamiento', 'concomitancia', 'concatenación', 'cadena']","['山脈', '連結']",['산맥'],"['mäeahelik', 'mäestik']","['vuorijono', 'vuoristo', 'talojono', 'vuoriketju', 'sarja', 'ketju']","['bergrug', 'bergketen', 'gebergte', 'bergformatie', 'bergland', 'reeks', 'aaneenschakeling']","['पर्वतमाला', 'पर्वतश्रेणी', 'पर्वत शृंखला']","['catena', 'catena montuosa', 'giogaia', 'gruppo montuoso', 'catena di montagne', 'serie']",chain
['fromage'],['Käse'],"['сыр', 'творо́г', 'тво́рог']","['cheese', 'YAMSHD']","['干酪', '奶酪', '乳酪', '芝士', '乾酪', '起司', '吉士', '酪', '起士']",['queso'],"['チーズ', '酪', '乾酪']","['건락', '치즈']","['juust', 'sõir']",['juusto'],['kaas'],"['चीज़', 'पनीर']","['formaggio', 'cacio']",cheese
"['coffre', 'malle']","['Truhe', 'Koffer']","['сундук', 'я́щик', 'Сундук', 'сунду́к']",['chest'],"['箱', '箱子']","['baúl', 'arcón', 'arca', 'cofre']",['櫃'],"['궤', '불교 용어 목록', '불교 용어 목록/구']","['Kirst', 'kirst']","['Arkku', 'arkku', 'kirstu']",['kist'],"['संदूक़', 'सन्दूक़']","['baule', 'cassapanca', 'cassa', 'cofano']",chest
['menton'],['Kinn'],['подбородок'],"['chin', 'mentum']","['颔', '下巴頦', '下巴颏', '下巴', '頷', '颏', '下颚']","['barbilla', 'mentón', 'pera', 'barba']","['顎', 'おとがい']","['턱', '아래턱']","['lõug', 'Lõug']","['leuka', 'leukakyhmy', 'mentum']","['kin', 'kinnebak']","['ठोड़ी', 'ठुड्डी', 'चिबुक']","['mento', 'bazza']",chin
['église'],"['Kirche', 'Kirchengebäude']","['церковь', 'це́рковь', 'костёл', 'христианский храм', 'це́рква', 'ки́рха']","['church', 'church building']","['教會', '教会', '教堂', '礼拜堂']",['iglesia'],"['教会', '教会堂', '聖堂']","['교회', '성당', '교회당', '례배당', '예배당']",['kirik'],"['kirkko', 'kirkkorakennus']","['kerk', 'kerkgebouw', 'godshuis']","['चर्च', 'कलीसा', 'गिरजाघर', 'गिरजा', 'कलीसिया', 'गिर्जा', 'गिर्जाघर']",['chiesa'],church
"['cercle', 'rond', 'disque']","['Kreis', 'Kreisscheibe', 'Kreisfläche', 'Scheibe']","['окружность', 'окру́жность', 'круг', 'диск']","['circle', 'disk', 'disc']","['圈子', '圆', '圓', '圆圈', '圓圈', '圓形', '圆形', '椭圆形', '圓盤', '圆盘', '磁盘', '光盘']","['círculo', 'circunferencia', 'disco']","['円', '丸', 'ディスク', '円盤', '円板']","['원', '동그라미', '원판', '원반', '디스크']","['ringjoon', 'ring', 'ketas', 'Ring']","['ympyrä', 'kiekko', 'pyöreä levy', 'lautanen']","['kring', 'cirkel', 'schijf']","['वृत्त', 'चक्र', 'चक्का', 'डिस्क']","['cerchio', 'circonferenza', 'circolo', 'disco', 'piatto']",circle
"['horloge', 'pendule', 'bracelet-montre', 'montre', 'montre-bracelet']","['Uhr', 'Armbanduhr', 'Taschenuhr oder Armbanduhr']","['часы', 'часы́', 'наручные часы', 'наручные или карманные часы', 'Переносные часы', 'нару́чные часы́']","['clock', 'watch', 'wrist watch', 'wristwatch', 'ticker']","['鐘錶', '时钟', '钟', '鐘', '時鐘', '钟表', '錶', '手錶', '手表', '表', '怀表']","['reloj', 'reloj de pulsera', 'peluco', 'reloj pulsera']","['時計', '腕時計', '懐中時計', 'リストウォッチ', 'ウオッチ']","['시계', '시간팔찌', '휴대용 시계', '손목 시계', '워치']","['kell', 'käekell']","['kello', 'rannekello', 'taskukello']","['uurwerk', 'klok', 'horloge', 'teller', 'klokken', 'kilometerteller', 'polshorloge', 'klokje']","['घड़ी', 'घडी', 'वॉच']","['orologio', 'oriolo', 'orologio da polso', 'orologio da tasca', 'cipolla']",clock
['nuage'],"['Wolke', 'Gewölk']","['облако', 'облака', 'о́блако', 'ту́ча']",['cloud'],"['雲', '云']",['nubes'],['雲'],['구름'],"['pilv', 'Pilv']",['pilvi'],['wolk'],"['अभ्र', 'बादल', 'मेघ']","['nube', 'nuvola', 'nembo']",cloud
"['veste', 'paletot', 'pardessus', 'manteau']","['Jacke', 'Mantel']","['жаке́т', 'куртка', 'ку́ртка', 'пиджа́к', 'пальто', 'пальто́']","['jacket', 'coat']","['夾克', '上衣', '夹克', '短上衣', '外衣', '大衣', '外套']","['casaca', 'saco', 'abrigo', 'chaqueta', 'chamarra', 'cazadora', 'chumpa', 'jacket', 'campera', 'chompa']","['コート', 'ジャケット', '外套']","['재킷', '코트', '외투']","['jakk', 'mantel']","['takki', 'pusakka', 'pikkutakki']","['jas', 'jack', 'mantel', 'overjas']","['जैकेट', 'कोट']","['cappotto', 'mantello', 'giacca', 'casacca', 'giacchetta', 'giubba', 'soprabito', 'paltò', 'paletot']",coat
"['internement', 'emprisonnement', 'arrestation', 'interruption']","['Internierung', 'Festnahme']","['интернирование', 'заключение под стражу', 'задержа́ние', 'аре́ст', 'Арест личности']","['imprisonment', 'internment', 'taking into custody', 'arrest', 'collar', 'catch', 'apprehension', 'pinch', 'interruption', 'break']","['遷徙營', '逮捕', '捕捉']","['internamiento', 'Internamiento', 'encarcelamiento', 'reclusión', 'detención', 'interrupción', 'paréntesis', 'pausa', 'receso']","['拘禁', '捕捉', '逮捕']","['강제 수용소', '체포']",['Vahistamine'],"['Internointi', 'internointi', 'vankeus', 'vankeusrangaistus', 'pidätys', 'pidättäminen', 'kiinniotto', 'vangitseminen', 'saada kiinni', 'keskeytys', 'katkos']","['internering', 'aanhouding', 'grijpen', 'vastgrijpen', 'arrestatie', 'arrest', 'stilstand', 'onderbreking']",['गिरफ़्तारी'],"['arresto', 'detenzione', 'carcere', 'carcerazione', 'imprigionamento', 'incarceramento', 'reclusione', 'fermo', 'interruzione']",collar
"['vache', 'bétail', 'bovins', 'Bos taurus', 'bos taurus', 'Bos primigenius taurus']","['Hausrind', 'Rind', 'Rindvieh', 'Kühe', 'Rinder', 'Bos taurus']","['скот', 'Bos taurus', 'скоти́на', 'бык', 'кру́пный рога́тый скот', 'домашний бык', 'коро́ва']","['cow', 'cattle', 'kine', 'oxen', 'Bos taurus', 'cows', 'moo-cow']","['牛', '家牛', '母牛']","['ganado bovino', 'vaca', 'Bos taurus', 'ganado', 'Bos primigenius taurus', 'toro', 'Bos Taurus', 'ganado vacuno', 'bovino', 'vacas', 'bueyes', 'bovinos', 'vacuno', 'vaquita']","['牛', 'ウシ', '畜牛', 'Bos primigenius taurus']","['소', 'Bos primigenius taurus']","['veised', 'veis']","['karja', 'Bos taurus', 'nauta', 'nautakarja', 'lehmä']","['rundvee', 'rund', 'runderen', 'Bos taurus', 'beesten', 'vee', 'Bos primigenius taurus', 'melkkoe']","['गाय', 'Bos primigenius taurus']","['mucca', 'bestiame bovino', 'vacca', 'bestiame', 'Bos taurus', 'Bos taurus taurus', 'bovini', 'bue', 'Bos primigenius taurus']",cow
"['toilette', 'toilettes', 'pot de chambre', 'pot', 'tasse', 'verre', 'coupe', 'mug', 'chope']","['Klosett', 'Toilette', 'Wasserklosett', 'Klo', 'Nachtgeschirr', 'Nachttopf', 'Tasse', 'Trinkglas', 'Trinkschale', 'Pokal', 'Henkelbecher', 'Becher']","['горшо́к', 'ночно́й горшо́к', 'туалетное оборудование', 'Стеклянный стакан', 'чашка', 'кру́жка', 'кружка']","['toilet', 'can', 'lavatory', 'loo', 'commode', 'pot', 'throne', 'crapper', 'stool', 'potty', 'chamber pot', 'cup', 'standing cup', 'cup with stem', 'drinking glass', 'mug']","['尿壺', '尿盆', '尿壶', '馬桶', '夜壶', '夜壺', '马桶', '便壶', '便壺', '杯子', '玻璃容器', '饮料玻璃', '杯', '马克杯', '馬克杯', '嘜', '圆筒形有柄大杯', '大杯']","['inodoro', 'bacineta', 'bacinica', 'pelela', 'bacinilla', 'orinal', 'excusado', 'vater', 'servicio', 'cagadero', 'water-closet', 'lavabo', 'aseo', 'taza', 'baño', 'wáter', 'retrete', 'copa', 'vaso', 'taza de pié', 'tazón', 'jarro']","['便器', 'おまる', 'カップ', 'コップ', 'グラス', 'マグカップ', 'ジョッキ']","['화장실', '요강', '변소', '변기', '컵', '잔', '유리잔', '머그잔']","['käimla', 'Käimla', 'Klaas', 'Tass', 'tass', 'klaas', 'kruus', 'Kruus']","['potta', 'pytty', 'yöastia', 'käymälä', 'pönttö', 'wc-pönttö', 'vessa', 'wc-istuin', 'kuppi', 'juomalasi', 'juomapikari', 'Juomalasi', 'muki', 'Muki']","['toilet', 'wc', 'pispot', 'po', 'nachtspiegel', 'pot', 'piespot', 'kop', 'tas', 'drinkglas', 'bokaal', 'beker op voet', 'bak', 'beker', 'mok']","['शौचालय', 'कप', 'प्याला', 'गिलास']","['tazza', 'gabinetto', 'vaso', 'water', 'orinale', 'pitale', 'vaso da notte', 'coppa', 'bicchiere', 'boccale', 'mug', 'gotto']",cup
"['tente', 'guitoune', 'rideau']","['Bierzelt', 'Zelt', 'Festzelt', 'Vorhang', 'Gardine', 'Fensterdekoration']","['Палатка', 'пала́тка', 'шатёр', 'палатка', 'занавеска', 'што́ра', 'шторы', 'штора', 'занаве́ска', 'портье́ра', 'гарди́на']","['marquee', 'beer tent', 'tent', 'collapsible shelter', 'curtain', 'drapery', 'drape', 'mantle', 'pall', 'altar cloth']","['帐篷', '帳篷', '窗帘', '窗簾', '帘子', '簾', '簾子']","['barraca de feria', 'tienda', 'caseta de feria', 'carpa', 'tienda de campaña', 'toldo', 'cortina', 'cortinaje', 'cortinas']","['天幕', 'テント', '幕屋', 'カーテン']","['천막', '텐트', '커튼']","['telk', 'eesriie', 'kardin', 'Kardin']","['olutteltta', 'teltta', 'Teltta', 'verho', 'verhot']","['biertent', 'tent', 'gordijn', 'voorhangsel', 'lijkkleed', 'doek']","['ख़ैमा', 'तम्बू', 'डेरा', 'शामियाना', 'तंबू', 'परदा', 'पर्दा']","['tenda', 'drappo', 'drappeggio', 'tappezzeria', 'tendina', 'tendaggio', 'panneggiamento', 'cortina', 'velario']",curtain
"['amortisseur', 'coussin']","['Stoßdämpfer', 'Schlag']","['амортизатор', 'шок']","['shock absorber', 'shock', 'cushion']","['阻尼器', '電休克', '觸電', '电休克', '触电']",['amortiguador'],['ショックアブソーバー'],['완충기'],['amortisaator'],"['iskunvaimennin', 'sähköisku', 'sähköshokki', 'pehmike']","['schokbreker', 'schokdemper', 'schok', 'kussen']",['प्रघात अवशोषक'],"['ammortizzatore', 'scossa']",cushion
"['chien', 'Canis lupus familiaris', 'canis familiaris']","['Hund', 'Wauwau', 'Köter', 'Töle', 'Canis lupus familiaris', 'Haushund']","['собака', 'фруфру', 'Canis lupus familiaris']","['dog', 'Canis familiaris', 'domestic dog', 'Canis lupus familiaris']","['犬', '狗']","['perra', 'can', 'canino', 'perro', 'Canis lupus familiaris', 'Canis familiaris', 'perros', 'canis familiaris', 'perro doméstico']","['犬', 'イヌ', 'イエイヌ', 'Canis lupus familiaris']","['개', 'Canis lupus familiaris']","['koer', 'Canis lupus familiaris']","['koira', 'Canis lupus familiaris', 'Canis familiaris']","['hond', 'Canis lupus familiaris', 'joekel']","['कुत्ता', 'Canis lupus familiaris']","['cane', 'Canis lupus familiaris', 'Canis familiaris']",dog
"['encadrement de porte', 'porte', 'portière', 'huis']","['Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe']","['две́ри', 'дверь']","['door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe']","['戶', '門', '门', '门儿', '門兒', '門扉']","['puerta', 'marco de puerta', 'seguro']","['門', 'ドア', '扉', '戸', '戸口']",['문'],['uks'],['ovi'],"['poort', 'portier', 'deur']","['द्वार', 'दरवाज़ा', 'दर', 'प्रवेश', 'दरवाजा']","['telaio della porta', 'porta', 'portiera', 'uscio', 'sportello']",door
"['encadrement de porte', 'porte', 'portière', 'huis']","['Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe']","['две́ри', 'дверь']","['door case', 'doorcase', 'door', 'door frame', 'doorway', 'doorframe']","['戶', '門', '门', '门儿', '門兒', '門扉']","['puerta', 'marco de puerta', 'seguro']","['門', 'ドア', '扉', '戸', '戸口']",['문'],['uks'],['ovi'],"['poort', 'portier', 'deur']","['द्वार', 'दरवाज़ा', 'दर', 'प्रवेश', 'दरवाजा']","['portiera', 'telaio della porta', 'porta', 'uscio', 'sportello']",drain
"['illustration', 'figure', 'image', 'reproduction', 'dessin', 'icône', 'plan', 'programme', 'projet', 'intention', 'propos', 'dessein']","['Abbildung', 'Zeichnung', 'Bild', 'Abbild', 'Plan', 'Absicht', 'Intention']","['рисунок', 'рису́нок', 'чертёж', 'схе́ма', 'изображение', 'план', 'наме́рение', 'интенция', 'Интенция']","['picture', 'drawing', 'map', 'portraiture', 'image', 'design', 'illustration', 'figure', 'pattern', 'ikon', 'icon', 'program', 'plan', 'programme', 'intention', 'purpose', 'aim', 'intent']","['图画', '圖畫', '素描', '图片', '圖片', '绘图', '图像', '计划', '设计', '計劃', '意圖', '意图', '意向', '打算', '目的', '目标']","['ilustración', 'figura', 'retrato', 'dibujo', 'imagen', 'croquis', 'esquema', 'foto', 'fotografía', 'plan', 'proyecto', 'programa', 'intención', 'propósito', 'designio', 'intento', 'objetivo', 'intencionalidad', 'meta', 'objeto', 'finalidad']","['素描', 'デッサン', '図画', '絵', '画像', '静止画', '計画', 'プラン', '意向', '意図']","['도화', '그림', '소묘', '영상', '모습', '계획', '의도', '의사표시', '목적']","['joonistus', 'joonistamine', 'pilt', 'plaan', 'Plaan', 'Kavatsus', 'kavatsus']","['piirros', 'piirustus', 'kuva', 'suunnitelma', 'ohjelma', 'aikomus', 'tarkoitus', 'intentio', 'tavoite']","['afbeelding', 'tekening', 'tekenkunst', 'prent', 'illustratie', 'figuur', 'portret', 'plaatje', 'plan', 'idee', 'ontwerp', 'bedoeling', 'voornemen', 'bestek', 'intentie', 'opzet', 'Intentie', 'intensie', 'inzicht', 'zin']","['रेखाचित्र', 'चित्र', 'प्रतिबिम्ब', 'योजना', 'प्रोग्राम', 'तदबीर', 'प्लैन', 'प्राथमिक उद्देश्य', 'आशय']","['disegno', 'figura', 'riproduzione', 'illustrazione', 'immagine', 'progetto', 'piano', 'programma', 'ideazione', 'proponimento', 'idea', 'proposito', 'intento', 'intenzione', 'finalità', 'mira', 'intendimento', 'pensamento', 'scopo', 'meta', 'animo', 'fine']",drawer
"['fringue', 'vêtements', 'habit', 'vêtement', 'habillement', 'habits', 'fringues', 'tenue']","['Bekleidung', 'Kleider', 'Gewandung', 'Kleidungsstück', 'Kleidung']","['одежда', 'предмет одежды', 'костю́м', 'одея́ние']","['clothes', 'thing', 'things', 'garments', 'garment', 'apparel', 'raiment', 'clothing', 'wearable', 'article of clothing', 'wear', 'habiliment', 'vesture', 'dress', 'wearing apparel']","['衣服', '服装', '服饰', '衣裳']","['ropa', 'prenda', 'vestuario', 'indumentaria', 'traje', 'vestimenta', 'atavío', 'vestido', 'habiliment']","['衣類', '被服']",['옷'],"['riietus', 'Riietus']","['vaatetus', 'vaatteet', 'vaatekappale', 'vaate', 'vaatetavara', 'asu', 'puku', 'vaateparsi']","['kledij', 'kledingstuk', 'kleren', 'kleding', 'goed']",['परिधान'],"['vestiti', 'vestiario', 'abbigliamento', 'indumento', 'vestito', 'abito', 'vestire', 'abiti', 'veste']",dress
"['goutte de pluie', 'goutte']","['Regentropfen', 'Tropfen']",['капля'],"['drop', 'raindrop', 'drib', 'driblet']","['水滴', '点滴']","['gota', 'gota de lluvia', 'gota de agua', 'lágrima']",['滴'],['방울'],"['tilk', 'Tilk']","['tippa', 'pisara', 'tilkka']","['druppel', 'regendruppel', 'val', 'afgrond', 'vallen', 'drup', 'parel', 'drop']",['बूंद'],"['goccia di pioggia', 'goccia', 'gocciola', 'lagrima', 'gocciolo', 'lacrima', 'goccio']",drop
"['oreille', 'oreilles']","['Ohren', 'Ohr']","['ухо', 'у́ши', 'у́хо']","['ear', 'ears']","['耳', '耳朵']","['oído', 'orejas', 'oreja']",['耳'],['귀'],['kõrv'],['korva'],"['oor', 'oren', 'gehoororgaan']",['कान'],"['orecchio', 'oreia', 'orecchie', 'orecchia']",ear
"['œuf de poule', 'œuf', 'oeuf']","['Hühnerei', 'Ei']","['куриное яйцо', 'яйцо']","[""hen's egg"", ""chicken's egg"", 'chicken egg', 'egg', 'eggs', 'Eggs as food', 'insect egg']","['蛋', '雞蛋', '蛋类', '卵', '鸡蛋']","['huevo de gallina', 'huevo', 'óvulo']","['鶏卵', '卵']","['알', '달걀']",['muna'],"['muna', 'kananmuna', 'munat']","['ei', 'kippenei']","['अण्डा', 'अंडा']","['uovo', 'uovo di gallina', 'ovo']",egg
"['moteur', 'Motor']","['Motor', 'Triebwerk', 'Antrieb']","['мотор', 'двигатель', 'дви́гатель', 'мото́р', 'Motor']","['motor', 'engine']","['马达', '馬達', '發動機', '发动机', '引擎', '摩托', '电动机', '電動機', 'Motor']","['motor', 'locomotora', 'motor térmico', 'máquina']","['モーター', 'エンジン', '原動機', '機関', '機械', '発動機', 'Motor']","['모터', '엔진', '기관', 'Motor']","['mootor', 'Motor']","['moottori', 'Motor']","['motor', 'aandrijving', 'locomotief', 'elektromotor']","['इंजन', 'मोटर', 'Motor']","['motore', 'Motor']",engine
"['yeux', ""globe de l'oeil"", 'œil', 'globe oculaire']","['Augapfel', 'Auge', 'Augen']","['глаз', 'глазное яблоко', 'око']","['eye', 'eyes', 'eyeball', 'eye ball', 'optic', 'oculus']","['眼睛', '眼', '目', '睛球', '睛']","['ojos', 'ojo', 'globo ocular', 'oculus']","['目', '眼球', '眼']",['눈'],"['silm', 'silmamuna']","['silmämuna', 'silmä', 'näkö-', 'näkö']","['oogbol', 'ogen', 'oogappel', 'oog', 'kijker', 'kijkers']","['आँख', 'आंख']","['bulbo oculare', 'occhio', 'occhi']",eye
"['face', 'figure', 'visage']","['Visage', 'Angesicht', 'Antlitz', 'Gesicht']","['лицо', 'обли́чье', 'лик', 'лицо́', 'физионо́мия']","['face', 'human face']","['臉', '脸', '面', '面孔', '人类的脸', '颜']","['rostro', 'cara', 'jeta', 'faz', 'rostro humano']","['顔', '面']",['얼굴'],"['nägu', 'Nägu']","['naama', 'kasvot', 'pärstä']","['tronie', 'smoel', 'aangezicht', 'gelaat', 'gezicht', 'snoet', 'fieselefacie', 'bakkes', 'porem', 'snufferd', 'ponem', 'facie', 'snuit', 'smoelwerk', 'fieselemie', 'aanschijn', 'toetje', 'postzegel', 'toet']","['चेहरा', 'मुखड़ा', 'मुख']","['viso', 'faccia', 'volto']",face
"['ferme', 'exploitation agricole', 'domaine']","['Bauernhof', 'Farm']","['ферма', 'хозя́йство', 'фе́рма']",['farm'],"['农场', '農場']","['granja', 'fundo', 'explotación agrícola', 'finca', 'caserío', 'cortijo', 'heredad', 'estancia', 'hacienda', 'masía']",['農場'],['농장'],"['talu', 'farm']","['maatila', 'tila', 'farmi']","['boerenbedrijf', 'boerderij', 'hoeve', 'hofstede', 'boerenhofstede', 'landbouwbedrijf', 'boerenhofstee', 'hofstee']","['फ़ार्म', 'खेत']","['fattoria', 'tenuta agricola', 'masseria', 'podere', 'allevamento']",farm
"['plumage', 'barbule', 'plume', 'plumée', 'pennage']","['Strahlen', 'Feder', 'Gefieder', 'Federschmuck', 'Federkleid', 'Vogelgefieder']","['перо', 'оперение', 'Оперение', 'опере́ние']","['plume', 'feathers', 'feather', 'plumage', 'barbule']","['羽毛', '鸟类羽毛', '羽', '换羽']","['pluma', 'plumaje', 'barbillas', 'bárbulas']","['羽根', '羽毛']","['깃', '깃털']","['sulg', 'sulestik', 'Sulestik']","['höyhenet', 'höyhen', 'höyhenpuku', 'höyhenpeite', 'sulka']","['pluim', 'veer', 'pluimage', 'gevederte', 'verenkleed', 'al gezien al gedaan', 'veder']","['पंख', 'पर']","['barbula', 'piumaggio', 'piuma', 'penna', 'piume']",feather
